id,name,state
54-610,MARGARIDA SALOMÃO,Minas Gerais
54-611,NILMÁRIO MIRANDA,Minas Gerais
54-612,RENATO ANDRADE,Minas Gerais
54-613,EURICO JÚNIOR,Rio de Janeiro
54-614,MANUEL ROSA NECA,Rio de Janeiro
54-615,ANSELMO DE JESUS,Rondonia
54-616,URZENI ROCHA,Roraima
54-617,JOSÉ GENOÍNO,São Paulo
54-618,IARA BERNARDI,São Paulo
54-619,FABIO REIS,Sergipe
54-620,OSVALDO REIS,Tocantins
54-621,OLIVEIRA FILHO,Paraná
54-622,COLBERT MARTINS,Bahia
54-623,FERNANDO LOPES,Rio de Janeiro
54-625,MARCIO JUNQUEIRA,Roraima
54-626,FRANCISCO CHAGAS,São Paulo
54-627,MARCELO GUIMARÃES FILHO,Bahia
54-628,LEOMAR QUINTANILHA,Tocantins
54-629,MÁRIO HERINGER,Minas Gerais
54-630,PAULO HENRIQUE LUSTOSA,Ceará
54-631,MARCELO ALMEIDA,Paraná
54-632,CELSO JACOB,Rio de Janeiro
54-633,PLÍNIO VALÉRIO,Amazonas
54-634,NILMAR RUIZ,Tocantins
54-635,RICARDO ARRUDA,Paraná
54-636,SILAS BRASILEIRO,Minas Gerais
54-637,ILÁRIO MARQUES,Ceará
54-638,AKIRA OTSUBO,Mato Grosso do Sul
54-639,GOIACIARA CRUZ,Tocantins
54-640,LUCIANO PIZZATTO,Paraná
54-641,PEDRO GUERRA,Paraná
54-642,AMIR LANDO,Rondonia
54-643,RENATO SIMÕES,São Paulo
54-644,HELCIO SILVA,São Paulo
54-645,GUSTAVO PETTA,São Paulo
54-646,EDMAR MOREIRA,Minas Gerais
54-647,ANDRÉ DE PAULA,Pernambuco
54-648,MARIA LUCIA PRANDI,São Paulo
54-649,JOSÉ CARLOS VIEIRA,Santa Catarina
54-650,DUDU LUIZ EDUARDO,Rio de Janeiro
54-651,SUBTENENTE GONZAGA,Minas Gerais
54-652,FRANCISCO DE ASSIS,Santa Catarina
54-801,VANESSA  GRAZZIOTIN,Amazonas
54-802,EDUARDO  BRAGA,Amazonas
54-803,ALFREDO NASCIMENTO,Amazonas
54-804,WILSON MATOS,Paraná
54-807,EPITÁCIO CAFETEIRA,Maranhão
54-808,JOÃO ALBERTO SOUZA,Maranhão
54-809,MÁRIO COUTO,Pará
54-810,JOÃO VICENTE CLAUDINO,Piauí
54-811,CIRO NOGUEIRA,Piauí
54-812,INÁCIO ARRUDA,Ceará
54-813,WELLINGTON DIAS,Piauí
54-814,MOZARILDO CAVALCANTI,Roraima
54-815,ANGELA PORTELA,Roraima
54-818,JOSÉ AGRIPINO,Rio Grande do Norte
54-819,CÍCERO LUCENA,Paraíba
54-820,VITAL DO RÊGO,Paraíba
54-822,JARBAS VASCONCELOS,Pernambuco
54-823,ARMANDO MONTEIRO,Pernambuco
54-824,HUMBERTO COSTA,Pernambuco
54-825,JOSÉ PIMENTEL,Ceará
54-826,EUNÍCIO OLIVEIRA,Ceará
54-827,RANDOLPH RODRIGUES,Amapá
54-828,MARIA DO CARMO ALVES,Sergipe
54-829,ANTONIO CARLOS VALADARES,Sergipe
54-830,EDUARDO AMORIM,Sergipe
54-831,JOÃO DURVAL,Bahia
54-832,LÍDICE DA MATA,Bahia
54-833,WALTER PINHEIRO,Bahia
54-834,JOSÉ SARNEY,Amapá
54-835,RICARDO FERRAÇO,Espírito Santo
54-837,JAYME CAMPOS,Mato Grosso
54-838,BLAIRO MAGGI,Mato Grosso
54-839,LINDBERG FARIAS,Rio de Janeiro
54-840,FRANCISCO DORNELLES,Rio de Janeiro
54-841,MARCELO CRIVELLA,Rio de Janeiro
54-842,PEDRO TAQUES,Mato Grosso
54-843,AÉCIO NEVES,Minas Gerais
54-846,EDUARDO SUPLICY,São Paulo
54-847,ALOYSIO NUNES FERREIRA,São Paulo
54-848,MARTA SUPLICY,São Paulo
54-849,JORGE VIANA,Acre
54-850,SÉRGIO PETECÃO,Acre
54-851,CRISTOVAM BUARQUE,Distrito Federal
54-852,RODRIGO ROLLEMBERG,Distrito Federal
54-853,DELCIDIO AMARAL,Mato Grosso do Sul
54-854,WALDEMIR MOKA,Mato Grosso do Sul
54-855,ÁLVARO DIAS,Paraná
54-856,GLEISI HOFFMANN,Paraná
54-857,ROBERTO REQUIÃO,Paraná
54-859,PAULO PAIM,Rio Grande do Sul
54-860,ANA AMÉLIA LEMOS,Rio Grande do Sul
54-861,PEDRO SIMON,Rio Grande do Sul
54-862,MAGNO MALTA,Espírito Santo
54-864,LÚCIA VÂNIA,Goiás
54-867,IVO CASSOL,Rondonia
54-868,VALDIR RAUPP,Rondonia
54-872,JOÃO RIBEIRO,Tocantins
54-874,BENEDITO DE LIRA,Alagoas
54-875,RENAN CALHEIROS,Alagoas
54-881,ROMERO JUCÁ,Roraima
54-882,LUIZ HENRIQUE,Santa Catarina
54-883,VICENTINHO ALVES,Tocantins
54-884,PAULO BAUER,Santa Catarina
54-885,KÁTIA ABREU,Tocantins
54-898,CLÉSIO ANDRADE,Minas Gerais
54-901,ANA RITA,Espírito Santo
54-903,GARIBALDI  ALVES,Rio Grande do Norte
54-904,ANIBAL DINIZ,Acre
54-906,CYRO MIRANDA,Goiás
54-913,LOBÃO FILHO,Maranhão
54-914,ANTÔNIO AURELIANO,Minas Gerais
54-916,ACIR GURGACZ,Rondonia
54-917,RUBEN FIGUEIRÓ,Mato Grosso do Sul
54-918,OSVALDO SOBRINHO,Mato Grosso
54-919,SODRÉ SANTORO,Roraima
54-920,JOÃO COSTA,Tocantins
54-922,MARCO ANTÔNIO COSTA,Tocantins
54-923,ANTÔNIO CARLOS RODRIGUES,São Paulo
54-924,CIDINHO SANTOS,Mato Grosso
54-926,WILDER MORAIS,Goiás
54-927,FERNANDO COLLOR,Alagoas
54-928,CASILDO MALDANER,Santa Catarina
54-930,EDUARDO LOPES,Rio de Janeiro
54-932,JADER BARBALHO,Pará
54-933,IVONETE DANTAS,Rio Grande do Norte
54-935,FLEXA RIBEIRO,Pará
54-937,JOÃO CAPIBERIBE,Amapá
54-938,CÁSSIO CUNHA LIMA,Paraíba
54-943,ZEZÉ PERRELLA,Minas Gerais
54-946,ANTONIO RUSSO,Mato Grosso do Sul
54-947,GIM ARGELLO,Distrito Federal
54-948,PAULO DAVIM,Rio Grande do Norte
54-949,ATAÍDES OLIVEIRA,Tocantins
54-950,SÉRGIO SOUZA,Paraná
