id,date,motion:title,motion:legislative_session,motion:legislative_session_type,motion:session,motion:session_type,count:yes,count:no,count:abstain,count:obstraction,count:blank
54-596.tx,2013-09-10T19:57:43,"MPV  Nº 620/2013 - DVS - PMDB -INCISO II DO ART. 18-A DA LEI Nº 9615/98, ART. 19 DO PLV",CD03,ordinary,26,ordinary,323,41,1,0,0
54-603.tx,2013-09-18T19:34:38,MPV  Nº 618/2013 - DVS - DEM - EMENDA Nº 72,CD03,ordinary,28,extraordinary,129,200,0,2,0
54-605.tx,2013-09-24T18:23:44,PL   Nº 3471/2012 - REQUERIMENTO DE RETIRADA DE PAUTA,CD03,ordinary,28,ordinary,7,116,7,63,0
54-606.tx,2013-09-25T17:45:53,MPV  Nº 619/2013 - REQ. VOTAÇÃO NOMINAL DO REQUERIMENTO DE RETIRADA DE PAUTA,CD03,ordinary,29,ordinary,2,269,3,56,0
54-607.tx,2013-09-25T18:28:56,"MPV  Nº 619/2013 - DVS - DEM -ART. 2º DO PLV E, EM DECORRÊNCIA, OS SEUS §§ 1º; 2º; 3º; 4º E 5º",CD03,ordinary,29,ordinary,201,89,2,1,0
54-609.tx,2013-09-25T19:53:33,MPV  Nº 619/2013 - DVS - PT - ART. 22 DO PLV,CD03,ordinary,29,ordinary,213,155,0,4,0
54-615.tx,2013-09-25T23:03:34,PEC  Nº 190/2007 - REQUERIMENTO DE RETIRADA DE PAUTA,CD03,ordinary,29,extraordinary,1,154,3,33,0
54-617.tx,2013-09-26T11:05:58,PRC  Nº 203/2013 - PROJETO DE RESOLUÇÃO,CD03,ordinary,29,extraordinary,0,1,0,5,0
54-557.tx,2013-08-07T20:39:39,PEC  Nº 190/2007 - SUBSTITUTIVO DA COMISSÃO - 1º TURNO,CD03,ordinary,22,extraordinary,355,47,7,0,0
54-558.tx,2013-08-13T22:05:30,PEC  Nº 565/2006 - SUBSTITUTIVO DA COMISSÃO ESPECIAL - 1º TURNO,CD03,ordinary,22,extraordinary,378,48,13,0,0
54-559.tx,2013-08-13T22:36:45,"PEC  Nº 565/2006 - DVS - PMDB - EXPR. ""OBSERVADO ANEXO... NO ART. 165, II"" (§ 10, ART. 166 DA CF)",CD03,ordinary,22,extraordinary,18,360,6,0,0
54-570.tx,2013-08-21T18:41:36,MPV  Nº 613/2013 - REQUERIMENTO DE RETIRADA DE PAUTA,CD03,ordinary,23,ordinary,6,296,10,68,0
54-576.tx,2013-08-27T19:28:52,PEC  Nº 565/2006 - PROPOSTA DE EMENDA À CONSTITUIÇÃO - 2º TURNO,CD03,ordinary,24,extraordinary,376,59,5,0,0
54-580.tx,2013-08-28T23:04:18,REP  Nº 20/2013 - REPRESENTAÇÃO COM PARECER DA CCJC,CD03,ordinary,24,extraordinary,233,131,41,4,0
54-512.tx,2013-07-02T21:52:42,REQ  Nº 8091/2013 - URGÊNCIA PARA APRECIAÇÃO DO PL Nº 5.844/2013,CD03,ordinary,19,extraordinary,150,237,1,1,0
54-516.tx,2013-07-03T19:22:48,PLP  Nº 200/2012 - PROJETO DE LEI COMPLEMENTAR,CD03,ordinary,19,ordinary,315,95,1,0,0
54-517.tx,2013-07-03T20:38:57,PEC  Nº 207/2012 - PROPOSTA DE EMENDA À CONSTITUIÇAO - 1º TURNO,CD03,ordinary,19,ordinary,408,3,1,0,0
54-521.tx,2013-07-09T21:03:29,REQ  Nº 8196/2013 - MOÇÃO DE REPÚDIO,CD03,ordinary,20,extraordinary,292,86,12,1,0
54-525.tx,2013-07-09T23:16:09,PL   Nº 4529/2004 - DVS - DEM - § 2º DO ART. 23 DO SUBSTITUTIVO DO SENADO FEDERAL,CD03,ordinary,20,extraordinary,268,62,5,2,0
54-526.tx,2013-07-10T13:32:51,REQ  Nº 8.139/2013 - URGÊNCIA PARA APRECIAÇÃO DO PLP Nº 238/2013,CD03,ordinary,20,extraordinary,332,4,0,6,0
54-548.tx,2013-07-10T21:30:18,PL   Nº 323/2007 - REQUERIMENTO DE VOTAÇÃO ARTIGO POR ARTIGO,CD03,ordinary,20,extraordinary,165,217,1,0,0
54-553.tx,2013-07-10T23:03:59,PL   Nº 323/2007 - DVS - PMDB - ART 2º DO SUBSTITUTIVO DO SENADO FEDERAL,CD03,ordinary,20,extraordinary,0,172,2,25,0
54-555.tx,2013-07-16T18:55:16,PEC  Nº 207/2012 - SEGUNDO TURNO,CD03,ordinary,21,extraordinary,388,1,1,1,0
54-556.tx,2013-07-17T12:10:10,PDC  Nº 824/2013 - REQUERIMENTO DE RETIRADA DE PAUTA,CD03,ordinary,21,extraordinary,2,3,1,12,0
54-451.tx,2013-06-04T21:09:19,PLP  Nº 416/2008 - SUBMENDA SUBSTITUTIVA GLOBAL DE PLENÁRIO,CD03,ordinary,15,extraordinary,319,32,2,0,0
54-452.tx,2013-06-04T21:53:08,PLP  Nº 416/2008 - DVS - PSDB - EMENDA Nº 4,CD03,ordinary,15,extraordinary,122,232,1,0,0
54-453.tx,2013-06-04T22:12:58,PLP  Nº 416/2008 - DVS - PMDB - EMENDA Nº 20,CD03,ordinary,15,extraordinary,64,224,3,0,0
54-454.tx,2013-06-04T22:27:14,PLP  Nº 416/2008 - DVS - PMDB - EMENDA Nº 8,CD03,ordinary,15,extraordinary,38,228,3,0,0
54-455.tx,2013-06-04T22:39:43,PLP  Nº 416/2008 - DVS - PMDB - EMENDA Nº 10,CD03,ordinary,15,extraordinary,102,219,1,0,0
54-456.tx,2013-06-04T23:10:26,"PLP  Nº 416/2008 - DVS - PSDB - EXP. ""OU EM ÁREA...FUNDAÇÕES"" ART. 11, IV DO SUBSTITUTIVO",CD03,ordinary,15,extraordinary,134,219,3,1,0
54-465.tx,2013-06-11T18:15:02,MPV  Nº 609/2013 - DVS - PSD - EMENDA Nº 7,CD03,ordinary,16,ordinary,108,213,2,0,0
54-471.tx,2013-06-11T19:47:29,MPV  Nº 609/2013 - DVS - PSDB - ART. 14 DO PLV,CD03,ordinary,16,ordinary,161,189,1,1,0
54-473.tx,2013-06-11T20:30:54,MPV  Nº 609/2013 - DVS - DEM - EMENDA Nº 52,CD03,ordinary,16,extraordinary,85,199,1,0,0
54-476.tx,2013-06-11T22:16:11,REQ  Nº 7926/2013 - REQ. P/ COMISSÃO EXTERNA EM CAMPO GRANDE/MS,CD03,ordinary,16,extraordinary,23,15,6,73,0
54-477.tx,2013-06-12T13:17:27,REQ  Nº 7595/2013 - REQ. DE PREFERÊNCIA PARA VOTAÇÃO DO ITEM V DA MAT. SOBRE A MESA,CD03,ordinary,16,extraordinary,19,1,0,8,0
54-481.tx,2013-06-12T18:36:10,MPV  Nº 608/2013 - DVS PPS - EMENDA Nº 7,CD03,ordinary,16,ordinary,65,211,0,1,0
54-484.tx,2013-06-12T21:18:07,PLP  Nº 266/2013 - DEST. DE PREFERÊNCIA PARA A VOTAÇÃO EM SEPARADO DA EMENDA Nº 3,CD03,ordinary,16,extraordinary,214,135,2,0,0
54-485.tx,2013-06-12T21:42:52,PLP  Nº 266/2013 - EMENDA DE PLENÁRIO Nº 3,CD03,ordinary,16,extraordinary,234,101,2,17,0
54-486.tx,2013-06-12T22:20:17,PLP  Nº 266/2013 - PROJETO DE LEI COMPLEMENTAR DO SENADO FEDERAL,CD03,ordinary,16,extraordinary,218,115,1,1,0
54-489.tx,2013-06-19T12:51:42,REQ  Nº 7956/2013 - COMISSÃO EXT. P/ ACOMP. ACONT. EM SANTA CRUZ DO ARARI - PA,CD03,ordinary,17,extraordinary,26,19,8,44,0
54-495.tx,2013-06-25T21:43:29,PEC  Nº 37/2011 - PROPOSTA DE EMENDA À CONSTITUIÇÃO - 1º TURNO,CD03,ordinary,18,extraordinary,9,430,2,0,0
54-501.tx,2013-06-26T01:10:33,PLP  Nº 288/2013 - EMENDAS DE PLENÁRIO NºS 1 E 2 COM PARECER PELA APROVAÇÃO,CD03,ordinary,18,extraordinary,341,1,0,0,0
54-502.tx,2013-06-26T01:34:48,"PLP  Nº 288/2013 - EMENDA DE PLENÁRIO Nº 3, COM PARECER PELA REJEIÇÃO",CD03,ordinary,18,extraordinary,228,134,2,0,0
54-503.tx,2013-06-26T01:40:46,PLP  Nº 288/2013 - PROJETO DE LEI COMPLEMENTAR,CD03,ordinary,18,extraordinary,344,13,0,0,0
54-327.tx,2013-05-07T19:48:54,REQ  Nº 5941/2012 - REQUERIMENTO DE URGÊNCIA PARA O PLP Nº 416/2008,CD03,ordinary,10,ordinary,399,19,1,0,0
54-331.tx,2013-05-08T18:34:22,MPV  Nº 593/2012 - DVS - PDT - ART. 5º DO PLV,CD03,ordinary,10,extraordinary,154,237,0,0,0
54-332.tx,2013-05-08T21:43:38,MPV  Nº 595/2012 - REQUERIMENTO DE RETIRADA DE PAUTA,CD03,ordinary,10,extraordinary,107,284,7,1,0
54-333.tx,2013-05-14T14:40:13,MPV  Nº 595/2012 - REQUERIMENTO DE RETIRADA DE PAUTA,CD03,ordinary,11,extraordinary,8,217,4,72,0
54-334.tx,2013-05-14T18:31:56,MPV  Nº 595/2012 - REQUERIMENTO DE RETIRADA DE PAUTA,CD03,ordinary,11,extraordinary,7,284,2,38,0
54-337.tx,2013-05-14T19:49:59,MPV  Nº 595/2012 - REQUERIMENTO DE VOTAÇÃO ARTIGO POR ARTIGO,CD03,ordinary,11,extraordinary,13,268,2,28,0
54-341.tx,2013-05-14T21:56:52,MPV  Nº 595/2012 - EMENDA AGLUTINATIVA Nº 4,CD03,ordinary,11,extraordinary,172,210,7,29,0
54-344.tx,2013-05-14T23:41:00,MPV  Nº 595/2012 - EMENDA AGLUTINATIVA Nº 12,CD03,ordinary,11,extraordinary,178,233,7,4,0
54-349.tx,2013-05-15T00:49:51,MPV  Nº 595/2012 - EMENDA AGLUTINATIVA Nº 8,CD03,ordinary,11,extraordinary,86,203,4,21,0
54-353.tx,2013-05-15T02:01:03,MPV  Nº 595/2012 - DVS - DEM - EMENDA Nº 576,CD03,ordinary,11,extraordinary,155,174,3,2,0
54-357.tx,2013-05-15T03:14:57,"MPV  Nº 595/2012 - DVS - DEM - EXPR. ""VEDADA A EXCLUSÃO DE ÁREA"", CPT DO ART. 15 DO PLV",CD03,ordinary,11,extraordinary,94,210,4,7,0
54-359.tx,2013-05-15T04:54:56,MPV  Nº 595/2012 - REQUERIMENTO DE RETIRADA DE PAUTA,CD03,ordinary,11,extraordinary,4,236,2,35,0
54-360.tx,2013-05-15T14:12:49,MPV  Nº 595/2012 - REQUERIMENTO DE RETIRADA DE PAUTA,CD03,ordinary,11,extraordinary,4,272,5,44,0
54-363.tx,2013-05-15T16:10:19,"MPV  Nº 595/2012 - DVS - PDT - EXPR. ""NOS PORTOS ORGANIZADOS"", CAPUT DO ART. 40 DO PLV",CD03,ordinary,11,extraordinary,227,79,3,24,0
54-364.tx,2013-05-15T17:32:38,MPV  Nº 595/2012 - REQUERIMENTO DE RETIRADA DE PAUTA,CD03,ordinary,11,extraordinary,4,257,2,36,0
54-368.tx,2013-05-15T19:12:22,MPV  Nº 595/2012 - EMENDA AGLUTINATIVA Nº 30,CD03,ordinary,11,extraordinary,266,23,4,39,0
54-370.tx,2013-05-15T20:23:38,MPV  Nº 595/2012 - DVS - PP - ART. 58 DO PLV,CD03,ordinary,11,extraordinary,273,3,4,33,0
54-373.tx,2013-05-15T21:51:53,MPV  Nº 595/2012 - REQUERIMENTO DE RETIRADA DE PAUTA,CD03,ordinary,12,extraordinary,4,271,2,29,0
54-376.tx,2013-05-15T23:05:34,MPV  Nº 595/2012 - DVS - BLOCO PR - PARÁGRAFO ÚNICO DO ART. 59 DO PLV,CD03,ordinary,12,extraordinary,153,111,6,25,0
54-380.tx,2013-05-16T00:27:20,MPV  Nº 595/2012 - DVS - PSDB - ART. 63 DO PLV,CD03,ordinary,12,extraordinary,268,11,4,19,0
54-383.tx,2013-05-16T01:40:39,MPV  Nº 595/2012 - DVS - PMDB - INCISO I DO ART. 75 DO PLV,CD03,ordinary,12,extraordinary,247,8,3,25,0
54-387.tx,2013-05-16T07:04:12,MPV  Nº 595/2012 - REQUERIMENTO DE RETIRADA DE PAUTA,CD03,ordinary,12,extraordinary,4,245,0,25,0
54-388.tx,2013-05-16T08:54:41,MPV  Nº 595/2012 - REQUERIMENTO DE RETIRADA DE PAUTA,CD03,ordinary,12,extraordinary,4,255,1,24,0
54-394.tx,2013-05-21T18:55:00,"MPV  Nº 597/2012 - DVS - PSDB - DA 3ª LINHA: ""DE 6.000,01 A 9000,00 7,5% 450,00""",CD03,ordinary,12,ordinary,272,87,0,0,0
54-399.tx,2013-05-21T21:37:19,"MPV  Nº 600/2012 - DVS - PDT - § 1º DO ART. 63 DA LEI 12.462/11, CONST. DO ART. 5º DO PLV",CD03,ordinary,13,extraordinary,256,126,1,0,0
54-401.tx,2013-05-21T22:50:45,REQ  Nº 7772/2013 - REQUERIMENTO DE URGÊNCIA PARA O PLP Nº 200/2012,CD03,ordinary,13,extraordinary,321,6,0,0,0
54-402.tx,2013-05-21T23:58:31,PLP  Nº 200/2012 - DESTAQUE DE PREFERÊNCIA P/ VOTAR O PLP 200/2012,CD03,ordinary,13,extraordinary,14,90,3,92,0
54-403.tx,2013-05-22T15:27:19,REQ  Nº 7829/2013 - URGÊNCIA PARA VOTAÇÃO DO PLP 271/2005,CD03,ordinary,13,extraordinary,363,4,0,0,0
54-413.tx,2013-05-22T20:02:11,"PL   Nº 7663/2010 - DVS - BLOCO PR - ART. 19-B, CONST. NO ART. 4º DA SUBEMENDA SUBST.",CD03,ordinary,13,extraordinary,149,169,1,0,0
54-416.tx,2013-05-22T22:03:40,"PL   Nº 7663/2010 - DVS - PT - ALÍNEA B, INCISO II DO ART. 22-B DA LEI 11.343/06",CD03,ordinary,13,extraordinary,186,95,4,33,0
54-418.tx,2013-05-27T21:59:37,MPV  Nº 601/2012 - REQ. DE VOTAÇÃO NOMINAL P/ O REQ. DE PREFERÊNCIA P/ MP Nº 605/2013,CD03,ordinary,14,extraordinary,14,217,2,70,0
54-421.tx,2013-05-28T12:37:52,MPV  Nº 605/2013 - DVS - PPS - EMENDA Nº 24,CD03,ordinary,14,extraordinary,77,213,0,0,0
54-429.tx,2013-05-28T15:53:30,MPV  Nº 601/2012 - DVS - DEM - EMENDA Nº 45,CD03,ordinary,14,extraordinary,47,223,0,0,0
54-260.tx,2013-04-02T22:09:49,"PL   Nº 708/2007 - DVS - BLOCO PR - ART. 5º, PARA APROVAÇÃO",CD03,ordinary,5,extraordinary,20,1,0,10,0
54-263.tx,2013-04-03T18:32:18,PEC  Nº 544/2002 - PROPOSTA DE EMENDA À CONSTITUIÇÃO - 2º TURNO,CD03,ordinary,5,extraordinary,371,54,6,1,0
54-264.tx,2013-04-04T11:05:28,PDC  Nº 1351/2008 - REQUERIMENTO DE RETIRADA DE PAUTA,CD03,ordinary,5,extraordinary,2,29,3,20,0
54-268.tx,2013-04-09T18:55:58,"MPV  Nº 589/2012 - DVS - PMDB - EXPR. ""NO PRAZO DE ATÉ 48 HORAS"", CONST. NO § 2º DO ART. 8º DO PLV",CD03,ordinary,6,ordinary,120,278,0,0,0
54-272.tx,2013-04-09T21:44:11,PEC  Nº 3/1999 - REQUERIMENTO DE RETIRADA DE PAUTA,CD03,ordinary,6,extraordinary,60,120,10,115,0
54-282.tx,2013-04-10T21:49:53,REQ  Nº 6166/2012 - URGÊNCIA PARA O PL Nº 4470/2012,CD03,ordinary,6,extraordinary,247,20,9,72,0
54-283.tx,2013-04-10T22:06:40,PRC  Nº 178/2013 - DVS - DEM - ART. 1º,CD03,ordinary,6,extraordinary,117,1,1,44,0
54-284.tx,2013-04-11T10:49:26,PL   Nº 4904/2012 - EMENDAS DO SENADO FEDERAL,CD03,ordinary,6,extraordinary,8,2,2,21,0
54-286.tx,2013-04-16T22:43:33,REQ  Nº 7494/2013 - URGÊNCIA PARA O PL Nº 4470/2012,CD03,ordinary,7,extraordinary,259,58,4,29,0
54-289.tx,2013-04-17T14:25:37,PL   Nº 4470/2012 - REQUERIMENTO DE RETIRADA DE PAUTA,CD03,ordinary,7,extraordinary,17,239,2,41,0
54-292.tx,2013-04-17T17:19:16,PLP  Nº 277/2005 - SUBSTITUTIVO DO SENADO FEDERAL,CD03,ordinary,7,extraordinary,361,0,1,0,0
54-293.tx,2013-04-17T18:08:13,PL   Nº 4470/2012 - REQUERIMENTO DE RETIRADA DE PAUTA,CD03,ordinary,7,extraordinary,21,248,2,41,0
54-291.tx,2013-04-17T16:05:53,PL   Nº 4470/2012 - REQUERIMENTO DE ADIAMENTO DE DISCUSSÃO POR 2 SESSÃO.,CD03,ordinary,7,extraordinary,13,150,2,30,0
54-296.tx,2013-04-17T19:38:26,PL   Nº 4470/2012 - REQ. DE  ENCERRAMENTO DA DISCUSSÃO E DO ENCAMINHAMENTO,CD03,ordinary,7,extraordinary,271,14,2,42,0
54-298.tx,2013-04-17T20:55:36,PL   Nº 4470/2012 - REQUERIMENTO DE ADIAMENTO DA VOTAÇÃO POR 2 SESSÕES,CD03,ordinary,7,extraordinary,30,126,1,42,0
54-302.tx,2013-04-17T22:25:29,PL   Nº 4470/2012 - PROJETO DE LEI,CD03,ordinary,7,extraordinary,240,30,3,40,0
54-309.tx,2013-04-17T00:36:13,PL   Nº 4470/2012 - DVS - PSDB - EMENDA Nº 2 DE PLENÁRIO,CD03,ordinary,7,extraordinary,26,230,1,36,0
54-316.tx,2013-04-23T19:17:46,MPV  Nº 602/2012 - PARECER DA C.M. P/ ATEND. DOS PRESSUPOSTOS CONSTITUCIONAIS,CD03,ordinary,8,extraordinary,314,11,4,29,0
54-314.tx,2013-04-23T17:43:30,PL   Nº 4470/2012 - DVS - PPS - EMENDA Nº 1 DE PLENÁRIO,CD03,ordinary,8,extraordinary,74,188,0,0,0
54-320.tx,2013-04-24T18:51:23,REQ  Nº 7253/2013 - REQUERIMENTO DE URGÊNCIA PARA O PL Nº 2592/2007,CD03,ordinary,8,ordinary,306,3,1,0,0
54-217.tx,2013-03-06T18:24:27,PEC  Nº 111/2011 - SUBSTITUTIVO DA COMISSÃO ESPECIAL - 1º TURNO,CD03,ordinary,2,ordinary,388,3,1,1,0
54-218.tx,2013-03-06T19:05:33,PEC  Nº 111/2011 - DVS - PMDB - ART. 3º DO SUBSTITUTIVO,CD03,ordinary,2,ordinary,188,208,4,1,0
54-219.tx,2013-03-06T22:29:56,REQUERIMENTO Nº 2 - ENCERRAMENTO DA DISCUSSÃO,CC03,ordinary,0,extraordinary,347,15,5,2,0
54-225.tx,2013-03-12T19:45:19,REQ  Nº 6947/2013 - REQUERIMENTO DE URGÊNCIA PARA O PL 7663/2010,CD03,ordinary,2,ordinary,344,6,6,51,0
54-226.tx,2013-03-12T20:37:49,PLN  Nº 24/2012 - SUBS.  DA COMI. MISTA DE ORÇAMENTO E ADENDO - PLEN.,SF03,ordinary,0,extraordinary,53,1,2,1,0
54-227.tx,2013-03-13T18:32:04,PEC  Nº 544/2002 - REQUERIMENTO DE RETIRADA DE PAUTA,CD03,ordinary,3,ordinary,74,330,10,1,0
54-228.tx,2013-03-13T19:48:06,PEC  Nº 544/2002 - 1º TURNO - SUBSTITUTIVO DA COMISSÃO ESPECIAL,CD03,ordinary,3,ordinary,347,60,6,2,0
54-232.tx,2013-03-19T20:17:07,MPV  Nº 587/2012 - DVS - PT - ART. 9º DO PLV,CD03,ordinary,3,extraordinary,209,217,2,0,0
54-234.tx,2013-03-20T17:43:52,PL   Nº 4904/2012 - DVS - PSD - EMENDA  Nº 1,CD03,ordinary,3,ordinary,192,179,1,1,0
54-235.tx,2013-03-20T19:11:22,REQ  Nº 7126/2013 - REQUER URGÊNCIA P/ O PRC  Nº 178/2013,CD03,ordinary,3,ordinary,356,14,4,16,0
54-236.tx,2013-03-20T19:40:50,PRC  Nº 178/2013 - REQUERIMENTO DE RETIDADA DE PAUTA,CD03,ordinary,3,ordinary,13,299,4,8,0
54-237.tx,2013-03-20T21:08:48,PRC  Nº 178/2013 - REQUERIMENTO DE RETIRADA DE PAUTA,CD03,ordinary,3,extraordinary,7,249,9,55,0
54-241.tx,2013-03-20T22:53:38,PRC  Nº 178/2013 - REQ DE ADIAMENTO DA VOTAÇÃO POR 2 SESSÕES,CD03,ordinary,3,extraordinary,10,241,5,37,0
54-247.tx,2013-03-20T00:01:57,PRC  Nº 178/2013 - DVS - DEM - ART. 1º,CD03,ordinary,3,extraordinary,78,12,3,14,0
54-257.tx,2013-03-26T20:09:06,REQ  Nº 7252/2013 - URGÊNCIA PARA O PL Nº 6903/2006,CD03,ordinary,4,ordinary,324,1,0,2,0
54-187.tx,2013-02-20T13:40:45,MPV  Nº 582/2012 - REQUERIMENTO DE RETIRADA DE PAUTA,CD03,ordinary,0,extraordinary,34,228,1,32,0
54-194.tx,2013-02-20T19:59:57,REQ  Nº 6786/2013 - GARANTIA DE SEGURANÇA FEDERAL À SRA. YOANI SÁNCHES,CD03,ordinary,1,extraordinary,196,28,13,52,0
54-197.tx,2013-02-26T18:01:58,MPV  Nº 586/2012 - DVS - PSDB - EMENDA Nº 52,CD03,ordinary,1,ordinary,119,226,1,1,0
54-203.tx,2013-02-26T19:46:38,MPV  Nº 586/2012 - DVS - DEM - EMENDA Nº 44,CD03,ordinary,1,ordinary,209,191,1,2,0
54-207.tx,2013-02-27T13:05:58,PDC  Nº 549/2012 - REQUERIMENTO DE RETIRADA DE PAUTA,CD03,ordinary,1,extraordinary,70,265,0,13,0
54-212.tx,2013-02-28T11:24:34,PDC  Nº 471/2011 - REQUERIMENTO DE RETIRADA DE PAUTA,CD03,ordinary,1,extraordinary,4,13,6,34,0
54-164.tx,2012-12-04T19:14:43,PEC  Nº 478/2010 - SEGUNDO TURNO,CD02,ordinary,33,extraordinary,347,2,2,1,0
54-165.tx,2012-12-04T19:59:58,REQ  Nº 6062/2012 - URGÊNCIA PARA O PL Nº 2154/2011,CD02,ordinary,33,extraordinary,145,233,6,1,0
54-169.tx,2012-12-12T16:33:47,REQ  Nº 12/2012 - REQ. DE URGÊNCIA PARA VOTAÇÃO DO VETO PARCIAL Nº 38/2012,CC02,ordinary,2,extraordinary,348,84,1,0,0
54-170.tx,2012-12-12T17:05:11,REQ  Nº 12/2012 - REQ. DE URGÊNCIA PARA VOTAÇÃO DO VETO PARCIAL Nº 38/2012,SF02,ordinary,2,extraordinary,61,7,0,0,0
54-175.tx,2012-12-12T21:05:25,MPV  Nº 579/2012 - DVS PDT - EMENDA 72,CD02,ordinary,34,extraordinary,257,67,2,0,0
54-180.tx,2012-12-12T22:47:30,MPV  Nº 579/2012 - DVS - PV/PPS - EMENDA 382,CD02,ordinary,34,extraordinary,58,157,0,1,0
54-181.tx,2012-12-18T14:57:28,MPV  Nº 579/2012 - DVS - PV/PPS - EMENDA 382,CD02,ordinary,35,extraordinary,70,191,0,0,0
54-182.tx,2012-12-18T15:27:18,MPV  Nº 579/2012 - DVS - DEM - EMENDA 135,CD02,ordinary,35,extraordinary,91,172,0,0,0
54-115.tx,2012-11-06T16:21:20,REQ  Nº 4636/2012 - REQ. URGÊNCIA P/ PL Nº 2.565/11 DO SENADO FEDERAL,CD02,ordinary,29,extraordinary,277,47,1,13,0
54-120.tx,2012-11-06T19:34:59,PL   Nº 2565/2011 - DVS - DEM - PREFERÊNCIA P/ VOTAÇÃO DO PL 2.565/2011,CD02,ordinary,29,extraordinary,220,211,1,2,0
54-122.tx,2012-11-06T20:21:00,PL   Nº 2565/2011 - PROJETO DE LEI,CD02,ordinary,29,extraordinary,286,124,0,0,0
54-124.tx,2012-11-06T21:02:43,PL   Nº 2565/2011 - DVS - PMDB - ART. 3º,CD02,ordinary,29,extraordinary,309,51,8,22,0
54-125.tx,2012-11-07T12:47:14,PL   Nº 2793/2011 - REQUERIMENTO DE ADIAMENTO DA DISCUSSÃO POR 2 SESSÕES,CD02,ordinary,29,extraordinary,5,263,2,18,0
54-128.tx,2012-11-07T17:56:06,REQ  Nº 1134/2011 - URGÊNCIA PARA APRECIAÇÃO DO PL Nº 865/2011,CD02,ordinary,29,extraordinary,297,57,0,8,0
54-130.tx,2012-11-07T19:20:39,PL   Nº 865/2011 - SUBSTITUTIVO DA CTASP,CD02,ordinary,29,extraordinary,300,45,1,8,0
54-137.tx,2012-11-13T18:03:08,MPV  Nº 576/2012 - REQUERIMENTO DE RETIRADA DE PAUTA,CD02,ordinary,30,extraordinary,26,248,3,8,0
54-147.tx,2012-11-20T18:16:30,MPV  Nº 575/2012 - DVS - PSDB -  SUPRESSÃO DO ART. 7º DO PLV,CD02,ordinary,31,ordinary,195,79,3,17,0
54-153.tx,2012-11-20T21:14:24,PL   Nº 5403/2001 - REQUERIMENTO DE RETIRADA DE PAUTA,CD02,ordinary,31,extraordinary,30,108,11,87,0
54-154.tx,2012-11-21T16:07:36,PEC  Nº 478/2010 - PRIMEIRO TURNO,CD02,ordinary,31,extraordinary,359,2,0,0,0
54-155.tx,2012-11-21T16:44:14,PLP  Nº 114/2011 - PROJETO DE LEI COMPLEMENTAR,CD02,ordinary,31,extraordinary,289,0,0,0,0
54-160.tx,2012-11-28T20:46:50,REQ  Nº 6135/2012 - URGÊNCIA PARA O  PL 4367/12,CD02,ordinary,32,extraordinary,269,1,1,0,0
54-161.tx,2012-11-28T20:56:50,REQ  Nº 6460/2012 - URGÊNCIA PL 2205/11,CD02,ordinary,32,extraordinary,291,1,0,0,0
54-162.tx,2012-11-28T21:02:15,REQ  Nº 6461/2012 - URGÊNCIA PL 4365/11,CD02,ordinary,32,extraordinary,276,3,2,0,0
54-095.tx,2012-10-30T18:30:50,MPV  Nº 574/2012 - REQUERIMENTO DE RETIRADA DE PAUTA,CD02,ordinary,28,ordinary,159,179,2,1,0
54-098.tx,2012-10-31T15:30:54,MPV  Nº 574/2012 - DVS - PT - PREFERÊNCIA P/ VOT. DA MP 574/12 SOBRE O PLV,CD02,ordinary,28,extraordinary,131,195,2,0,0
54-104.tx,2012-10-31T17:12:29,"MPV  Nº 574/2012 - DVS - PT - EXPR.  ""ESTENDENDO-SE TAMBÉM... 2010"" ART. 2º DO PLV",CD02,ordinary,28,extraordinary,195,131,0,0,0
54-110.tx,2012-10-31T18:10:34,REQ  Nº 2130/2011 - URGÊNCIA PARA O PLP Nº 579/2010,CD02,ordinary,28,extraordinary,284,14,1,0,0
54-112.tx,2012-10-31T18:38:57,PLP  Nº 579/2010 - SUBEMENDA SUBSTITUTIVA GLOBAL DE PLENÁRIO,CD02,ordinary,28,extraordinary,304,13,2,0,0
54-083.tx,2012-09-04T21:03:54,MPV  Nº 570/2012 - DVS - PSDB - ART. 14 DO PLV,CD02,ordinary,23,extraordinary,231,97,1,7,0
54-085.tx,2012-09-05T18:25:27,MPV  Nº 571/2012 - REQUERIMENTO DE RETIRADA DE PAUTA,CD02,ordinary,23,ordinary,6,159,5,57,0
54-086.tx,2012-09-18T18:56:46,MPV  Nº 571/2012 - REQUERIMENTO DE RETIRADA DE PAUTA,CD02,ordinary,25,ordinary,5,250,2,46,0
54-094.tx,2012-09-18T21:33:24,MPV  Nº 571/2012 - DVS - DEM - EMENDA 533,CD02,ordinary,25,extraordinary,61,209,1,0,0
54-022.tx,2012-07-03T17:50:10,MPV  Nº 566/2012 - REQUERIMENTO DE ADIAMENTO DA DISCUSSÃO POR 2 SESSÕES,CD02,ordinary,18,ordinary,2,262,0,31,0
54-025.tx,2012-07-03T19:21:20,MPV  Nº 566/2012 - REQUERIMENTO DE ADIAMENTO DA VOTAÇÃO POR 2 SESSÕES,CD02,ordinary,18,ordinary,1,281,0,26,0
54-029.tx,2012-07-03T20:49:07,MPV  Nº 566/2012 - REQUERIMENTO DE RETIRADA DE PAUTA,CD02,ordinary,18,extraordinary,6,256,0,30,0
