id,name,state
52-604,CARLOS BATATA,Pernambuco
52-605,AFONSO HAMM,Rio Grande do Sul
52-606,SOCORRO GOMES,Pará
52-607,REINHOLD STEPHANES,Paraná
52-608,CLÁUDIO RORATO,Paraná
52-609,SALATIEL CARVALHO,Pernambuco
52-610,EDMUNDO GALDINO,Tocantins
52-611,EVANDRO MILHOMEN,Amapá
52-612,FRED KOHLER,Rio de Janeiro
52-613,VICENTE CHELOTTI,Distrito Federal
52-614,JOEL DE HOLLANDA,Pernambuco
52-615,FRANCISCO ESCÓRCIO,Maranhão
52-616,IRINEU RODRIGUES,Paraná
52-617,ROLAND LAVIGNE,Bahia
52-618,RICARDO SANTOS,Espírito Santo
52-619,JOÃO DADO,São Paulo
52-620,CLÁUDIO DIAZ,Rio Grande do Sul
