id,date,motion:title,motion:legislative_session,motion:legislative_session_type,motion:session,motion:session_type,count:yes,count:no,count:abstain,count:obstraction,count:blank
52-389.tx,2005-06-30T02:18:47,MPV  Nº 241/2005 - REQUERIMENTO DE ADIAMENTO DA VOTAÇÃO POR DUAS SESSÕES,CD03,ordinary,15,extraordinary,4,223,1,16,0
52-391.tx,2005-06-30T14:05:24,MPV  Nº 241/2005 - REQUERIMENTO DE ADIAMENTO DA VOTAÇÃO POR DUAS SESSÕES,CD03,ordinary,15,extraordinary,13,252,1,57,0
52-339.tx,2005-05-11T18:29:51,PDC  Nº 1353/2004 - REQUERIMENTO DE RETIRADA DE PAUTA,CD03,ordinary,8,extraordinary,17,74,6,85,0
52-346.tx,2005-05-24T21:31:37,MPV  Nº 233/2004 - DVS  PPS -  EMENDA Nº 37,CD03,ordinary,10,extraordinary,14,1,5,63,0
52-338.tx,2005-04-19T20:38:31,MPV  Nº 231/2004 - DVS PSDB - EMENDA Nº 13,CD03,ordinary,6,extraordinary,56,137,8,13,0
52-314.tx,2005-03-02T19:05:13,PL   Nº 2401/2003 - REQUERIMENTO DE ENCERRAMENTO DA DISCUSSÃO,CD03,ordinary,1,ordinary,330,44,1,0,0
52-315.tx,2005-03-02T20:46:42,PL   Nº 2401/2003 - SUBSTITUTIVO DO SENADO FEDERAL,CD03,ordinary,1,extraordinary,352,60,1,0,0
52-316.tx,2005-03-02T21:49:35,PL   Nº 2401/2003 - DVS PT - ARTIGO 5º,CD03,ordinary,1,extraordinary,366,59,3,0,0
52-317.tx,2005-03-02T22:29:07,"PL   Nº 2401/2003 - DVS  PT - ARTIGO 14º, PARÁGRAFO 1º",CD03,ordinary,1,extraordinary,313,77,0,0,0
52-319.tx,2005-03-02T22:55:59,"PL   Nº 2401/2003 - DVS PV - ARTIGO 16º, PARÁGRAFO 3º",CD03,ordinary,1,extraordinary,307,78,1,0,0
52-320.tx,2005-03-09T20:38:30,MPV  Nº 227/2004 - DVS  EMENDA Nº 36,CD03,ordinary,2,extraordinary,129,237,2,0,0
52-321.tx,2005-03-09T22:50:28,PEC  Nº 227/2004 - DVS Nº 2 PSDB - EMENDA Nº 1,CD03,ordinary,2,extraordinary,146,133,21,44,0
52-324.tx,2005-03-15T19:40:00,MPV  Nº 228/2004 - DVS PFL EMENDA N°8,CD03,ordinary,2,ordinary,97,275,1,0,0
52-326.tx,2005-03-15T21:05:17,PEC  Nº 227/2004 - EMENDA AGLUTINATIVA N° 3,CD03,ordinary,3,extraordinary,399,13,11,0,0
52-328.tx,2005-03-15T21:58:46,"PEC  Nº 227/2004 - DVS Nº 7 PSDB - EXPRESSÃO: ""EXCETO APOSENTADORIA POR TEMPO DE CONTRIBUIÇÃO""",CD03,ordinary,3,extraordinary,1,313,0,0,0
52-327.tx,2005-03-15T21:44:07,"PEC  Nº 227/2004 - DVS Nº 4 PSDB - ART. Nº 40 § 1º, INCISO II, ALÍNEA B DO SUBSTITUTIVO",CD03,ordinary,3,extraordinary,222,166,0,0,0
52-329.tx,2005-03-16T18:32:56,PEC  Nº 227/2004 - DVS Nº 8 PFL - ARTIGO Nº 4 DA PROPOSTA INICIAL,CD03,ordinary,3,ordinary,305,94,1,0,0
52-331.tx,2005-03-16T19:46:38,"PEC  Nº 227/2004 - EMENDA AGLUTINATIVA DE PLENÁRIO (DVS Nºs 11, 12 e 13)",CD03,ordinary,3,ordinary,369,0,1,0,0
52-332.tx,2005-03-16T21:22:42,PEC  Nº 227/2004 - SEGUNDO TURNO,CD03,ordinary,3,extraordinary,406,0,1,0,0
52-335.tx,2005-03-17T16:50:41,REQ  Nº 1452/2003 - URGÊNCIA PARA PL Nº 4.846/1994,CD03,ordinary,3,ordinary,2,1,0,11,0
52-336.tx,2005-03-29T23:21:12,MPV  Nº 232/2005 - REQUERIMENTO DE VOTAÇÃO POR GRUPO DE ARTIGOS - PSDB,CD03,ordinary,4,extraordinary,203,1,7,61,0
52-312.tx,2005-02-23T19:39:09,MPV  Nº 225/2004 - PARECER DO RELATOR PELA CONSTITUCIONALIDADE,CD03,ordinary,0,ordinary,299,91,4,0,0
52-290.tx,2004-12-01T17:03:36,MPV  Nº 207/2004 - REQUERIMENTO DE RETIRADA DE PAUTA,CD02,ordinary,26,extraordinary,3,253,1,58,0
52-291.tx,2004-12-01T19:17:45,MPV  Nº 208/2004 - REQUERIMENTO DE RETIRADA DE PAUTA,CD02,ordinary,26,extraordinary,4,261,1,49,0
52-293.tx,2004-12-08T16:32:58,MPV  Nº 219/2004 - REQUERIMENTO DE RETIRADA DE PAUTA,CD02,ordinary,27,extraordinary,21,169,4,89,0
52-294.tx,2004-12-08T17:13:58,MPV  Nº 219/2004 - REQUERIMENTO DE RETIRADA DE PAUTA,CD02,ordinary,27,extraordinary,3,82,4,75,0
52-295.tx,2004-12-14T18:54:02,"PLP Nº 72/2003 - TODOS OS ARTIGOS, EXCETO ...",CD02,ordinary,28,ordinary,309,8,5,0,0
52-296.tx,2004-12-14T19:28:43,PLP  Nº 72/203 - ARTIGO Nº 174 INCISO I,CD02,ordinary,28,ordinary,283,66,2,1,0
52-297.tx,2004-12-14T20:13:20,PLP Nº 72/2003 - DVS PSB/PCdoB - ARTIGO Nº 186,CD02,ordinary,28,ordinary,272,84,1,0,0
52-298.tx,2004-12-14T20:35:37,"PLP  Nº 72/2003 - DVS PFL - EXPRESSÃO ""E ÀS AUTORIDADES ..."" - ART. Nº 185-A",CD02,ordinary,28,extraordinary,258,71,2,0,0
52-299.tx,2004-12-15T14:28:22,PEC  Nº 285/2004 - REQUERIMENTO DE RETIRADA DE PAUTA,CD02,ordinary,28,extraordinary,1,93,13,80,0
52-301.tx,2004-12-15T19:29:41,"PEC Nº 227/2004 - DVS Nº 1 PTB - INCISO XI, ALÍNEA ""a"" e ""e"" DO ARTIGO 37.",CD02,ordinary,28,extraordinary,114,235,2,2,0
52-276.tx,2004-11-09T19:04:12,MPV  Nº 196/2004 - REQUERIMENTO DE RETIRADA DE PAUTA,CD02,ordinary,24,ordinary,6,124,8,129,0
52-277.tx,2004-11-17T19:00:20,MPV Nº 198/2004 - REQUERIMENTO DE RETIRADA DE PAUTA,CD02,ordinary,24,ordinary,1,39,0,46,0
52-278.tx,2004-11-17T19:58:45,MPV  Nº 198/2004 - REQUERIMENTO DE RETIRADA DE PAUTA,CD02,ordinary,24,extraordinary,4,139,5,137,0
52-280.tx,2004-11-23T18:20:40,MPV  Nº 198/2004 - REQUERIMENTO DE RETIRADA DE PAUTA,CD02,ordinary,25,extraordinary,4,254,0,61,0
52-282.tx,2004-11-24T13:16:11,MPV  Nº 200/2004 - REQUERIMENTO DE RETIRADA DE PAUTA,CD02,ordinary,25,extraordinary,2,157,1,29,0
52-283.tx,2004-11-24T16:31:49,MPV  Nº 200/2004 - REQUERIMENTO DE RETIRADA DE PAUTA,CD02,ordinary,25,extraordinary,4,250,2,73,0
52-284.tx,2004-11-24T20:55:30,MPV  Nº 201/2004 - PROJETO DE LEI DE CONVERSÃO,CD02,ordinary,25,extraordinary,209,83,2,1,0
52-285.tx,2004-11-30T17:45:34,MPV  Nº 206/2004 - REQUERIMENTO DE RETIRADA DE PAUTA,CD02,ordinary,26,ordinary,5,266,0,44,0
52-286.tx,2004-11-30T20:13:42,MPV  Nº 206/2004 - DVS DO PSDB - ARTIGO Nº 22 DO PLV,CD02,ordinary,26,ordinary,276,27,1,64,0
52-287.tx,2004-11-30T20:58:04,MPV  Nº 207/2004 - REQUERIMENTO DE RETIRADA DE PAUTA,CD02,ordinary,26,extraordinary,14,280,1,66,0
52-288.tx,2004-11-30T22:19:13,MPV  Nº 207/2004 - REQUERIMENTO DE ADIAMENTO DA DISCUSSÃO POR DUAS SESSÕES,CD02,ordinary,26,extraordinary,9,254,1,57,0
52-289.tx,2004-12-01T00:33:35,MPV  Nº 207/2004 - PARECER  DO RELATOR PELA ADMISSIBILIDADE,CD02,ordinary,26,extraordinary,253,146,4,0,0
52-267.tx,2004-10-06T18:06:28,MPV  Nº 191/2004 - REQUERIMENTO DE RETIRADA DE PAUTA,CD02,ordinary,20,extraordinary,2,167,3,19,0
52-268.tx,2004-10-06T19:44:41,MPV  Nº 191/2004 - REQUERIMENTO DE RETIRADA DE PAUTA,CD02,ordinary,20,extraordinary,6,247,3,29,0
52-270.tx,2004-10-19T18:45:28,MPV  Nº 192/2004 - REQUERIMENTO DE RETIRADA DE PAUTA,CD02,ordinary,21,ordinary,9,252,1,55,0
52-271.tx,2004-10-19T20:01:57,MPV  Nº 194/2004 - REQUERIMENTO DE ADIAMENTO DA VOTAÇÃO POR DUAS SESSÕES,CD02,ordinary,21,ordinary,2,197,1,17,0
52-272.tx,2004-10-19T20:53:42,MPV  Nº 195/2004 - REQUERIMENTO DE RETIRADA DE PAUTA,CD02,ordinary,22,extraordinary,3,255,0,53,0
52-273.tx,2004-10-20T18:45:39,MPV  Nº 196/2004 - REQUERIMENTO DE RETIRADA DE PAUTA,CD02,ordinary,22,ordinary,2,253,5,102,0
52-274.tx,2004-10-20T21:23:36,MPV  Nº 196/2004 - REQUERIMENTO DE RETIRADA DE PAUTA,CD02,ordinary,22,extraordinary,4,225,3,80,0
52-275.tx,2004-10-26T20:19:11,MPV  Nº 196/2004 - REQUERIMENTO DE RETIRADA DE PAUTA,CD02,ordinary,22,ordinary,5,119,3,54,0
52-266.tx,2004-09-14T19:00:52,MPV  Nº 192/2004 - REQUERIMENTO DE RETIRADA DE PAUTA,CD02,ordinary,18,ordinary,29,117,1,30,0
52-248.tx,2004-08-11T17:35:28,PL   Nº 2.399/2003 - DVS -  PFL  EMENDA Nº 17,CD02,ordinary,16,extraordinary,79,193,0,0,0
52-249.tx,2004-08-11T19:01:41,PLP  Nº 22/2003 - SUBEMENDA SUBSTITUTIVA ÀS EMENDAS DE PLENÁRIO,CD02,ordinary,16,extraordinary,327,13,6,2,0
52-250.tx,2004-08-11T20:08:15,PLP  Nº 76/2003 - SUBEMENDA SUBSTITUTIVA ÀS EMENDAS DE PLENÁRIO,CD02,ordinary,16,extraordinary,332,8,1,0,0
52-251.tx,2004-08-11T21:15:31,PLP  Nº 188/2004 - DO SENADO FEDERAL (PREPARO E EMPREGO DAS FORÇAS ARMADAS),CD02,ordinary,16,extraordinary,344,12,0,0,0
52-252.tx,2004-08-11T22:37:00,PEC  Nº 438/2004 - EMENDA AGLUTINATIVA SUBSTITUTIVA - PRIMEIRO TURNO,CD02,ordinary,16,extraordinary,326,10,8,0,0
52-263.tx,2004-08-24T19:05:21,MPV  Nº 191/2004 - REQUERIMENTO DE RETIRADA DE PAUTA,CD02,ordinary,17,ordinary,7,239,16,67,0
52-264.tx,2004-08-25T13:01:38,MPV  Nº 192/2004 - REQUERIMENTO DE RETIRADA DE PAUTA,CD02,ordinary,17,extraordinary,7,138,5,94,0
52-265.tx,2004-08-25T18:04:54,MPV  Nº 192/2004 - REQUERIMENTO DE RETIRADA DE PAUTA,CD02,ordinary,17,extraordinary,5,120,7,141,0
52-202.TX,2004-07-05T20:03:08,MPV Nº 183/2004 - REQUERIMENTO DE RETIRADA DA PAUTA,CD02,ordinary,14,ordinary,9,214,2,47,0
52-203.TX,2004-07-06T14:12:31,MPV Nº 183/2004 - REQUERIMENTO DE RETIRADA DE PAUTA,CD02,ordinary,14,extraordinary,17,209,5,90,0
52-204.TX,2004-07-06T17:51:17,MPV Nº 183/2004 - REQUERIMENTO DE RETIRADA DA PAUTA,CD02,ordinary,14,extraordinary,6,248,4,105,0
52-205.TX,2004-07-07T12:53:19,MPV  Nº 183/2004 - REQUERIMENTO DE RETIRADA DE PAUTA,CD02,ordinary,14,extraordinary,6,254,1,57,0
52-206.TX,2004-07-07T14:59:59,MPV Nº 183/2004 - REQUERIMENTO DE ENCERRAMENTO DA DISCUSSÃO,CD02,ordinary,14,extraordinary,280,6,4,49,0
52-207.TX,2004-07-07T16:54:03,MPV Nº 183/2004 - REQUERIMENTO DE ADIAMENTO DA VOTAÇÃO POR DUAS SESSÕES,CD02,ordinary,14,extraordinary,7,265,1,65,0
52-208.TX,2004-07-07T18:12:11,MPV Nº 183/2004 - DESTAQUE INCISO 4 DA EMENDA Nº 1,CD02,ordinary,14,extraordinary,186,159,1,0,0
52-209.TX,2004-07-08T14:06:46,PEC Nº 227/2004 - SUBSTITUTIVO DA COMISSÃO ESPECIAL,CD02,ordinary,15,extraordinary,375,5,1,0,0
52-192.TX,2004-06-01T18:33:03,PLP Nº 76/2003 - REQUERIMENTO DE RETIRADA DE PAUTA,CD02,ordinary,11,ordinary,259,7,2,65,0
52-193.TX,2004-06-01T21:02:59,PL Nº 2.399/2003 - REQUERIMENTO DE ADIAMENTO DA DISCUSSÃO,CD02,ordinary,11,extraordinary,7,249,1,59,0
52-194.TX,2004-06-01T22:30:27,PL Nº 2.399/2003 - DVS EMENDA Nº17 DO PFL,CD02,ordinary,11,extraordinary,0,1,0,3,0
52-195.TX,2004-06-02T15:20:46,MPV Nº 182/2004 - REQUERIMENTO DE RETIRADA DE PAUTA,CD02,ordinary,11,extraordinary,3,254,0,62,0
52-196.TX,2004-06-02T19:55:02,MPV Nº 182/2004 - PROJETO DE LEI DE CONVERSÃO,CD02,ordinary,11,extraordinary,167,266,6,0,0
52-197.TX,2004-06-02T20:32:14,MPV Nº 182/2004 - DVS PSDB - EMENDA Nº 56,CD02,ordinary,11,extraordinary,160,232,10,1,0
52-198.TX,2004-06-08T18:32:20,MPV Nº 177/2004 - REQUERIMENTO DE RETIRADA DE PAUTA,CD02,ordinary,11,ordinary,4,251,2,56,0
52-199.TX,2004-06-15T18:28:35,MPV Nº 177/2004 - REQUERIMENTO DE RETIRADA DE PAUTA,CD02,ordinary,12,ordinary,36,226,2,31,0
52-201.TX,2004-06-23T13:12:52,MPV Nº 182/2004 - PROJETO DE LEI DE CONVERSÃO DO SENADO FEDERAL,CD02,ordinary,13,extraordinary,172,272,4,0,0
52-172.TX,2004-05-04T17:03:41,MPV Nº 167/2004 - REQUERIMENTO DE RETIRADA DE PAUTA,CD02,ordinary,7,extraordinary,5,209,2,43,0
52-173.TX,2004-05-04T18:23:00,MPV Nº 167/2004 - REQUERIMENTO DE RETIRADA DA PAUTA,CD02,ordinary,7,extraordinary,3,244,10,72,0
52-174.TX,2004-05-04T20:08:05,MPV Nº 167/2004 - REQUERIMENTO DE ENCERRAMENTO DA DISCUSSÃO E DO ENCAMINHAMENTO,CD02,ordinary,7,extraordinary,239,18,7,66,0
52-176.TX,2004-05-04T21:58:10,MPV  Nº 167/2004 - DVS PFL -  ARTIGO 6º PLV,CD02,ordinary,7,extraordinary,194,67,17,46,0
52-177.TX,2004-05-05T16:43:52,MPV Nº 167/2004 - REQUERIMENTO DE RETIRADA DE PAUTA,CD02,ordinary,7,extraordinary,8,248,5,63,0
52-178.TX,2004-05-05T18:13:24,MPV Nº 167/2004 - REDAÇÃO FINAL,CD02,ordinary,7,extraordinary,199,60,8,43,0
52-179.TX,2004-05-05T19:19:31,MPV Nº 169/2004 - REQUERIMENTO DE RETIRADA DE PAUTA,CD02,ordinary,7,extraordinary,8,259,0,62,0
52-181.TX,2004-05-12T17:20:50,MSG Nº 205/2004 - REQUERIMENTO DE URGÊNCIA,CD02,ordinary,8,ordinary,200,76,3,2,0
52-182.TX,2004-05-12T18:38:14,MSG Nº 411/2003 - REQUERIMENTO DE URGÊNCIA,CD02,ordinary,8,ordinary,294,4,2,1,0
52-183.TX,2004-05-12T19:06:15,PL Nº 3.476/2004 - REQUERIMENTO DE URGÊNCIA,CD02,ordinary,8,ordinary,294,3,3,0,0
52-184.TX,2004-05-12T20:18:48,MSG Nº 205/2004 - REQUERIMENTO DE URGÊNCIA,CD02,ordinary,8,extraordinary,266,118,1,0,0
52-185.TX,2004-05-12T20:48:55,MSG Nº 210/2004 - REQUERIMENTO DE URGÊNCIA,CD02,ordinary,8,extraordinary,270,51,0,1,0
52-186.TX,2004-05-12T21:33:30,PEC Nº 574/2002 - REQUERIMENTO DE ENCERRAMENTO DA DISCUSSÃO,CD02,ordinary,8,extraordinary,345,9,1,0,0
52-187.TX,2004-05-12T22:17:41,PEC Nº 574/2002 - EMENDA AGLUTINATIVA SUBSTITUTIVA DE PLENÁRIO,CD02,ordinary,8,extraordinary,347,17,10,1,0
52-188.TX,2004-05-19T17:22:01,MPV Nº 179/2004 - REQUERIMENTO DE ADIAMENTO DA VOTAÇÃO POR UMA SESSÃO,CD02,ordinary,9,extraordinary,62,207,1,0,0
52-189.TX,2004-05-19T20:44:06,PEC Nº 101/2003 - REQUERIMENTO DE ENCERRAMENTO DA DISCUSSÃO,CD02,ordinary,9,extraordinary,410,29,4,0,0
52-190.TX,2004-05-19T23:12:13,PEC Nº 101/2003 - SUBSTITUTIVO DA COMISSÃO ESPECIAL,CD02,ordinary,9,extraordinary,303,127,9,0,0
52-191.TX,2004-05-26T19:15:42,PEC Nº 574/2002 - SEGUNDO TURNO,CD02,ordinary,10,ordinary,365,19,8,0,0
52-161.TX,2004-04-06T19:38:32,MPV Nº 153/2003 - REQUERIMENTO DE RETIRADA DA PAUTA,CD02,ordinary,4,ordinary,18,238,2,39,0
52-162.TX,2004-04-13T18:15:05,"REQUERIMENTO - INVERSÃO DE PAUTA - ITENS 4, 3, 2, 1.",CD02,ordinary,4,ordinary,254,2,5,83,0
52-164.TX,2004-04-13T19:49:26,MPV Nº  160/2003 - REQUERIMENTO DE ENCERRAMENTO DA DISCUSSÃO E DO ENCAMINHAMENTO,CD02,ordinary,4,ordinary,247,5,5,78,0
52-165.TX,2004-04-13T20:50:19,MPV Nº 160/2003 - REQUERIMENTO DE RETIRADA DE PAUTA,CD02,ordinary,4,extraordinary,8,244,7,71,0
52-166.TX,2004-04-14T17:50:51,MPV Nº 153/2003 - REQUERIMENTO DE RETIRADA DE PAUTA,CD02,ordinary,5,ordinary,8,246,5,82,0
52-167.TX,2004-04-14T19:39:22,MPV Nº 153/2003 - REQUERIMENTO DE ENCERRAMENTO DA DISCUSSÃO E ENCAMINHAMENTO,CD02,ordinary,5,ordinary,217,4,5,79,0
52-168.TX,2004-04-27T18:31:37,MPV Nº 153/2003 - REQUERIMENTO DE RETIRADA DE PAUTA,CD02,ordinary,6,ordinary,10,248,5,84,0
52-169.TX,2004-04-27T19:59:42,MPV Nº 155/2003 - REQUERIMENTO DE ADIAMENTO DA DISCUSSÃO POR DUAS SESSÕES,CD02,ordinary,6,ordinary,7,221,4,62,0
52-170.TX,2004-04-27T21:14:16,MPV Nº 155/2003 - REQUERIMENTO DE RETIRADA DA PAUTA,CD02,ordinary,6,extraordinary,5,248,3,77,0
52-171.TX,2004-04-28T18:06:29,MPV Nº 166/2004 - REQUERIMENTO DE ADIAMENTO DA DISCUSSÃO POR DUAS SESSÕES,CD02,ordinary,6,extraordinary,4,256,3,87,0
52-105.TX,2004-03-02T18:14:46,MPV Nº 140/2003 - REQUERIMENTO DE RETIRADA DE PAUTA,CD02,ordinary,1,ordinary,4,254,0,26,0
52-106.TX,2004-03-03T17:31:24,MPV Nº 143/2003 - REQUERIMENTO DE RETIRADA DA PAUTA,CD02,ordinary,1,ordinary,4,257,0,52,0
52-107.TX,2004-03-09T19:18:50,MPV Nº 141/2003 - PLV Nº 7/2004 DO SENADO FEDERAL,CD02,ordinary,1,ordinary,104,223,1,0,0
52-108.TX,2004-03-10T18:57:14,MPV Nº 148/2003 - REQUERIMENTO DE PREFERÊNCIA PARA MEDIDA PROVISÓRIA -  TEXTO INICIAL,CD02,ordinary,1,ordinary,221,153,0,0,0
52-109.TX,2004-03-11T13:14:05,MPV Nº 154/2003 - PARECER DE ADMISSIBILIDADE,CD02,ordinary,1,extraordinary,149,40,0,0,0
52-110.TX,2004-03-11T14:26:45,MPV Nº 154/2003 - PARECER DE ADMISSIBILIDADE,CD02,ordinary,1,extraordinary,210,51,2,1,0
52-111.TX,2004-03-11T18:30:45,MPV Nº 161/2004 - PARECER PELA INADEQUAÇÃO FINANCEIRA,CD02,ordinary,1,extraordinary,190,23,2,11,0
52-112.TX,2004-03-23T18:25:32,MPV Nº 147/2003 - REQUERIMENTO DE ADIAMENTO DA DISCUSSÃO POR DUAS SESSÕES,CD02,ordinary,2,ordinary,16,252,6,58,0
52-113.TX,2004-03-23T20:43:48,MPV Nº 168/2004 - REQUERIMENTO DE RETIRADA DA PAUTA,CD02,ordinary,3,extraordinary,20,245,9,78,0
52-114.TX,2004-03-24T12:41:46,PEC Nº 254/2000 - SEGUNDO TURNO,CD02,ordinary,3,extraordinary,337,1,0,1,0
52-115.TX,2004-03-24T13:17:04,PEC Nº 575/1998 - SEGUNDO TURNO,CD02,ordinary,3,extraordinary,337,0,0,1,0
52-116.TX,2004-03-24T13:59:22,PEC Nº 228/2004 - PRIMEIRO TURNO,CD02,ordinary,3,extraordinary,343,1,0,0,0
52-117.TX,2004-03-30T18:18:59,MPV Nº 165/2004 - REQUERIMENTO DE RETIRADA DE PAUTA,CD02,ordinary,3,ordinary,10,259,0,63,0
52-118.TX,2004-03-30T19:38:41,MPV Nº 165/2004 - REQUERIMENTO DE ENCERRAMENTO DA  DISCUSSÃO E DO ENCAMINHAMENTO,CD02,ordinary,3,ordinary,251,11,1,44,0
52-119.TX,2004-03-30T20:49:06,MPV Nº 165/2004 - REQUERIMENTO DE RETIRADA DE PAUTA,CD02,ordinary,3,extraordinary,9,255,0,51,0
52-120.TX,2004-03-30T23:15:43,MPV Nº 168/2004 - PARECER DO RELATOR PELA ADMISSIBILIDADE,CD02,ordinary,3,extraordinary,295,73,3,2,0
52-121.TX,2004-03-31T20:31:13,PEC Nº 228/2004 - SEGUNDO TURNO,CD02,ordinary,4,extraordinary,416,1,0,0,0
52-036.TX,2004-02-03T18:16:49,"REQUERIMENTO - PREFERÊNCIA PARA MPV Nº 147/2003, MPV Nº 150/2003, MPV Nº 141/2003...",CD03,extraordinary,1,ordinary,7,256,0,59,0
52-037.TX,2004-02-03T21:35:55,MPV Nº 140/2003 - DVS PSDB - EMENDA Nº 4,CD03,extraordinary,1,extraordinary,31,232,0,18,0
52-038.TX,2004-02-04T22:01:28,PL Nº 2.401/2003 - REQUERIMENTO DE RETIRADA DE PAUTA,CD03,extraordinary,2,extraordinary,20,272,1,32,0
52-039.TX,2004-02-05T02:06:04,PL Nº 2.401/2003 - REQUERIMENTO DE PREFERÊNCIA DA EMENDA SUBSTITUTIVA GLOBAL Nº 281,CD03,extraordinary,2,extraordinary,128,279,2,0,0
52-065.TX,2004-02-17T19:02:00,MSG Nº 62/2004 - REQUERIMENTO DE URGÊNCIA,CD02,ordinary,0,ordinary,263,1,2,44,0
52-026.TX,2004-01-21T17:47:05,PL Nº 2.546/2003 - REQUERIMENTO DE URGÊNCIA,CD03,extraordinary,0,ordinary,302,16,3,62,0
52-027.TX,2004-01-21T18:26:58,PL Nº 2.401/2003 - REQUERIMENTO DE URGÊNCIA,CD03,extraordinary,0,ordinary,273,31,1,56,0
52-028.TX,2004-01-21T20:14:03,MPV Nº 136/2003 - PARECER DE  ADMISSIBILIDADE,CD03,extraordinary,0,ordinary,52,305,5,24,0
52-029.TX,2004-01-22T11:37:57,PDL 13/2003 - PROJETO,CD03,extraordinary,0,extraordinary,75,1,4,32,0
52-030.TX,2004-01-27T17:57:06,REQUERIMENTO - PREFERÊNCIA PARA MPV Nº 146/2003,CD03,extraordinary,0,ordinary,7,250,0,54,0
52-031.TX,2004-01-28T12:48:32,MPV Nº 144/2003 - REQUERIMENTO DE RETIRADA DE PAUTA,CD03,extraordinary,1,extraordinary,16,249,2,58,0
52-032.TX,2004-01-28T17:32:43,"REQUERIMENTO - INVERSÃO DE PAUTA:  MPV Nº144/2003, MPV Nº 145/2003...",CD03,extraordinary,1,ordinary,275,8,0,52,0
52-033.TX,2004-01-28T19:51:53,MPV Nº 144/2003 - REQUERIMENTO DE ENCERRAMENTO DA DISCUSSÃO,CD03,extraordinary,1,ordinary,265,14,0,45,0
52-034.TX,2004-01-28T20:47:32,MPV Nº 144/2003 - REQUERIMENTO DE RETIRADA DE PAUTA,CD03,extraordinary,1,extraordinary,12,295,1,53,0
52-035.TX,2004-01-28T22:08:50,MPV Nº 144/2003 - PARECER DE ADMISSIBILIDADE,CD03,extraordinary,1,extraordinary,329,13,2,45,0
52-009.TX,2003-12-02T18:11:37,PL Nº 1.840/2003 - REQUERIMENTO DE RETIRADA DE PAUTA,CD01,ordinary,28,ordinary,21,235,1,51,0
52-010.TX,2003-12-02T19:45:56,PL Nº 1.840/2003 - REQ. DE ENCERRAMENTO DA DISCUSSÃO E DO ENCAMINHAMENTO,CD01,ordinary,28,ordinary,242,20,1,56,0
52-011.TX,2003-12-02T21:50:11,PL Nº 1.840/2003 - REQUERIMENTO DE PREFERÊNCIA PARA EMENDA AGLUTINATIVA Nº 1,CD01,ordinary,28,extraordinary,243,95,10,2,0
52-012.TX,2003-12-02T22:52:02,PEC Nº 575/1998 - PRIMEIRO TURNO,CD01,ordinary,28,extraordinary,345,0,1,0,0
52-014.TX,2003-12-03T18:02:15,PLP Nº 224/2001 - PROJETO DE LEI COMPLEMENTAR,CD01,ordinary,28,ordinary,332,1,0,0,0
52-015.TX,2003-12-03T20:32:09,PLP Nº 52/1999 - PROJETO,CD01,ordinary,28,ordinary,402,0,0,0,0
52-017.TX,2003-12-17T12:57:37,MPV Nº 132/2003 - REQUERIMENTO DE RETIRADA DA PAUTA,CD02,extraordinary,0,extraordinary,10,253,0,43,0
52-018.TX,2003-12-17T17:35:59,MPV Nº 132/2003 - REQUERIMENTO DE ADIAMENTO DA VOTAÇÃO POR DUAS SESSÕES,CD02,extraordinary,0,ordinary,5,261,1,35,0
52-019.TX,2003-12-17T19:15:47,MPV Nº 133/2003 - REQUERIMENTO PRAZO POR UMA SESSÃO,CD02,extraordinary,0,ordinary,1,265,1,41,0
52-020.TX,2003-12-18T18:04:30,MPV Nº 135/2003 - REQUERIMENTO DE ADIAMENTO DA  DISCUSSÃO POR DUAS SESSÕES,CD02,extraordinary,0,extraordinary,3,258,0,32,0
52-021.TX,2003-12-18T19:48:14,MPV Nº 135/2003 - REQUERIMENTO DE RETIRADA DE PAUTA,CD02,extraordinary,0,extraordinary,5,258,0,26,0
52-022.TX,2003-12-18T21:19:49,MPV Nº 135/2003 - PROJETO DE LEI DE CONVERSÃO,CD02,extraordinary,0,extraordinary,254,31,3,25,0
52-023.TX,2003-12-18T22:54:48,MPV Nº 135/2003 - EMENDA Nº 285,CD02,extraordinary,0,extraordinary,9,252,1,23,0
52-024.TX,2003-12-18T23:25:47,PEC Nº 254/2000 - SEGUNDO TURNO,CD02,extraordinary,0,extraordinary,279,0,0,0,0
52-999.TX,2003-11-12T20:32:59,MPV Nº 131/2003 - DVS PSDB - ARTIGO 3º DO PLV,CD01,ordinary,26,extraordinary,204,86,9,0,0
52-000.TX,2003-11-18T18:36:36,PL Nº 5073/2001 - EMENDAS COM PARECER FAVORÁVEL,CD01,ordinary,26,ordinary,327,2,1,7,0
52-001.TX,2003-11-18T19:21:40,PL Nº 4.285/2001 - REQUERIMENTO DE URGÊNCIA,CD01,ordinary,26,ordinary,259,71,1,0,0
52-002.TX,2003-11-19T17:45:50,PL N º 475/2003 - PROJETO,CD01,ordinary,26,ordinary,295,7,1,23,0
52-003.TX,2003-11-19T19:24:14,PEC Nº 254/2000 - PRIMEIRO TURNO,CD01,ordinary,26,ordinary,352,0,0,0,0
52-004.TX,2003-11-19T19:46:38,PEC Nº 544/2002 - REQUERIMENTO DE RETIRADA DE PAUTA,CD01,ordinary,26,ordinary,192,131,1,0,0
52-005.TX,2003-11-25T18:25:04,MPV Nº 129/2003 - REQUERIMENTO DE RETIRADA DE PAUTA,CD01,ordinary,27,ordinary,3,303,1,26,0
