id,start_date,motion:title,motion:number,motions:document,sources:link:url,motion:legislative_session,motion:result,counts:option:yes,counts:option:no,counts:option:abstain,counts:number_of_people,counts:present
15977,1999-09-30,"k návrhu vyhlášky hlavního města Prahy, kterou se doplňuje vyhláška hl.m. Prahy č. 12/1999 Sb. (F)",11/04,901,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18280&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=15977,11,,,,,,
16902,1999-09-30,"k návrhu vyhlášky hlavního města Prahy, kterou se doplňuje vyhláška hl.m. Prahy č. 12/1999 Sb. (F)",11/05,902,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18280&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=16902,11,,,,,,
16131,1999-09-30,k revokaci usnesení ZHMP č. 35/8 ze dne 30.1.1998 k návrhu na schválení úplatného převodu části (F),11/06,890,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18280&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=16131,11,,,,,,
16744,1999-09-30,k revokaci usnesení ZHMP č. 33/32 ze dne 28.11.1997 k návrhu na schválení úplatného převodu (F),11/07,886,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18280&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=16744,11,,,,,,
16482,1999-09-30,k návrhu vyhlášky hlavního města Prahy na odejmutí oprávnění hospodařit se svěřenou věcí z (F),11/09,899,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18280&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=16482,11,,,,,,
16420,1999-09-30,"k návrhu vyhlášky hlavního města Prahy, kterou se doplňuje vyhláška hlavního města Prahy č. (F)",11/10,895,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18280&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=16420,11,,,,,,
16526,1999-09-30,"k návrhu vyhlášky hlavního města Prahy, kterou se doplňuje vyhláška hlavního města Prahy č. (F)",11/11,896,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18280&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=16526,11,,,,,,
16124,1999-09-30,"k návrhu vyhlášky hlavního města Prahy, kterou se doplňuje vyhláška hlavního města Prahy č. (F)",11/12,897,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18280&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=16124,11,,,,,,
16937,1999-09-30,"k návrhu na bezúplatný převod pozemků (charakteru komunikace) parc.č. 2074/8, 2074/9, 2068/12, (F)",11/13,898,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18280&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=16937,11,,,,,,
15979,1999-09-30,"k návrhu na realizaci úplatného převodu objektu  bývalé hasičské zbrojnice  ul. U Tvrze, Praha (F)",11/14,909,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18280&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=15979,11,,,,,,
16936,1999-09-30,k návrhu na schválení úplatného převodu vlastnictví k pozemku č. parc. 94/3 kat. území (F),11/15,834,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18280&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=16936,11,,,,,,
16751,1999-09-30,"k majetkoprávnímu vypořádání pozemků v k.ú. Radlice, Střížkov a Ďáblice ve vlastnictví fyzických (F)",11/16,887,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18280&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=16751,11,,,,,,
16076,1999-09-30,"k majetkoprávnímu vypořádání pozemků v k.ú. Dolní Měcholupy, Strašnice ve vlastnictví fyzických (F)",11/17,888,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18280&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=16076,11,,,,,,
17259,1999-09-30,"k oznámení záměru MČ Praha 9 na prodej věcí z vlastnictví hl.m. Prahy, svěřených městské části (F)",11/18,892,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18280&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=17259,11,,,,,,
16066,1999-09-30,k návrhu na schválení úplatného převodu vlastnictví pozemku č. parc. 2728 o výměře 150 m2 v kat. (F),11/19,702,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18280&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=16066,11,,,,,,
17226,1999-09-30,"k návrhu vyhlášky hlavního města Prahy, kterou se doplňuje vyhláška hlavního města Prahy (F)",11/20,913,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18280&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=17226,11,,,,,,
17250,1999-09-30,"k návrhu vyhlášky hlavního města Prahy, kterou se doplňuje vyhláška hlavního města Prahy (F)",11/21,914,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18280&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=17250,11,,,,,,
16667,1999-09-30,"k návrhu vyhlášky hlavního města Prahy, kterou se doplňuje vyhláška hlavního města Prahy č. (F)",11/22,915,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18280&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=16667,11,,,,,,
16747,1999-09-30,k návrhu vyjádření Zastupitelstva hl.m.Prahy k žádosti městské části Praha - Nebušice o udělení (F),11/23,894,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18280&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=16747,11,,,,,,
17246,1999-09-30,k návrhu vyjádření Zastupitelstva hl.m.Prahy k žádosti městské části Praha 12 o udělení znaku a (F),11/24,933,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18280&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=17246,11,,,,,,
16727,1999-09-30,"k návrhu vyhlášky hlavního města Prahy, kterou se doplňuje vyhláška hlavního města Prahy č. (F)",11/25,916,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18280&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=16727,11,,,,,,
16128,1999-09-30,"k návrhu vyhlášky hlavního města Prahy, kterou se doplňuje vyhláška hlavního města Prahy č. (F)",11/26,917,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18280&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=16128,11,,,,,,
16689,1999-09-30,"k návrhu vyhlášky hlavního města Prahy, kterou se doplňuje vyhláška hlavního města Prahy č. (F)",11/27,918,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18280&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=16689,11,,,,,,
17236,1999-09-30,"ke zvýšení základního jmění První městské banky, a.s. (F)",11/28,951,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18280&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=17236,11,,,,,,
17240,1999-09-30,ke Zprávě o plnění rozpočtu hl. m. Prahy za I. pololetí 1999 (F),11/29,936,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18280&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=17240,11,,,,,,
17249,1999-09-30,ke koncepci Městské policie hl.m. Prahy (F),11/30,955,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18280&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=17249,11,,,,,,
17125,1999-09-30,k návrhu na revokaci usnesení ZHMP č. 06/08 ze dne 25. 3. 1999 na změnu termínu (F),11/31,953,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18280&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=17125,11,,,,,,
17126,1999-10-01,"k zabezpečení dalšího rozvoje společnosti PRAGONET, a.s. (F)",11/32,959,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18280&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=17126,11,,,,,,
17183,1999-10-01,k návrhu na nevyužití předkupního práva k podílu 34/40 pozemků v kat. území Vokovice (F),11/33,937,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18280&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=17183,11,,,,,,
16748,1999-10-01,k návrhu na schválení úplatného převodu vlastnictví pozemku č. parc. 1828/1 o výměře 253 m2 v (F),11/34,941,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18280&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=16748,11,,,,,,
17251,1999-10-01,"k návrhu vyhlášky hl. m. Prahy, kterou se mění a doplňuje vyhláška hlavního města Prahy č. 12/1999 (F)",11/35,954,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18280&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=17251,11,,,,,,
17260,1999-10-01,"k oznámení záměru MČ Praha - Uhříněves na prodej věci z vlastnictví hl.m. Prahy, svěřené MČ Praha (F)",11/36,925,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18280&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=17260,11,,,,,,
17258,1999-10-01,"k návrhu vyhlášky hlavního města Prahy, kterou se doplňuje vyhláška hlavního města Prahy č. (F)",11/37,923,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18280&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=17258,11,,,,,,
17229,1999-10-01,"úplatný převod objektu č.p. 150 Strážné, včetně pozemků parc.č. st. 387, 2855 a 2858/1 o celkové (F)",11/38,931,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18280&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=17229,11,,,,,,
16415,1999-10-01,"k návrhu vyhlášky hlavního města Prahy, kterou se doplňuje vyhláška hlavního města Prahy č. (F)",11/39,940,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18280&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=16415,11,,,,,,
17241,1999-10-01,"k návrhu vyhlášky hlavního města Prahy, kterou se doplňuje vyhláška hlavního města Prahy č. (F)",11/40,939,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18280&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=17241,11,,,,,,
16073,1999-10-01,k návrhu na změnu v Pravidlech pro poskytování finančních darů členům ZHMP a členům aktivů (F),11/41,908,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18280&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=16073,11,,,,,,
17245,1999-10-01,k návrhu na schválení úplatného převodu pozemku parc.č. 4495/19 o výměře 62 m2 v kat. území (F),11/42,942,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18280&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=17245,11,,,,,,
16654,1999-10-01,"k návrhu na schválení úplatného převodu pozemků č parc. 274/1 díl c) o výměře 117 m2, č. parc. (F)",11/43,891,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18280&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=16654,11,,,,,,
17239,1999-10-01,k návrhu na poskytnutí daru Konzervatoři a ladičské škole J. Deyla v Praze z prostředků získaných z (F),11/44,945,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18280&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=17239,11,,,,,,
17232,1999-10-01,"k návrhu vyhlášky hlavního města Prahy, kterou se doplňuje vyhláška hlavního města Prahy č. (F)",11/45,938,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18280&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=17232,11,,,,,,
17124,1999-10-01,"k návrhu vyhlášky hlavního města Prahy, kterou se doplňuje vyhláška hlavního města Prahy (F)",11/46,935,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18280&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=17124,11,,,,,,
16769,1999-10-01,k návrhu na schválení úplatného převodu vlastnictví pozemku č. parc. 296/10 o výměře 763 m2 v (F),11/47,928,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18280&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=16769,11,,,,,,
17228,1999-10-01,"k návrhu na darování objektu skladové haly v k.ú. Mratín, okr. Praha-východ, na pozemku parc.č. (F)",11/48,929,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18280&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=17228,11,,,,,,
17235,1999-10-01,"k majetkoprávnímu vypořádání pozemku v k.ú. Košíře, ve vlastnictví fyzických osob, zastavěného (F)",11/49,924,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18280&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=17235,11,,,,,,
15915,1999-10-01,"k návrhu schválení seznamu nemovitých věcí, které jsou nabývány do vlastnictví hl.m. Prahy za (F)",11/50,946,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18280&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=15915,11,,,,,,
17233,1999-10-01,k návrhu na dodatečnou finanční dotaci na protidrogovou politiku vlády ČR v roce 1999 (F),11/51,948,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18280&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=17233,11,,,,,,
17256,1999-10-01,"k návrhu vyhlášky hlavního města Prahy, kterou se mění a doplňuje vyhláška hlavního města Prahy č. (F)",11/52,964,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18280&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=17256,11,,,,,,
17247,1999-10-21,k návrhu udělení grantů v oblasti životního prostředí v roce 1999 (F),12/02,969,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18280&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=17247,12,,,,,,
15943,1999-10-21,k návrhu na zřízení rozpočtové organizace Správa služeb Městské policie hl. m. Prahy (F),12/03,981,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18280&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=15943,12,,,,,,
16452,1999-10-21,k návrhu na schválení úplatného převodu vlastnictví pozemku č. parc. 2836/2 o výměře 365 m2 v (F),12/06,906,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18280&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=16452,12,,,,,,
17238,1999-10-21,"k majetkoprávnímu vypořádání pozemků v k.ú. Strašnice ve vlastnictví fyzických osob, zastavěných (F)",12/07,977,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18280&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=17238,12,,,,,,
17234,1999-10-21,"k majetkoprávnímu vypořádání pozemků v k.ú. Stodůlky, Hostivař  ve vlastnictví fyzických osob, (F)",12/08,975,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18280&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=17234,12,,,,,,
17225,1999-10-21,k návrhu na schválení převodu vlastnictví pozemku č. parc. 962/2 o výměře 92 m2 a pozemku č. (F),12/09,926,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18280&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=17225,12,,,,,,
17252,1999-10-21,k návrhu na schválení úplatného převodu pozemku č. parc. 2702/2 o výměře 26 m2 v kat. území (F),12/10,943,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18280&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=17252,12,,,,,,
16565,1999-10-21,k revokaci usnesení Zastupitelstva hl.m. Prahy č. 07/36 ze dne 29.04.1999 k návrhu na odpis (F),12/11,966,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18280&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=16565,12,,,,,,
17223,1999-10-21,k návrhu na schválení převodu vlastnictví pozemků v kat. území Přední Kopanina formou (F),12/12,958,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18280&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=17223,12,,,,,,
15866,1999-10-21,k návrhu na schválení úplatného převodu části pozemku č. parc. 719/1 v kat. území Přední (F),12/13,957,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18280&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=15866,12,,,,,,
17220,1999-10-21,k revokaci usnesení ZHMP č. 07/06 ze dne 29.4.1999 k návrhu na udělení grantů v oblasti (F),12/14,980,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18280&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=17220,12,,,,,,
17221,1999-10-21,k návrhu prodeje bytových domů a s nimi souvisejících pozemků dle  Zásad postupu při prodeji (F),12/15,952,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18280&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=17221,12,,,,,,
17227,1999-10-21,k návrhu na schválení úplatného převodu vlastnictví části pozemku č. parc. 1342/4 v kat. území (F),12/16,978,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18280&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=17227,12,,,,,,
17255,1999-10-21,"k návrhu vyhlášky hlavního města Prahy, kterou se mění vyhláška hlavního města Prahy č. 1/1991 (F)",12/17,968,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18280&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=17255,12,,,,,,
17231,1999-10-21,k návrhu na schválení úplatného převodu vlastnictví k  pozemku č. parc. 3016 díl e) kat. území (F),12/18,965,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18280&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=17231,12,,,,,,
16655,1999-10-21,k návrhu na schválení úplatného převodu vlastnictví k pozemku č. parc. 2183/130 kat. území (F),12/19,963,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18280&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=16655,12,,,,,,
16602,1999-10-21,"k návrhu na schválení nemovitých věcí, které jsou nabývány do vlastnictví hl. m. Prahy za účelem (F)",12/20,973,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18280&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=16602,12,,,,,,
16782,1999-10-21,k návrhu na odejmutí oprávnění hospodařit se svěřenými věcmi hlavního města Prahy městské části (F),12/21,985,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18280&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=16782,12,,,,,,
17253,1999-10-21,"k návrhu vyhlášky hlavního města Prahy, kterou se doplňuje vyhláška hlavního města Prahy č. (F)",12/22,984,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18280&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=17253,12,,,,,,
15903,1999-10-21,k návrhu na darování duplikátu sochy T.G.Masaryka Mexiku (F),12/23,982,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18280&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=15903,12,,,,,,
17222,1999-10-21,k návrhu zákona o hlavním městě Praze (F),12/25,988,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18280&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=17222,12,,,,,,
17200,1999-11-25,k návrhu koncepce bytové politiky hlavního města Prahy pro rok 2000 a navazující období (F),13/01,36,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18280&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=17200,13,,,,,,
17144,1999-11-25,ke zprávě o zimní údržbě komunikací ve vztahu k životnímu prostředí (F),13/04,38,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18280&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=17144,13,,,,,,
16329,1999-11-25,k návrhu na schválení úplatného převodu pozemku parc.č. 1576/10 o výměře 424 m2 v kat. území (F),13/05,998,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18280&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=16329,13,,,,,,
16417,1999-11-25,k návrhu na schválení úplatného převodu pozemku parc.č. 1580/2 o výměře 1719 m2 v kat. území (F),13/06,997,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18280&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=16417,13,,,,,,
17166,1999-11-25,"k majetkoprávnímu vypořádání pozemků v k.ú. Klánovice, Horní Počernice, ve vlastnictví fyzických (F)",13/07,19,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18280&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=17166,13,,,,,,
17188,1999-11-25,"k návrhu na schválení darování chodníku pro pěší, rozšíření stávající pozemní komunikace, vjezdů (F)",13/08,21,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18280&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=17188,13,,,,,,
17165,1999-11-25,k návrhu na schválení úplatného převodu pozemku p.č. 1028 k.ú. Stodůlky (vodní plocha) z (F),13/09,7,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18280&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=17165,13,,,,,,
16004,1999-11-25,"k návrhu na schválení úplatného převodu lesních pozemků parc.č:1662/11 a 1663/4 k.ú.Vysočany, z (F)",13/10,999,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18280&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=16004,13,,,,,,
17164,1999-11-25,"k návrhu na úplatný převod vlastnictví pozemků parc.č. 2336/153 o výměře 304 m2, parc.č. (F)",13/11,4,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18280&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=17164,13,,,,,,
16424,1999-11-25,návrh na úplatný převod pozemků parc.č:888/4 a 889/1 kat.území Hostavice (F),13/12,974,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18280&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=16424,13,,,,,,
