vote_event_id,voter_id,option
48,14,abstain
5,14,abstain
50,14,abstain
54,14,abstain
6,14,abstain
61,14,abstain
62,14,abstain
64,14,abstain
65,14,abstain
66,14,abstain
68,14,abstain
21,20,abstain
22,20,yes
3,20,yes
34,20,yes
36,20,abstain
37,20,yes
38,20,yes
40,20,no
45,20,no
48,20,no
5,20,yes
50,20,no
54,20,yes
6,20,yes
61,20,no
62,20,yes
64,20,abstain
65,20,yes
66,20,no
68,20,no
21,16,abstain
22,16,yes
3,16,yes
34,16,yes
36,16,yes
37,16,abstain
38,16,yes
40,16,yes
45,16,yes
48,16,abstain
5,16,yes
50,16,no
54,16,yes
6,16,yes
61,16,no
62,16,yes
64,16,no
65,16,yes
66,16,abstain
68,16,yes
21,17,abstain
22,17,abstain
3,17,abstain
34,17,abstain
36,17,abstain
37,17,abstain
38,17,abstain
40,17,abstain
45,17,abstain
48,17,abstain
5,17,abstain
50,17,abstain
54,17,abstain
6,17,abstain
61,17,abstain
62,17,abstain
64,17,abstain
65,17,abstain
66,17,abstain
68,17,abstain
21,18,yes
22,18,no
3,18,yes
34,18,abstain
36,18,no
37,18,no
38,18,no
40,18,abstain
45,18,no
48,18,abstain
5,18,yes
50,18,no
54,18,abstain
6,18,yes
61,18,yes
62,18,no
64,18,yes
65,18,abstain
66,18,no
68,18,yes
21,19,yes
22,19,yes
3,19,yes
34,19,yes
36,19,yes
37,19,yes
38,19,yes
40,19,yes
45,19,yes
48,19,abstain
5,19,yes
50,19,no
54,19,yes
6,19,yes
61,19,no
62,19,yes
64,19,no
65,19,yes
66,19,abstain
68,19,no
21,21,yes
22,21,yes
3,21,no
34,21,yes
36,21,yes
37,21,yes
38,21,yes
40,21,yes
45,21,abstain
48,21,yes
5,21,yes
50,21,yes
54,21,yes
6,21,no
61,21,no
62,21,yes
64,21,abstain
65,21,yes
66,21,yes
68,21,yes
21,23,no
22,23,yes
3,23,yes
34,23,yes
36,23,yes
37,23,no
38,23,no
40,23,yes
45,23,no
48,23,yes
5,23,yes
50,23,no
54,23,yes
6,23,yes
61,23,no
62,23,no
64,23,yes
65,23,yes
66,23,no
68,23,yes
21,22,yes
22,22,yes
3,22,no
34,22,yes
36,22,yes
37,22,yes
38,22,yes
40,22,yes
45,22,yes
48,22,yes
5,22,abstain
50,22,no
54,22,yes
6,22,yes
61,22,no
62,22,yes
64,22,no
65,22,yes
66,22,yes
68,22,yes
