id,start_date,motion:name,motion:number,motion:document,sources:link:url,legislative_session_id,result,counts:option:yes,counts:option:no,counts:option:abstain,number_of_people,present,identifier
40053,2015-11-26,k návrhu personální změny ve výboru ZHMP,,,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=29783&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=40053,10,fail,22,31,11,65,64,40053
40055,2015-11-26,k návrhu personální změny ve výboru ZHMP,,,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=29783&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=40055,10,fail,22,29,13,65,64,40055
40057,2015-11-26,k návrhu personální změny ve výboru ZHMP,,,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=29783&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=40057,10,pass,34,27,3,65,64,40057
40059,2015-11-26,,,,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=29783&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=40059,10,fail,26,6,9,65,41,40059
40271,2015-11-26,,,,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=29783&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=40271,11,pass,56,1,3,65,60,40271
40273,2015-11-26,,,,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=29783&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=40273,11,pass,62,0,0,65,62,40273
40275,2015-11-26,,,,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=29783&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=40275,11,pass,59,0,2,65,61,40275
40277,2015-11-26,,,,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=29783&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=40277,11,pass,60,1,3,65,64,40277
40279,2015-11-26,,,,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=29783&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=40279,11,fail,9,3,50,65,62,40279
40281,2015-11-26,,,,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=29783&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=40281,11,fail,13,0,48,65,61,40281
40283,2015-11-26,,,,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=29783&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=40283,11,fail,13,0,48,65,61,40283
40285,2015-11-26,,,,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=29783&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=40285,11,pass,51,0,11,65,62,40285
40287,2015-11-26,,,,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=29783&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=40287,11,pass,62,1,0,65,63,40287
40289,2015-11-26,,,,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=29783&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=40289,11,pass,57,0,5,65,62,40289
40291,2015-11-26,k volbě přísedících Městského soudu v Praze,1,Z-3755,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=29783&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=40291,11,pass,59,0,0,65,59,40291
40293,2015-11-26,"k návrhu obecně závazné vyhlášky, kterou se mění obecně závazná vyhláška č. 10/2011 Sb. hl. m. Prahy, o místním poplatku ze vstupného",2,Z-3897,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=29783&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=40293,11,fail,19,0,38,65,57,40293
40295,2015-11-26,"k návrhu obecně závazné vyhlášky, kterou se mění obecně závazná vyhláška č. 10/2011 Sb. hl. m. Prahy, o místním poplatku ze vstupného",2,Z-3897,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=29783&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=40295,11,pass,38,0,20,65,58,40295
40297,2015-11-26,k úpravě rozpočtu běžných výdajů vlastního hlavního města Prahy v kap. 0416,3,Z-3843,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=29783&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=40297,11,pass,48,0,9,65,57,40297
40299,2015-11-26,,,,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=29783&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=40299,11,pass,55,0,0,65,55,40299
40301,2015-11-26,k návrhu na úpravu rozpočtu a poskytnutí finančních prostředků z kap. 0504 formou investiční dotace MČ Praha 1 v roce 2015,4,Z-3738,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=29783&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=40301,11,pass,51,0,1,65,52,40301
40303,2015-11-26,k návrhu na poskytnutí finančních prostředků formou dotace z kap. 0504 v roce 2015,5,Z-3831,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=29783&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=40303,11,pass,51,0,2,65,53,40303
40305,2015-11-26,k návrhu na úpravu rozpočtu a poskytnutí finančních prostředků z kap. 0504 formou investiční dotace MČ Praha 5 v roce 2015,6,Z-3849,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=29783&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=40305,11,pass,51,0,3,65,54,40305
40307,2015-11-26,k návrhu na poskytnutí účelových investičních a neinvestičních dotací z rozpočtu hl. m. Prahy z kap. 1016 městským částem hl. m. Prahy v roce 2015,7,Z-3914,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=29783&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=40307,11,pass,46,0,6,65,52,40307
40309,2015-11-26,,,,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=29783&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=40309,11,pass,49,0,0,65,49,40309
40311,2015-11-26,,,,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=29783&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=40311,11,pass,36,11,9,65,56,40311
40313,2015-11-26,,,,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=29783&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=40313,11,pass,49,1,5,65,55,40313
40315,2015-11-26,"k návrhu obecně závazné vyhlášky, kterou se mění obecně závazná vyhláška č.10/2013 Sb. hl. m. Prahy, kterou se stanoví místa a čas, na kterých lze provozovat loterie a jiné podobné hry, a kterou se stanoví opatření k omezení jejich propagace",19,Z-3905,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=29783&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=40315,11,pass,49,1,2,65,52,40315
40317,2015-11-26,k návrhu na uzavření smlouvy o zřízení služebnosti,8,Z-3736,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=29783&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=40317,11,pass,45,0,5,65,50,40317
40319,2015-11-26,,,,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=29783&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=40319,11,pass,58,0,0,65,58,40319
40321,2015-11-26,k návrhu na schválení uzavření smluv o zřízení věcného břemene,9,Z-3712,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=29783&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=40321,11,pass,52,0,6,65,58,40321
40323,2015-11-26,k návrhu na schválení uzavření smluv o zřízení věcného břemene,10,Z-3751,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=29783&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=40323,11,pass,51,0,6,65,57,40323
40325,2015-11-26,k návrhu na schválení uzavření smluv o zřízení věcného břemene,11,Z-3637,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=29783&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=40325,11,pass,51,0,7,65,58,40325
40327,2015-11-26,"k návrhu na úplatné nabytí pozemku parc. č. 60/27 o výměře 5 m2 v kat. území Michle z vlastnictví společnosti Byznys Centrum Vyskočilova, s.r.o. do vlastnictví hlavního města Prahy za účelem majetkoprávního vypořádání stavby Rekonstrukce ul. Michelské",12,Z-3707,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=29783&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=40327,11,pass,49,0,6,65,55,40327
40329,2015-11-26,k návrhu změny zřizovací listiny příspěvkové organizace hl. m. Prahy Domov pro seniory Chodov,13,Z-3868,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=29783&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=40329,11,pass,48,0,7,65,55,40329
40331,2015-11-26,k návrhu změny zřizovací listiny příspěvkové organizace hl. m. Prahy Domov pro seniory Ďáblice,14,Z-3737,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=29783&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=40331,11,pass,48,0,7,65,55,40331
40333,2015-11-26,"k neprominutí odvodu za porušení rozpočtové kázně dle zákona č. 250/2000 Sb., o rozpočtových pravidlech územních rozpočtů, ve znění pozdějších předpisů",15,Z-3753,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=29783&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=40333,11,pass,44,0,14,65,58,40333
40335,2015-11-26,"k petici podle § 1 zákona č. 85/1990 Sb., o právu petičním, na podporu výstavby Základní školy u sportovního hřiště v městské části Praha - Zličín",16,Z-3909,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=29783&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=40335,11,pass,47,0,6,65,53,40335
40337,2015-11-26,,,,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=29783&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=40337,11,pass,49,0,2,65,51,40337
40339,2015-11-26,k návrhu na změnu účelu investiční dotace poskytnuté MČ Praha 15 z rozpočtu hl. m. Prahy v roce 2015,17,Z-3848,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=29783&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=40339,11,pass,44,0,15,65,59,40339
40341,2015-11-26,k návrhu na změnu účelu a charakteru části investiční dotace poskytnuté MČ Praha - Křeslice v roce 2014 a ponechané k využití v roce 2015,18,Z-3902,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=29783&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=40341,11,pass,47,0,11,65,58,40341
40343,2015-11-26,"k návrhu obecně závazné vyhlášky, kterou se mění obecně závazná vyhláška č.10/2013 Sb. hl. m. Prahy, kterou se stanoví místa a čas, na kterých lze provozovat loterie a jiné podobné hry, a kterou se stanoví opatření k omezení jejich propagace",19,Z-3905,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=29783&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=40343,11,fail,27,24,11,65,62,40343
40345,2015-11-26,"k návrhu obecně závazné vyhlášky, kterou se mění obecně závazná vyhláška č.10/2013 Sb. hl. m. Prahy, kterou se stanoví místa a čas, na kterých lze provozovat loterie a jiné podobné hry, a kterou se stanoví opatření k omezení jejich propagace",19,Z-3905,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=29783&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=40345,11,pass,44,4,11,65,59,40345
40347,2015-11-26,"k návrhu obecně závazné vyhlášky, kterou se mění obecně závazná vyhláška č.10/2013 Sb. hl. m. Prahy, kterou se stanoví místa a čas, na kterých lze provozovat loterie a jiné podobné hry, a kterou se stanoví opatření k omezení jejich propagace",19,Z-3905,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=29783&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=40347,11,fail,27,2,29,65,58,40347
40349,2015-11-26,"k návrhu obecně závazné vyhlášky, kterou se mění obecně závazná vyhláška č.10/2013 Sb. hl. m. Prahy, kterou se stanoví místa a čas, na kterých lze provozovat loterie a jiné podobné hry, a kterou se stanoví opatření k omezení jejich propagace",19,Z-3905,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=29783&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=40349,11,pass,54,2,7,65,63,40349
40351,2015-11-26,"k návrhu obecně závazné vyhlášky, kterou se mění obecně závazná vyhláška č.10/2013 Sb. hl. m. Prahy, kterou se stanoví místa a čas, na kterých lze provozovat loterie a jiné podobné hry, a kterou se stanoví opatření k omezení jejich propagace",19,Z-3905,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=29783&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=40351,11,fail,24,4,33,65,61,40351
40353,2015-11-26,"k návrhu obecně závazné vyhlášky, kterou se mění obecně závazná vyhláška č.10/2013 Sb. hl. m. Prahy, kterou se stanoví místa a čas, na kterých lze provozovat loterie a jiné podobné hry, a kterou se stanoví opatření k omezení jejich propagace",19,Z-3905,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=29783&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=40353,11,pass,40,3,18,65,61,40353
40355,2015-11-26,"k návrhu obecně závazné vyhlášky, kterou se mění obecně závazná vyhláška č.10/2013 Sb. hl. m. Prahy, kterou se stanoví místa a čas, na kterých lze provozovat loterie a jiné podobné hry, a kterou se stanoví opatření k omezení jejich propagace",19,Z-3905,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=29783&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=40355,11,pass,46,2,14,65,62,40355
40357,2015-11-26,"k návrhu obecně závazné vyhlášky, kterou se mění obecně závazná vyhláška č.10/2013 Sb. hl. m. Prahy, kterou se stanoví místa a čas, na kterých lze provozovat loterie a jiné podobné hry, a kterou se stanoví opatření k omezení jejich propagace",19,Z-3905,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=29783&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=40357,11,pass,45,2,14,65,61,40357
40359,2015-11-26,,,,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=29783&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=40359,11,fail,22,27,6,65,55,40359
40361,2015-11-26,,,,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=29783&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=40361,11,pass,52,0,8,65,60,40361
40363,2015-11-26,k návrhu na poskytnutí účelové investiční dotace městské části Praha 18 z rozpočtu hlavního města Prahy z kapitoly 1016 - rezerva na spolufinancování projektů EU/EHP,20,Z-3821,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=29783&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=40363,11,pass,51,0,9,65,60,40363
40365,2015-11-26,k návrhu na poskytnutí účelové investiční dotace MČ Praha - Koloděje na vrub kapitoly 1016 - rezerva na spolufinancování projektů EU/EHP z rozpočtu hlavního města Prahy,21,Z-3817,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=29783&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=40365,11,pass,48,0,7,65,55,40365
40367,2015-11-26,k návrhu na poskytnutí účelové investiční dotace městské části Praha 15 na vrub kapitoly 1016 - rezerva na spolufinancování projektů EU/EHP z rozpočtu hlavního města Prahy,22,Z-3854,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=29783&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=40367,11,pass,50,0,6,65,56,40367
40369,2015-11-26,k návrhu na poskytnutí účelové dotace městské části Praha - Klánovice z rozpočtu hlavního města Prahy z kapitoly 1016 - rezerva na spolufinancování projektů EU/EHP,23,Z-3650,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=29783&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=40369,11,pass,49,0,7,65,56,40369
40371,2015-11-26,k návrhu na poskytnutí účelové investiční dotace městské části Praha - Libuš na vrub kapitoly 1016 - rezerva na spolufinancování projektů EU/EHP z rozpočtu hlavního města Prahy,24,Z-3890,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=29783&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=40371,11,pass,49,0,10,65,59,40371
40373,2015-11-26,k návrhu na poskytnutí účelové investiční dotace MČ Praha - Kolovraty na vrub kapitoly 1016 - rezerva na spolufinancování projektů EU/EHP z rozpočtu hlavního města Prahy,25,Z-3915,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=29783&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=40373,11,pass,49,0,8,65,57,40373
40375,2015-11-26,k návrhu na souhlas s uzavřením smlouvy o budoucí smlouvě o zřízení pozemkové služebnosti a s uzavřením dohody o postoupení smlouvy,26,Z-3794,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=29783&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=40375,11,pass,41,0,12,65,53,40375
40377,2015-11-26,,,,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=29783&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=40377,11,pass,46,0,4,65,50,40377
40379,2015-11-26,k návrhu na uzavření smluv o zřízení služebnosti ve prospěch hl.m.Prahy,27,Z-3937,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=29783&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=40379,11,pass,43,0,7,65,50,40379
40381,2015-11-26,k návrhu na uzavření smluv o zřízení služebnosti umístění vodního díla ve prospěch hl.m.Prahy,28,Z-3935,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=29783&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=40381,11,pass,47,0,6,65,53,40381
40383,2015-11-26,"k návrhu na schválení uzavření smluv o zřízení věcného břemene se společností PREdistribuce, a.s.",29,Z-3936,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=29783&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=40383,11,pass,44,0,3,65,47,40383
40385,2015-11-26,k návrhu na schválení uzavření smluv o zřízení služebnosti (věcného břemene),30,Z-3938,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=29783&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=40385,11,pass,47,0,5,65,52,40385
40387,2015-11-26,k návrhu na úpravu rozpočtu vlastního hl. m. Prahy v kapitole 07 - Bezpečnost a k návrhu na poskytnutí účelových dotací z rozpočtu hl. m. Prahy na rok 2015 městským částem v souvislosti s činností jednotek sborů dobrovolných hasičů,31,Z-3940,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=29783&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=40387,11,pass,45,0,4,65,49,40387
40389,2015-11-26,k návrhu na odstoupení od kupní smlouvy č. KUP/83/02/001118/2011 ze dne 29.5.2012 uzavřené mezi HMP a Robertem Staňkem,32,Z-3822,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=29783&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=40389,11,pass,41,0,7,65,48,40389
40391,2015-11-26,"k oznámení záměru městské části Praha - Zličín na prodej věcí z vlastnictví hlavního města Prahy, svěřených do správy městské části Praha - Zličín, pozemků v k.ú. Třebonice a Zličín, předloženého podle ustanovení § 18 odst. 1 písm. a) obecně závazné vyhlášky č. 55/2000 Sb. hl.m. Prahy, kterou se vydává Statut hlavního města Prahy, ve znění obecně závazné vyhlášky č. 12/2004 Sb. hl.m. Prahy, a k dalšímu postupu ve věci nakládání s těmito pozemky",33,Z-3934,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=29783&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=40391,11,pass,44,2,5,65,51,40391
40393,2015-11-26,"k oznámení záměru městské části Praha - Zličín na prodej věcí z vlastnictví hlavního města Prahy, svěřených do správy městské části Praha - Zličín, pozemků v k.ú. Třebonice a Zličín, předloženého podle ustanovení § 18 odst. 1 písm. a) obecně závazné vyhlášky č. 55/2000 Sb. hl.m. Prahy, kterou se vydává Statut hlavního města Prahy, ve znění obecně závazné vyhlášky č. 12/2004 Sb. hl.m. Prahy, a k dalšímu postupu ve věci nakládání s těmito pozemky",33,Z-3934,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=29783&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=40393,11,pass,41,1,4,65,46,40393
40395,2015-11-26,k úpravě rozpočtu hl. m. Prahy v roce 2015 v kap. 07 - Bezpečnost a k návrhu na poskytnutí účelových neinvestičních dotací městským částem hl. m. Prahy na výrobu a instalaci vodočetných latí,34,Z-3888,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=29783&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=40395,11,pass,50,0,2,65,52,40395
40397,2015-11-26,,,,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=29783&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=40397,11,pass,51,0,0,65,51,40397
40399,2015-11-26,"k návrhu obecně závazné vyhlášky, kterou se mění obecně závazná vyhláška č. 55/2000 Sb.hl.m. Prahy, kterou se vydává Statut hlavního města Prahy, ve znění pozdějších předpisů, svěření správy věcí z vlastnictví hlavního města Prahy městským částem Praha 2, Praha 4, Praha 9, Praha 12, Praha -Koloděje a Praha – Slivenec",35,Z-3923,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=29783&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=40399,11,pass,48,0,5,65,53,40399
40401,2015-11-26,"k návrhu obecně závazné vyhlášky, kterou se mění obecně závazná vyhláška č. 55/2000 Sb., hl.m. Prahy, kterou se vydává Statut hlavního města Prahy, ve znění pozdějších předpisů, odejmutí správy svěřených věcí z vlastnictví hlavního města Prahy městským částem Praha 2, Praha 12, Praha 13, Praha 14, Praha 19, Praha 16, Praha 17 a Praha – Zličín",36,Z-3924,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=29783&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=40401,11,pass,45,0,1,65,46,40401
40403,2015-11-26,,,,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=29783&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=40403,11,pass,51,0,0,65,51,40403
40405,2015-11-26,k návrhu směny pozemků parc. č. 1465/4 o výměře 6 m2 a parc.č. 1465/43 o výměře 92 m2 v k.ú. Šeberov ve vlastnictví Ing. Miroslava Řičici za pozemek parc. č. 2352/11 o výměře 196 m2 v k.ú. Kunratice ve vlastnictví hl.m. Prahy,37,Z-3692,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=29783&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=40405,11,pass,47,0,3,65,50,40405
