id,start_date,motion:text,motion:result,motion:requirement
51677,2010-02-10T16:42:00,Zpráva o vyšetřování korupce při nákupu a pronájmu v kauze Grippen,pass,simple majority
44091,2006-11-08T10:53:00,Novela zákona o pojistném na sociální zabezpečen,pass,simple majority
47885,2008-09-24T12:43:00,Novela z. o trestním řízení soudním - EU,pass,simple majority
45065,2007-03-20T15:37:00,Novela z. o informačních systémech veřejné správ,pass,simple majority
47847,2008-09-23T15:01:00,Vládní návrh zákona o auditorech - EU,pass,simple majority
46955,2008-03-19T14:13:00,Vl.n.z.o rovném zacházení a ochr.před diskrimin,fail,simple majority
50777,2009-10-20T14:17:00,Pořad schůze,pass,simple majority
51037,2009-12-02T08:24:00,Pořad schůze,pass,simple majority
45237,2007-05-02T13:07:00,Novela z. o investičních pobídkách - EU,pass,simple majority
48381,2008-12-10T09:57:00,Vl. n. z. o státním rozpočtu ČR na rok 2009,fail,simple majority
49831,2009-06-09T13:07:00,Pořad schůze,fail,simple majority
44640,2006-12-13T14:30:00,Vl.n.z. o státním rozpočtu ČR na rok 2007,fail,simple majority
46164,2007-11-27T14:08:00,,fail,simple majority
49727,2009-05-13T16:42:00,Novela občanského soudního řádu,pass,simple majority
52127,2010-03-19T11:10:00,Novela z. o veřejných zakázkách - EU,fail,simple majority
44963,2007-02-08T12:15:00,,pass,simple majority
44947,2007-02-08T12:03:00,Vl.n.z.- stanovení kapitál. požadavků na banky,pass,simple majority
51220,2010-01-27T08:25:00,Pořad schůze,pass,simple majority
49238,2009-03-26T08:13:00,Pořad schůze,pass,simple majority
50418,2009-09-09T09:37:00,Návrh zákona o podpoře hospodářského růstu a soc. stability,pass,simple majority
51134,2009-12-09T08:29:00,Pořad schůze,pass,simple majority
47662,2008-06-25T15:37:00,Novela z. o chemických látkách - EU,pass,simple majority
48582,2009-02-04T08:50:00,,pass,simple majority
49421,2009-04-03T09:20:00,Náv. na potvrzení předsedů výborů PS,pass,simple majority
44473,2006-12-13T11:13:00,Vl.n.z. o státním rozpočtu ČR na rok 2007,pass,simple majority
45650,2007-09-25T12:30:00,,pass,simple majority
48977,2009-02-18T10:30:00,Novela z. o Pozemkovém fondu ČR,pass,simple majority
46141,2007-10-31T17:26:00,Zpr.o čin.a hosp.Energ.regulačního úřadu za r.06,pass,simple majority
44688,2006-12-13T15:00:00,Vl.n.z. o státním rozpočtu ČR na rok 2007,fail,simple majority
48970,2009-02-18T08:50:00,Lisabonská smlouva pozměňující Smlouvu o Evrop.unii,pass,simple majority
46409,2007-12-07T08:35:00,Novela z. na ochranu zvířat proti týrání - EU,fail,simple majority
45513,2007-06-13T09:29:00,Novela z. o střetu zájmů,fail,simple majority
50925,2009-11-04T11:58:00,Změny ve složení orgánů Poslanecké sněmovny,pass,simple majority
47196,2008-04-25T08:17:00,Novela občanského soudního řádu,pass,simple majority
52016,2010-03-17T12:01:00,Vl. n. z. o vodách - EU,pass,simple majority
45164,2007-04-25T08:29:00,Novela z. o vinohradnictví a vinařství,fail,simple majority
51935,2010-03-16T13:57:00,Pořad schůze,pass,simple majority
51561,2010-02-04T08:24:00,Pořad schůze,fail,simple majority
46766,2008-02-13T11:40:00,Novela zákona o Rejstříku trestů,pass,simple majority
48837,2009-02-12T11:40:00,Novela z. o advokacii - EU,pass,simple majority
49928,2009-06-10T08:50:00,Novela z. o zdravotních pojišťovnách,pass,simple majority
49008,2009-02-19T08:15:00,,pass,simple majority
50077,2009-06-12T11:03:00,Novela z. o právu shromažďovacím,pass,simple majority
46187,2007-11-27T17:21:00,Novela z. o spotřebních daních - EU,pass,simple majority
48714,2009-02-05T17:13:00,1. doplněk plánu voj. cvičení AČR se zahr. partnery v roce 2008,pass,simple majority
45413,2007-06-05T12:40:00,,pass,simple majority
49362,2009-04-01T10:30:00,Novela z. o podpoře regionálního rozvoje - EU,pass,simple majority
46761,2008-02-13T11:33:00,Vl.n.z.o zahájení čin.Kraj.soudu poboč.v Jihlavě,pass,simple majority
51513,2010-02-03T10:11:00,Pořad schůze,fail,simple majority
51536,2010-02-03T10:40:00,Novela zákoníku práce,pass,simple majority
46281,2007-11-30T12:16:00,Zpr. o činnosti Kontrolní rady Grantové agent. Č,pass,simple majority
47071,2008-04-01T16:34:00,Lisabonská sml.pozměňující Sml.o Evrop.unii,fail,simple majority
46047,2007-10-31T10:27:00,Novela z. o pobytu cizinců na území České rep.,fail,simple majority
45874,2007-10-24T16:02:00,Novela z. o potravinách a tabákových výrobcích -,pass,simple majority
52087,2010-03-18T14:50:00,Informace MZe k záměru MZe na rušení zdravotních ústavů,fail,simple majority
50363,2009-09-08T12:58:00,Pořad schůze,fail,simple majority
51697,2008-08-22T08:15:00,Novela z. o službě státních zaměstnanců,pass,simple majority
44472,2006-12-13T11:12:00,Vl.n.z. o státním rozpočtu ČR na rok 2007,fail,simple majority
50285,2009-06-19T09:30:00,Novela zákona o zemědělství - EU,fail,simple majority
48238,2008-11-11T16:33:00,Návrh na potvrzení předsedy výboru Poslanecké sněmovny,pass,simple majority
47294,2008-05-07T08:41:00,Novela z. o dani silniční - EU,fail,simple majority
47727,2008-06-25T18:07:00,Vl.n.z. o Policii ČR - související,pass,simple majority
50322,2009-06-19T10:37:00,,pass,simple majority
48508,2008-12-10T17:18:00,Novela z. o daních z příjmů - EU,fail,simple majority
46624,2008-02-05T14:32:00,Sml.mezi ČR a Novým Zélandem o zam.dvoj.zdanění,pass,simple majority
49628,2009-05-12T16:23:00,Návrh zákona o podpoře hospodářského růstu a soc. stability,pass,simple majority
50599,2009-09-29T13:07:00,Pořad schůze,fail,simple majority
48020,2008-10-29T14:32:00,"Prot.o přístupu Albán., Chorvat. k Severoatlantické smlouvě",pass,simple majority
46544,2008-01-30T08:41:00,Doh. o stabilizaci a přidruž.mezi ES a Albán.rep,fail,simple majority
47595,2008-06-25T13:51:00,Novela z. o důchodovém pojištění,pass,simple majority
46924,2008-03-19T11:47:00,Novela z. o ochraně před tabákovými výrobky,pass,simple majority
48387,2008-12-10T10:01:00,Vl. n. z. o státním rozpočtu ČR na rok 2009,fail,simple majority
44037,2006-10-27T07:13:00,,pass,simple majority
48338,2008-12-09T13:41:00,,pass,simple majority
45149,2007-04-24T14:12:00,,pass,simple majority
46644,2008-02-06T09:00:00,Novela z. o právu autorském - EU,pass,simple majority
49477,2009-04-28T13:48:00,Pořad schůze,fail,simple majority
50997,2009-12-01T13:34:00,Pořad schůze,fail,simple majority
47238,2008-04-30T14:17:00,Vl.n.na vyslání speciálních sil do protiterorist,pass,simple majority
51780,2010-03-02T16:21:00,Novela z. o dani z přidané hodnoty,fail,simple majority
48325,2008-12-03T14:37:00,Informace předsedy vlády o dopadech světové finanční krize na ČR,pass,simple majority
45497,2007-06-13T07:18:00,,pass,simple majority
47899,2008-09-26T07:34:00,,pass,simple majority
51465,2010-02-02T14:24:00,Pořad schůze,pass,simple majority
47901,2008-09-26T07:55:00,N.z. o zrušení regulačních poplatků ve zdravotnictví,fail,simple majority
47695,2008-06-25T16:42:00,Vl.n.z. o Policii ČR,pass,simple majority
51421,2010-01-29T10:05:00,Pořad schůze,fail,simple majority
48900,2009-02-13T11:03:00,Vládní návrh zákona o auditorech - EU,fail,simple majority
46540,2008-01-30T08:20:00,Opční prot.k Úml.o bezpečnosti personálu OSN,pass,simple majority
43836,2006-06-27T12:48:00,Inf. o ustavení volební komise PS a volbě členů,pass,simple majority
44887,2007-02-06T16:15:00,Novela z. o integrovaném záchranném systému,fail,simple majority
50557,2009-09-25T09:20:00,Novela z. související se státním rozpočtem ČR na rok 2010,fail,simple majority
50613,2009-09-29T13:19:00,Pořad schůze,pass,simple majority
44972,2007-03-13T14:50:00,,pass,simple majority
47617,2008-06-25T14:07:00,Novela z. o důchodovém pojištění,pass,simple majority
45739,2007-10-16T12:56:00,,pass,simple majority
48189,2008-11-11T14:14:00,Novela z. o podpoře a výzkumu a vývoje,pass,simple majority
47784,2008-06-25T19:33:00,Novela občanského soudního řádu,pass,simple majority
44767,2007-01-19T18:19:00,Žádost vlády ČR o vyslovení důvěry,pass,simple majority
44413,2006-12-13T10:40:00,Vl.n.z. o státním rozpočtu ČR na rok 2007,pass,simple majority
45593,2007-06-19T13:31:00,Senátní n.z. o přech. věcí z majetku ČR do vlast,fail,simple majority
48755,2009-02-10T14:34:00,,pass,simple majority
45414,2007-06-05T12:41:00,,pass,simple majority
51615,2010-02-05T09:41:00,Pořad schůze,fail,simple majority
51467,2010-02-02T14:26:00,Pořad schůze,pass,simple majority
45077,2007-03-21T09:11:00,Vl.n.z. o opatřeních souvis. se zrušením Min.inf,pass,simple majority
46856,2008-03-14T13:02:00,Změna usnesení č.13,pass,simple majority
48774,2009-02-10T14:51:00,,fail,simple majority
44279,2006-12-05T13:17:00,,pass,simple majority
50493,2009-09-10T10:05:00,Doh. mezi ČR a Makedonskou rep. o podpoře a ochraně investic,pass,simple majority
47731,2008-06-25T18:11:00,Vl.n.z. o Policii ČR - související,pass,simple majority
50761,2009-10-20T13:47:00,Pořad schůze,pass,simple majority
49451,2009-04-28T13:26:00,Pořad schůze,pass,simple majority
50118,2009-06-17T08:06:00,Novela z. o obchodování s ohroženými druhy - EU,pass,simple majority
45102,2007-03-21T10:11:00,,pass,simple majority
47967,2008-10-23T09:31:00,Dohoda pro atomovou energii,pass,simple majority
51806,2010-03-09T14:07:00,Pořad schůze,fail,simple majority
52093,2010-03-19T08:18:00,Pořad schůze,pass,simple majority
49020,2009-02-19T11:13:00,Novela energetického zákona - EU,pass,simple majority
50360,2009-09-08T12:56:00,Pořad schůze,pass,simple majority
45648,2007-09-25T12:25:00,,fail,simple majority
51926,2010-03-16T13:46:00,Pořad schůze,pass,simple majority
46948,2008-03-19T14:08:00,Vl.n.z.o rovném zacházení a ochr.před diskrimin,pass,simple majority
50592,2009-09-29T13:01:00,Pořad schůze,pass,simple majority
50951,2009-11-05T09:47:00,Řešení problematiky tzv. bytového fondu OKD,pass,simple majority
47759,2008-06-25T18:40:00,Vl.n.z. o Policii ČR - související,pass,simple majority
44722,2006-12-13T15:47:00,Vl.n.z. o státním rozpočtu ČR na rok 2007,fail,simple majority
50826,2009-10-23T07:13:00,Pořad schůze,pass,simple majority
49993,2009-06-11T07:33:00,Pořad schůze,pass,simple majority
46040,2007-10-31T10:23:00,Novela z. o pobytu cizinců na území České rep.,fail,simple majority
45829,2007-10-24T08:10:00,Novela z. o řízení motorových vozidel - EU,pass,simple majority
47237,2008-04-30T14:16:00,Vl.n.na vyslání speciálních sil do protiterorist,fail,all representatives majority
50166,2009-06-17T10:17:00,Novela z. o vlastnictví bytů,pass,simple majority
46967,2008-03-19T14:31:00,Novela zákona o trestním řízení soudním,fail,simple majority
45389,2007-05-10T07:13:00,Roční zpr. o výsledku hospodaření ČNB za rok 06,pass,simple majority
50956,2009-11-05T11:00:00,Návrh z. o zahrádkářské činnosti (zahrádkářský zákon),fail,simple majority
51143,2009-12-09T11:23:00,Návrh na volbu člena Rady Českého rozhlasu,pass,simple majority
50901,2009-11-04T11:29:00,Novela z. o spotřebních daních - EU,fail,simple majority
51403,2010-01-29T09:53:00,Pořad schůze,fail,simple majority
47683,2008-06-25T16:32:00,Vl.n.z. o Policii ČR,pass,simple majority
44361,2006-12-13T09:39:00,Vl.n.z. o státním rozpočtu ČR na rok 2007,pass,simple majority
51878,2010-03-11T09:33:00,Novela z. o vzdělávání - školský zákon,pass,simple majority
47739,2008-06-25T18:17:00,Vl.n.z. o Policii ČR - související,pass,simple majority
48001,2008-10-24T10:36:00,Novela z. o ochraně přírody a krajiny - EU,pass,simple majority
51883,2010-03-11T10:04:00,Vl.n.z. ke snížení administrativní zátěže podnikatelů - EU,pass,simple majority
45129,2007-04-24T13:33:00,,pass,simple majority
47954,2008-10-23T07:21:00,,pass,simple majority
44118,2006-11-08T15:13:00,Novela z. o spotřebních daních - EU,pass,simple majority
51605,2010-02-05T09:33:00,Pořad schůze,pass,simple majority
49938,2009-06-10T09:07:00,Novela zákona o pozemních komunikacích,pass,simple majority
45231,2007-05-02T12:17:00,,pass,simple majority
44151,2006-11-08T17:11:00,Roční účetní závěrka SFRB za rok 2005,pass,simple majority
51315,2010-01-28T08:32:00,Pořad schůze,pass,simple majority
46454,2007-12-07T09:37:00,Novela z. o zrušení Fondu národního majetku,pass,simple majority
45891,2007-10-25T10:38:00,Náv. na volbu finančního arbitra,fail,simple majority
50605,2009-09-29T13:12:00,Pořad schůze,fail,simple majority
49154,2009-03-18T10:10:00,Novela z. o spotřebních daních,pass,simple majority
48615,2009-02-04T14:13:00,Pořad schůze,pass,simple majority
49136,2009-03-17T15:40:00,Pořad schůze,fail,simple majority
46235,2007-11-29T10:20:00,Vl.n. z. o přeměnách obch. spol. a družstev - EU,fail,simple majority
49893,2009-06-09T14:19:00,Pořad schůze,pass,simple majority
47497,2008-06-13T10:15:00,Zřízení DK pro řešení otázek mezi státem a církv,fail,simple majority
46554,2008-01-30T11:03:00,Novela z. o zoologických zahradách,pass,simple majority
48294,2008-11-25T15:01:00,Pořad schůze,pass,simple majority
52201,2010-04-14T07:20:00,Pořad schůze,pass,simple majority
45203,2007-04-26T09:28:00,Novela z. v souvislosti se vstupem ČR do schenge,pass,simple majority
51226,2010-01-27T08:28:00,Pořad schůze,pass,simple majority
48359,2008-12-10T09:42:00,Vl. n. z. o státním rozpočtu ČR na rok 2009,pass,simple majority
52296,2010-04-16T10:37:00,,pass,simple majority
46218,2007-11-28T17:52:00,Novela zákona - živnostenský zákon,pass,simple majority
48939,2009-02-17T14:30:00,Pořad schůze,fail,simple majority
50461,2009-09-10T07:16:00,Pořad schůze,pass,simple majority
51473,2010-02-02T14:31:00,Pořad schůze,pass,simple majority
51929,2010-03-16T13:49:00,Pořad schůze,fail,simple majority
49952,2009-06-10T10:06:00,Novela z. o ochraně před tabákovými výrobky,fail,simple majority
45841,2007-10-24T08:37:00,Novela zákona o hospodaření energií - EU,pass,simple majority
49891,2009-06-09T14:18:00,Pořad schůze,pass,simple majority
47681,2008-06-25T16:30:00,Vl.n.z. o Policii ČR,pass,simple majority
51133,2009-12-09T08:28:00,Pořad schůze,pass,simple majority
47983,2008-10-24T07:29:00,,pass,simple majority
45599,2007-06-19T16:17:00,Návrh na volbu člena Rady Českého rozhlasu,pass,simple majority
45645,2007-09-25T12:21:00,,pass,simple majority
51248,2010-01-27T08:46:00,Pořad schůze,fail,simple majority
51475,2010-02-02T14:33:00,Pořad schůze,pass,simple majority
46149,2007-11-27T13:51:00,,pass,simple majority
52021,2010-03-17T12:04:00,Vl. n. z. o vodách - EU,pass,simple majority
50725,2009-10-01T09:57:00,Novela z. Ústava České republiky,pass,simple majority
48211,2008-11-11T15:27:00,Vl. n. trestního zákoníku - EU,fail,simple majority
46737,2008-02-13T10:52:00,,pass,simple majority
51099,2009-12-04T12:57:00,Novela z. o veřejném zdravotním pojištění,fail,simple majority
45115,2007-04-24T13:17:00,,pass,simple majority
51263,2010-01-27T08:56:00,Pořad schůze,pass,simple majority
48141,2008-10-31T10:38:00,Novela insolvenčního zákona,pass,simple majority
47256,2008-05-06T14:57:00,Římský statut Mezinárodního trestního soudu,pass,simple majority
50833,2009-10-23T08:03:00,Vl.n.z. o státním rozpočtu ČR na rok 2010,pass,simple majority
46525,2008-01-29T14:34:00,,fail,simple majority
45827,2007-10-24T08:08:00,Novela z. o řízení motorových vozidel - EU,pass,simple majority
49645,2009-05-13T07:41:00,Pořad schůze,pass,simple majority
48295,2008-11-25T15:03:00,Pořad schůze,pass,simple majority
46381,2007-12-06T09:52:00,,pass,simple majority
49710,2009-05-13T16:01:00,Novela zákona o sociálních službách,pass,simple majority
51247,2010-01-27T08:45:00,Pořad schůze,fail,simple majority
45030,2007-03-14T16:32:00,Dohoda mezi ČR a Evrop. organizací pro astronomi,pass,simple majority
50967,2009-11-05T11:59:00,Novela z. o pedagogických pracovnících,fail,simple majority
43933,2006-09-15T10:51:00,Novela z. o službě státních zaměstnanců,pass,simple majority
44195,2006-11-28T15:44:00,Novela z. o sociálních službách,pass,simple majority
51597,2010-02-04T11:51:00,Doh. o ochr. africko-euroasijských stěhovavých vodních ptáků,pass,simple majority
51596,2010-02-04T11:47:00,Návrh na přístup ČR k Dodatkovému protokolu k Úmluvě CMR,pass,simple majority
44943,2007-02-08T12:00:00,Vl.n.z.- stanovení kapitál. požadavků na banky,pass,simple majority
51956,2010-03-17T08:23:00,Pořad schůze,pass,simple majority
52071,2010-03-17T15:42:00,Novela z. o ochraně ovzduší,fail,simple majority
46487,2008-01-15T13:24:00,Vl.náv.zák.o spotřebních daních,fail,simple majority
51753,2010-02-25T08:04:00,,pass,simple majority
46980,2008-03-19T15:53:00,Návrh na volbu čl.Rady České televize,fail,simple majority
44020,2006-10-25T15:46:00,Novela z. o vzdělávání - školský zákon,fail,simple majority
46420,2007-12-07T08:42:00,Novela z. na ochranu zvířat proti týrání - EU,pass,simple majority
49495,2009-04-28T16:22:00,Vl. n. z. o volném pohybu služeb - EU,pass,simple majority
45602,2007-06-19T16:21:00,Náv.na vol.čl. Dozorčí rady České konsolid.agent,pass,simple majority
47407,2008-06-04T16:57:00,Změna usnesení č.8,fail,simple majority
45423,2007-06-05T12:53:00,,pass,simple majority
44949,2007-02-08T12:04:00,Vl.n.z.- stanovení kapitál. požadavků na banky,pass,simple majority
46693,2008-02-13T08:32:00,Novela zákona - živnostenský zákon,pass,simple majority
51334,2010-01-28T08:49:00,Pořad schůze,fail,simple majority
49995,2009-06-11T07:37:00,Pořad schůze,pass,simple majority
45184,2007-04-25T14:38:00,Novela z. o ochraně před tabákovými výrobky,pass,simple majority
45986,2007-10-31T09:22:00,Novela z. o pobytu cizinců na území České rep.,pass,simple majority
49373,2009-04-01T13:03:00,Návrh na zproštění mlčenlivosti Bc. Karla Tichého,fail,simple majority
48219,2008-11-11T15:38:00,Vl. n. trestního zákoníku - EU,fail,simple majority
49712,2009-05-13T16:02:00,Novela zákona o sociálních službách,pass,simple majority
50888,2009-11-04T09:25:00,Novela z. o platu představitelů státní moci,pass,all representatives majority
47911,2008-09-26T09:22:00,Novela z. o spotřebních daních,fail,simple majority
45682,2007-09-26T07:52:00,Žádost o trestní stíhání p.Plašila,pass,simple majority
51689,2008-08-19T12:58:00,Novela z. o službě státních zaměstnanců,pass,simple majority
49479,2009-04-28T13:49:00,Pořad schůze,fail,simple majority
46126,2007-10-31T15:11:00,Zákoník práce,pass,simple majority
52131,2010-03-19T11:12:00,Novela z. o veřejných zakázkách - EU,pass,simple majority
46036,2007-10-31T10:20:00,Novela z. o pobytu cizinců na území České rep.,fail,simple majority
46970,2008-03-19T14:34:00,Novela zákona o trestním řízení soudním,pass,simple majority
47637,2008-06-25T14:39:00,Novela z. o nemocenském pojištění,fail,simple majority
44046,2006-11-07T13:13:00,,pass,simple majority
52346,2010-05-18T13:16:00,N.z. o lobbingu,fail,simple majority
50561,2009-09-25T09:23:00,Novela z. související se státním rozpočtem ČR na rok 2010,pass,simple majority
51980,2010-03-17T10:07:00,Novela z. o elektronických komunikacích - EU,pass,simple majority
48299,2008-11-25T15:06:00,Pořad schůze,pass,simple majority
46433,2007-12-07T09:03:00,Novela z. o rozpočtových pravidlech - EU,pass,simple majority
44921,2007-02-07T13:54:00,,fail,simple majority
44345,2006-12-13T09:10:00,Vl.n.z. o státním rozpočtu ČR na rok 2007,pass,simple majority
51855,2010-03-10T15:35:00,Vl.n.z. v souvislosti s přijetím nařízení EP o rating.agent. - EU,pass,simple majority
44904,2007-02-07T09:17:00,,pass,simple majority
46819,2008-03-11T17:20:00,Novela z. o pobytu cizinců na území ČR,pass,simple majority
49828,2009-06-09T13:05:00,Pořad schůze,pass,simple majority
47334,2008-06-03T12:12:00,,pass,simple majority
44977,2007-03-13T15:01:00,,pass,simple majority
52136,2010-03-19T11:16:00,Novela z. o veřejných zakázkách - EU,pass,simple majority
50152,2009-06-17T09:39:00,Novela z. o ochraně přírody a krajiny - EU,fail,simple majority
51967,2010-03-17T09:37:00,Novela z. o podpoře využívání obnovitelných zdrojů,fail,simple majority
51540,2010-02-03T11:34:00,Návrh na volbu členů DR PF ČR,pass,simple majority
49072,2009-03-03T17:19:00,Pořad schůze,fail,simple majority
51463,2010-02-02T14:22:00,67. schůze bude pokračovat ve 14:00,pass,simple majority
49260,2009-03-27T08:59:00,Zpráva o inflaci - červenec 2008,pass,simple majority
49429,2009-04-28T13:06:00,Pořad schůze,pass,simple majority
44158,2006-11-08T17:43:00,,pass,simple majority
50168,2009-06-17T10:18:00,Novela z. o vlastnictví bytů,pass,simple majority
49501,2009-04-29T09:44:00,N.z. o zřízení Královské univerzity Stř. Čechy v Kutné Hoře,fail,simple majority
49130,2009-03-17T15:32:00,Pořad schůze,fail,simple majority
47586,2008-06-25T12:40:00,Vl.n.z. o elektronických úkonech - související,pass,simple majority
51932,2010-03-16T13:53:00,Pořad schůze,pass,simple majority
44632,2006-12-13T14:25:00,Vl.n.z. o státním rozpočtu ČR na rok 2007,fail,simple majority
47190,2008-04-25T07:12:00,,pass,simple majority
52112,2010-03-19T08:46:00,,pass,simple majority
47337,2008-06-03T12:58:00,,pass,simple majority
49802,2009-05-15T11:18:00,Návrh na změny ve složení orgánů Poslanecké sněmovny,pass,simple majority
51803,2010-03-09T14:04:00,Pořad schůze,pass,simple majority
45693,2007-09-26T13:00:00,Novela trestního zákona,fail,simple majority
49669,2009-05-13T09:33:00,Vl. n. z. o volném pohybu služeb - EU,pass,simple majority
52157,2010-03-19T12:06:00,Návrh na jmenování členů KR GA ČR,pass,simple majority
45450,2007-06-05T14:38:00,Novela zákona o pozemních komunikacích,fail,simple majority
51366,2010-01-28T12:03:00,Vl.n. k souhlasu s ratifikací Memoranda o porozumění,fail,simple majority
50511,2009-09-11T13:13:00,Novela z. o ochraně přírody a krajiny,pass,simple majority
46166,2007-11-27T14:10:00,,pass,simple majority
47248,2008-05-06T13:14:00,,pass,simple majority
46739,2008-02-13T11:00:00,Novela z. o střetu zájmů,pass,simple majority
52116,2010-03-19T09:09:00,Vl.n.z. ke snížení administrativní zátěže podnikatelů - EU,pass,simple majority
47207,2008-04-25T10:14:00,Sml.mezi ČR a Japonskem o sociálním zabezpečení,fail,simple majority
51049,2009-12-02T14:22:00,Novela z. o nadacích a nadačních fondech,pass,simple majority
52263,2010-04-16T07:21:00,Pořad schůze,pass,simple majority
45326,2007-05-04T07:12:00,,pass,simple majority
51590,2010-02-04T11:31:00,Doh. mezi ČR a Královstvím Saúdské Arábie o ochraně investic,pass,simple majority
46078,2007-10-31T13:54:00,Vládní návrh zákona o léčivech - EU,pass,simple majority
46880,2008-03-19T09:56:00,Novela z. o akciové společnosti České dráhy,pass,simple majority
47259,2008-05-06T15:04:00,Doh.o stabil.a přidruž mezi ES a Rep.Černá Hora,pass,simple majority
49622,2009-05-12T16:09:00,Pořad schůze,pass,simple majority
45076,2007-03-21T09:10:00,Vl.n.z. o opatřeních souvis. se zrušením Min.inf,pass,simple majority
49435,2009-04-28T13:12:00,Pořad schůze,pass,simple majority
49758,2009-05-15T09:18:00,Pořad schůze,fail,simple majority
48506,2008-12-10T17:15:00,Novela z. o daních z příjmů - EU,fail,simple majority
48910,2009-02-13T11:54:00,Doh. mezi EU a Austrálií o zprac. údajů jmen. evid. cestujících,pass,simple majority
47152,2008-04-23T09:08:00,Novela z. o hnojivech - EU,pass,simple majority
46239,2007-11-29T10:25:00,Novela o přeměnách obch. spol. - související - E,pass,simple majority
46383,2007-12-06T09:54:00,,pass,simple majority
46813,2008-03-11T15:50:00,Novela z. o vnitrozemské plavbě - EU,pass,simple majority
50302,2009-06-19T09:52:00,Vl. n. z. o zrušení Zajišťovacího fondu družstev,pass,simple majority
51068,2009-12-03T09:45:00,Odpověď na písemné interpelace,fail,simple majority
49657,2009-05-13T09:13:00,Novela z. o podnikání na kapitálovém trhu - EU,pass,simple majority
50623,2009-09-29T13:28:00,,fail,simple majority
52355,2010-05-27T09:07:00,Novela z. o státním dluhopisovém programu,pass,simple majority
48271,2008-11-25T14:32:00,Pořad schůze,pass,simple majority
47732,2008-06-25T18:11:00,Vl.n.z. o Policii ČR - související,pass,simple majority
46360,2007-12-05T16:46:00,Vl.n. zákona o státním rozpočtu ČR na rok 2008,fail,simple majority
49166,2009-03-18T16:39:00,Informace předsedy vlády o působení Mirka Dalíka,pass,simple majority
50052,2009-06-12T08:23:00,,fail,simple majority
51012,2009-12-01T13:49:00,Pořad schůze,pass,simple majority
47216,2008-04-25T11:10:00,Kontr.závěr NKÚ z kontr.akce 06/25,pass,simple majority
43869,2006-08-15T08:58:00,Návrh na stanovení počtu členů výborů PS,pass,simple majority
46180,2007-11-27T14:48:00,Novela z. o vzdělávání - školský zákon - EU,pass,all representatives majority
48096,2008-10-31T09:28:00,Novela z. o střelných zbraních - EU,fail,simple majority
47791,2008-06-25T19:44:00,"Novela z. o soudech, soudcích, přísedících",pass,simple majority
44579,2006-12-13T13:47:00,Vl.n.z. o státním rozpočtu ČR na rok 2007,fail,simple majority
45205,2007-04-26T10:40:00,Novela z. o pobytu cizinců na území České rep.,pass,simple majority
45019,2007-03-14T11:46:00,Návrh ústavního zákona o celostátním referendu,pass,simple majority
50736,2009-10-02T07:34:00,N.ústav.z. o referendu o umístění prvků protiraketové obrany,pass,simple majority
46714,2008-02-13T09:21:00,N.z.o poj.odpověd.za škodu způs.provozem vozidla,pass,simple majority
50330,2009-06-19T10:46:00,Novela z. o podmínkách převodu zemědělských a lesních pozemků - EU,pass,simple majority
45653,2007-09-25T12:35:00,,pass,simple majority
48370,2008-12-10T09:51:00,Vl. n. z. o státním rozpočtu ČR na rok 2009,fail,simple majority
52227,2010-04-14T08:54:00,N. z. o kompenzaci za ztrátu zaměstnání z pol. důvodů,fail,simple majority
46700,2008-02-13T08:39:00,Novela zákona - živnostenský zákon,fail,simple majority
46455,2007-12-07T09:41:00,Novela z. o podnikání na kapitálovém trhu,pass,simple majority
52148,2010-03-19T11:28:00,Novela z. o rozpočtových pravidlech,pass,simple majority
51544,2010-02-03T14:21:00,Novela z. o loteriích,pass,simple majority
46520,2008-01-29T14:26:00,,pass,simple majority
51338,2010-01-28T08:52:00,Pořad schůze,fail,simple majority
47380,2008-06-04T07:48:00,,pass,simple majority
52360,2010-05-27T10:41:00,Novela z. Ústava České republiky,fail,two-thirds representatives majority
49267,2009-03-27T09:27:00,Vl.n.z. o nakládání s těžebním odpadem - EU,pass,simple majority
50618,2009-09-29T13:22:00,Pořad schůze,pass,simple majority
47926,2008-10-21T12:09:00,,pass,simple majority
47116,2008-04-22T13:06:00,,pass,simple majority
52245,2010-04-14T15:30:00,N.z. o lobbingu,fail,simple majority
49097,2009-03-17T14:52:00,Pořad schůze,pass,simple majority
45621,2007-08-21T13:17:00,Vl.náv.z.o stabilizaci veřejných rozpočtů,fail,simple majority
46494,2008-01-29T13:59:00,,pass,simple majority
47033,2008-03-25T19:05:00,Vl.n.z. o Policii ČR - související,fail,simple majority
48316,2008-12-03T14:27:00,Informace předsedy vlády o dopadech světové finanční krize na ČR,fail,simple majority
49619,2009-05-12T16:06:00,Pořad schůze,fail,simple majority
49684,2009-05-13T10:05:00,Novela z. o provozování rozhlasového a televizního vysílání,fail,simple majority
47353,2008-06-03T13:19:00,,pass,simple majority
45738,2007-10-16T12:55:00,,pass,simple majority
45048,2007-03-16T13:32:00,Senátní n.z. o Ústavu paměti národa,pass,simple majority
50915,2009-11-04T11:53:00,Změny ve složení orgánů Poslanecké sněmovny,pass,simple majority
46373,2007-12-06T09:44:00,,fail,simple majority
51499,2010-02-03T10:01:00,Pořad schůze,fail,simple majority
52019,2010-03-17T12:03:00,Vl. n. z. o vodách - EU,pass,simple majority
