id,name,state
53-601,BENE CAMACHO,Maranhão
53-602,CHARLES COZZOLINO,Rio de Janeiro
53-603,FERNANDO GONÇALVES,Rio de Janeiro
53-604,IRIS SIMÕES,Paraná
53-605,CHICO DALTRO,Mato Grosso
53-606,RICARTE DE FREITAS,Mato Grosso
53-607,JUNIOR MARZOLA,Tocantins
53-608,EURIPEDES MIRANDA,Rondonia
53-609,SÁ,Roraima
53-610,AGNALDO MUNIZ,Rondonia
53-611,ANN PONTES,Pará
53-801,ARTHUR VIRGÍLIO,Amazonas
53-802,JEFFERSON PÉRES,Amazonas
53-805,JOÃO PEDRO,Amazonas
53-807,EPITÁCIO CAFETEIRA,Maranhão
53-808,ROSEANA SARNEY,Maranhão
53-809,MÁRIO COUTO,Pará
53-810,JOÃO VICENTE CLAUDINO,Piauí
53-811,HERÁCLITO FORTES,Piauí
53-812,INÁCIO ARRUDA,Ceará
53-813,PATRÍCIA SABOYA,Ceará
53-814,MOZARILDO CAVALCANTI,Roraima
53-815,AUGUSTO BOTELHO,Roraima
53-816,ROSALBA CIARLINI,Rio Grande do Norte
53-817,GARIBALDI ALVES FILHO,Rio Grande do Norte
53-818,JOSÉ AGRIPINO,Rio Grande do Norte
53-819,CÍCERO LUCENA,Paraíba
53-820,EFRAIM MORAIS,Paraíba
53-821,JOSÉ MARANHÃO,Paraíba
53-822,JARBAS VASCONCELOS,Pernambuco
53-823,MARCO MACIEL,Pernambuco
53-824,SÉRGIO GUERRA,Pernambuco
53-827,PAPALÉO PAES,Amapá
53-828,MARIA DO CARMO ALVES,Sergipe
53-829,ANTONIO CARLOS VALADARES,Sergipe
53-830,ALMEIDA LIMA,Sergipe
53-831,JOÃO DURVAL,Bahia
53-833,CÉSAR BORGES,Bahia
53-834,JOSÉ SARNEY,Amapá
53-835,GERSON CAMATA,Espírito Santo
53-836,RENATO CASAGRANDE,Espírito Santo
53-837,JAYME CAMPOS,Mato Grosso
53-840,FRANCISCO DORNELLES,Rio de Janeiro
53-841,MARCELO CRIVELLA,Rio de Janeiro
53-843,ELISEU RESENDE,Minas Gerais
53-844,EDUARDO AZEREDO,Minas Gerais
53-846,EDUARDO SUPLICY,São Paulo
53-847,EXPEDITO JÚNIOR,Rondonia
53-848,ROMEU TUMA,São Paulo
53-849,TIÃO VIANA,Acre
53-850,GERALDO MESQUITA JÚNIOR,Acre
53-851,CRISTOVAM BUARQUE,Distrito Federal
53-853,DELCIDIO AMARAL,Mato Grosso do Sul
53-855,ÁLVARO DIAS,Paraná
53-856,FLÁVIO ARNS,Paraná
53-857,OSMAR DIAS,Paraná
53-859,PAULO PAIM,Rio Grande do Sul
53-860,SÉRGIO ZAMBIASI,Rio Grande do Sul
53-861,PEDRO SIMON,Rio Grande do Sul
53-862,MAGNO MALTA,Espírito Santo
53-863,DEMÓSTENES TORRES,Goiás
53-864,LÚCIA VÂNIA,Goiás
53-865,MARCONI PERILLO,Goiás
53-867,FÁTIMA CLEIDE,Rondonia
53-868,VALDIR RAUPP,Rondonia
53-869,IDELI SALVATTI,Santa Catarina
53-871,ALOIZIO MERCADANTE,São Paulo
53-872,JOÃO RIBEIRO,Tocantins
53-873,LEOMAR QUINTANILHA,Tocantins
53-875,RENAN CALHEIROS,Alagoas
53-876,TASSO JEREISSATI,Ceará
53-877,SERYS SLHESSARENKO,Mato Grosso
53-879,MÃO SANTA,Piauí
53-881,ROMERO JUCÁ,Roraima
53-883,RAIMUNDO COLOMBO,Santa Catarina
53-885,KÁTIA ABREU,Tocantins
53-902,ANTONIO CARLOS JUNIOR,Bahia
53-913,LOBÃO FILHO,Maranhão
53-923,SIBÁ MACHADO,Acre
53-924,PAULO DUQUE,Rio de Janeiro
53-926,JOÃO TENÓRIO,Alagoas
53-927,FERNANDO COLLOR,Alagoas
53-935,FLEXA RIBEIRO,Pará
53-939,MARISA SERRANO,Mato Grosso do Sul
53-940,WELLINGTON SALGADO DE OLIVEIRA,Minas Gerais
53-941,GILBERTO GOELLNER,Mato Grosso
53-942,GILVAM BORGES,Amapá
53-946,VALTER PEREIRA,Mato Grosso do Sul
53-947,GIM ARGELLO,Distrito Federal
53-948,ADELMIR SANTANA,Distrito Federal
53-949,JOSÉ NERY,Pará
53-950,NEUTO DE CONTO,Santa Catarina
