id,start_date,motion:title,motion:legislative_session
61-659,2012-03-13,DECRETO QUE EXPIDE LA LEY FEDERAL ANTICORRUPCION EN CONTRATACIONES PUBLICAS (EN LO GENERAL Y EN LO PARTICULAR),Segundo Periodo de Sesiones Ordinarias del Tercer Año
61-658,2012-03-13,DECRETO QUE REFORMA EL PARRAFO 5 DEL ARTICULO 36 DE LA LEY GENERAL DE SALUD (EN LO GENERAL Y EN LO PARTICULAR),Segundo Periodo de Sesiones Ordinarias del Tercer Año
61-712,2012-04-25,DECRETO RELATIVO A LA REVISION DE LA CUENTA DE LA HACIENDA PUBLICA FEDERAL CORRESPONDIENTE AL EJERCICIO FISCAL 2008 (EN LO GENERAL Y EN LO PARTICULAR),Segundo Periodo de Sesiones Ordinarias del Tercer Año
61-713,2012-04-25," DECRETO QUE REFORMA LOS ARTICULOS 46, 76 Y 105 DE LA CONSTITUCION POLITICA DE LOS ESTADOS UNIDOS MEXICANOS (EN LO GENERAL Y EN LO PARTICULAR)",Segundo Periodo de Sesiones Ordinarias del Tercer Año
61-710,2012-04-24,"DECRETO QUE REFORMA Y ADICIONA LOS ARTICULOS 73, 74, 79, 116 Y 122 DE LA CONSTITUCION POLITICA DE LOS ESTADOS UNIDOS MEXICANOS (EN LO PARTICULAR EL ARTICULO 79 RESERVADO EN SUS TERMINOS)",Segundo Periodo de Sesiones Ordinarias del Tercer Año
61-497,2011-11-10,"DECRETO QUE REFORMA Y ADICIONA LOS ARTICULOS 11, 12, Y 13 DE LA LEY FEDERAL PARA PREVENIR Y ELIMINAR LA DISCRIMINACION (EN LO GENERAL Y EN LO PARTICULAR)",Primer Período de Sesiones Ordinarias del Tercer Año
61-496,2011-11-10,"DECRETO QUE ADICIONA UNA FRACCION VII, AL ARTICULO 100 DE LA LEY GENERAL DE SALUD (EN LO GENERAL Y EN LO PARTICULAR)",Primer Período de Sesiones Ordinarias del Tercer Año
61-495,2011-11-08,"DECRETO QUE ADICIONA EL ARTICULO 18, INCISO B) DE LA LEY SOBRE EL ESCUDO, LA BANDERA Y EL HIMNO NACIONALES (EN LO GENERAL Y EN LO PARTICULAR)",Primer Período de Sesiones Ordinarias del Tercer Año
61-494,2011-11-08,DECRETOQUE REFORMA EL PARRAFO SEXTO DEL ARTICULO 37 DE LA LEY FEDERAL DE RESPONSABILIDADES ADMINISTRATIVAS DE LOS SERVIDORES PUBLICOS (EN LO GENERAL Y EN LO PARTICULAR),Primer Período de Sesiones Ordinarias del Tercer Año
61-493,2011-11-08,DECRETO QUE REFORMA EL ARTICULO 4o. DE LA LEY PARA PREVENIR Y ELIMINAR LA DISCRIMINACION (EN LO GENERAL Y EN LO PARTICULAR),Primer Período de Sesiones Ordinarias del Tercer Año
61-492,2011-11-08,DECRETO QUE REFORMA UNA FRACCION IV BIS AL ARTICULO 5 Y EL ARTICULO 7 TER A LA LEY DE LOS INSTITUTOS NACIONALES DE SALUD (EN LO GENERAL Y EN LO PARTICULAR),Primer Período de Sesiones Ordinarias del Tercer Año
61-491,2011-11-08,DECRETO QUE REFORMA LA FRACCION VII DEL ARTICULO 115 DE LA LEY GENERAL DE SALUD (EN LO GENERAL Y EN LO PARTICULAR),Primer Período de Sesiones Ordinarias del Tercer Año
61-490,2011-11-08,DECRETO QUE REFORMA EL ARTICULO 48 DE LA LEY DE LA COMISION NACIONAL DE LOS DERECHOS HUMANOS (EN LO GENERAL Y EN LO PARTICULAR),Primer Período de Sesiones Ordinarias del Tercer Año
61-557,2011-12-06,"PUNTO DE ACUERDO, POR EL QUE SE EXHORTA A DIVERSAS AUTORIDADES FEDERALES Y ESTATALES A RESPETAR EL ESTADO DE DERECHO EN LA DISPUTA POR LA CONSTRUCCIÓN DEL ACUEDUCTO INDEPENDENCIA, EN SONORA (SI SE APRUEBA)",Primer Período de Sesiones Ordinarias del Tercer Año
61-554,2011-11-29,"DECRETO QUE REFORMA, ADICIONA Y DEROGA DIVERSAS DISPOSICIONES DE LA LEY PARA PREVENIR Y SANCIONAR LOS DELITOS EN MATERIA DE SECUESTRO, REGLAMENTARIA DE LA FRACCION XXI DEL ARTICULO 73 DE LA CPEUM (EN  LO PARTICULAR, SI SE ACEPTA LA MOD. PROPUESTA)",Primer Período de Sesiones Ordinarias del Tercer Año
61-555,2011-11-29,"DECRETO QUE REFORMA, ADICIONA Y DEROGA DIVERSAS DISPOSICIONES DE LA LEY PARA PREVENIR Y SANCIONAR LOS DELITOS EN MATERIA DE SECUESTRO, REGLAMENTARIA DE LA FRACCION XXI DEL ARTICULO 73 DE LA CPEUM (EN  LO PARTICULAR LOS ARTICULOS 11 Y 40 EN SUS TERMINOS Y 9, 10, 12, 15, 19, 32, 39, 41, 43 Y TRANSITORIO UNICO RESERVADOS, CON LAS MODIFICACIONES ACEPTADAS)",Primer Período de Sesiones Ordinarias del Tercer Año
61-552,2011-11-29,DECRETO QUE ADICIONA UNA FRACCION VII AL ARTICULO 24 DE LA LEY PARA EL APROVECHAMIENTO DE ENERGIAS RENOVABLES Y EL FINANCIAMIENTO DE LA TRANSICION ENERGETICA (EN LO GENERAL Y EN LO PARTICULAR),Primer Período de Sesiones Ordinarias del Tercer Año
61-553,2011-11-29,"DECRETO QUE REFORMA, ADICIONA Y DEROGA DIVERSAS DISPOSICIONES DE LA LEY PARA PREVENIR Y SANCIONAR LOS DELITOS EN MATERIA DE SECUESTRO, REGLAMENTARIA DE LA FRACCION XXI DEL ARTICULO 73 DE LA CPEUM (EN LO GENERAL Y EN LO PARTICULAR, LOS ARTICULOS NO RESERVADOS CON LAS MODIFICACIONES ACEPTADAS POR LA ASAMBLEA)",Primer Período de Sesiones Ordinarias del Tercer Año
61-499,2011-11-10,DECRETO QUE REFORMA EL ARTICULO 129 DE LA LEY FEDERAL DE PROTECCION AL CONSUMIDOR (EN LO GENERAL Y EN LO PARTICULAR),Primer Período de Sesiones Ordinarias del Tercer Año
61-498,2011-11-10,DECRETO QUE EXPIDE LA LEY DE APOYO SOLIDARIO PARA LOS ADULTOS MAYORES DEL CAMPO (EN LO GENERAL Y EN LO PARTICULAR),Primer Período de Sesiones Ordinarias del Tercer Año
61-178,2010-11-03,"DECRETO QUE AUTORIZA LA EMISION DE UNA MONEDA CONMEMORATIVA A LOS CIEN AÑOS DE LA FUNDACION DE LA UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO (EN LO PARTICULAR LOS ARTICULOS SEGUNDO TRANSITORIO,  TERCER PARRAFO Y QUINTO TRANSITORIO  RESERVADOS,  CON LAS MODIF",Primer Período de Sesiones Ordinarias del Segundo Año
61-179,2010-11-03,DECRETO QUE ESTABLECE LAS CARACTERISTICAS DE UNA  MONEDA DE CUÑO CORRIENTE CONMEMORATIVA DEL VIGESIMO ANIVERSARIO DE LA ENTREGA DEL PREMIO NOBEL A OCTAVIO PAZ (EN LO GENERAL Y EN LO PARTICULAR),Primer Período de Sesiones Ordinarias del Segundo Año
61-174,2010-10-28,"DECRETO QUE REFORMA Y ADICIONA DIVERSAS DISPOSICIONES DE LA LEY FEDERAL DE DERECHOS,  RELATIVO AL REGIMEN FISCAL DE PETROLEOS MEXICANOS (EN LO GENERAL Y EN LO PARTICULAR LOS ARTICULOS NO RESERVADOS)",Primer Período de Sesiones Ordinarias del Segundo Año
61-175,2010-10-28,"DECRETO QUE REFORMA Y ADICIONA DIVERSAS DISPOSICIONES DE LA LEY FEDERAL DE DERECHOS,  RELATIVO AL REGIMEN FISCAL DE PETROLEOS MEXICANOS (EN LO PARTICULAR EL ARTICULO 258 QUATER  RESERVADO SI SE ADMITE A DISCUSION LA PROPUESTA DEL DIP. NARRO CESPEDES)",Primer Período de Sesiones Ordinarias del Segundo Año
61-176,2010-10-28,"DECRETO QUE REFORMA Y ADICIONA DIVERSAS DISPOSICIONES DE LA LEY FEDERAL DE DERECHOS,  RELATIVO AL REGIMEN FISCAL DE PETROLEOS MEXICANOS (EN LO PARTICULAR EL ARTICULO 258 QUATER  RESERVADO EN SUS TERMINOS)",Primer Período de Sesiones Ordinarias del Segundo Año
61-177,2010-11-03,DECRETO QUE AUTORIZA LA EMISION DE UNA MONEDA CONMEMORATIVA A LOS CIEN AÑOS DE LA FUNDACION DE LA UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO (EN LO GENERAL Y EN LO PARTICULAR LOS ARTICULOS NO RESERVADOS),Primer Período de Sesiones Ordinarias del Segundo Año
61-170,2010-10-26,DECRETO QUE ADICIONA UN TERCER PARRAFO AL ARTICULO 91 DE LA LEY DEL SEGURO SOCIAL (EN LO GENERAL Y EN LO PARTICULAR CON LA MODIFICIACION ACEPTADA),Primer Período de Sesiones Ordinarias del Segundo Año
61-171,2010-10-26,"DECRETO QUE EXPIDE LA LEY SOBRE REFUGIADOS Y PROTECCION COMPLEMENTARIA Y REFORMA,  ADICIONA Y DEROGA DIVERSAS DISPOSICIONES DE LA LEY GENERAL DE POBLACION (EN LO GENERAL Y EN LO PARTICULAR LOS ARTICULOS NO RESERVADOS)",Primer Período de Sesiones Ordinarias del Segundo Año
61-172,2010-10-26,"DECRETO QUE EXPIDE LA LEY SOBRE REFUGIADOS Y PROTECCION COMPLEMENTARIA Y REFORMA,  ADICIONA Y DEROGA DIVERSAS DISPOSICIONES DE LA LEY GENERAL DE POBLACION (EN LO PARTICULAR LOS ARTICULOS  RESERVADOS EN SUS TERMINOS)",Primer Período de Sesiones Ordinarias del Segundo Año
61-173,2010-10-26,DECRETO QUE ADICIONA UN ARTICULO 24 BIS A LA LEY DE DESARROLLO RURAL SUSTENTABLE (EN LO GENERAL Y EN LO PARTICULAR),Primer Período de Sesiones Ordinarias del Segundo Año
61-702,2012-04-17,DECRETO QUE ADICIONA UN SEGUNDO PARRAFO AL ARTICULO 41 DE LA LEY GENERAL DE TURISMO (EN LO GENERAL Y EN LO PARTICULAR),Segundo Periodo de Sesiones Ordinarias del Tercer Año
61-739,2012-04-30,"DECRETO POR EL QUE SE REFORMAN Y ADICIONAN DIVERSAS DISPOSICIONES DEL CÓDIGO PENAL FEDERAL, DE LA LEY GENERAL DE ACCESO DE LAS MUJERES A UNA VIDA LIBRE DE VIOLENCIA, DE LA LEY ORGÁNICA DE LA ADMINISTRACIÓN PÚBLICA FEDERAL Y DE LA LEY ORGÁNICA DE LA PROCUR",Segundo Periodo de Sesiones Ordinarias del Tercer Año
61-679,2012-03-29,ELECCION DE SECRETARIO DE LA MESA DIRECTIVA (SI SE APRUEBA),Segundo Periodo de Sesiones Ordinarias del Tercer Año
61-678,2012-03-28,DECRETO QUE REFORMA EL ARTICULO 163 DE LA LEY GENERAL DE SALUD (EN LO GENERAL Y EN LO PARTICULAR),Segundo Periodo de Sesiones Ordinarias del Tercer Año
61-677,2012-03-28,"DECRETO QUE ADICIONA UN SEGUNDO PARRAFO A LA FRACCION VIII DEL ARTICULO 5o. DE LA LEY DE CAMINOS, PUENTES Y AUTOTRANSPORTE FEDERAL (EN LO GENERAL Y EN LO PARTICULAR)",Segundo Periodo de Sesiones Ordinarias del Tercer Año
61-676,2012-03-28,DECRETO QUE ADICIONA EL ARTICULO 97 BIS A LA LEY GENERAL DE SALUD (EN LO GENERAL Y EN LO PARTICULAR),Segundo Periodo de Sesiones Ordinarias del Tercer Año
61-675,2012-03-28,DECRETO QUE REFORMA Y ADICIONA DIVERSAS DISPOSICIONES DEL CODIGO PENAL FEDERAL EN MATERIA DE DELITOS EN CONTRA DE MEDIOS O SISTEMAS INFORMATICOS (EN LO GENERAL Y EN LO PARTICULAR),Segundo Periodo de Sesiones Ordinarias del Tercer Año
61-674,2012-03-28,"DECRETO QUE ADICIONA UNA FRACCION VII AL ARTICULO 36, RECORRIENDOSE LAS DEMAS EN SU ORDEN, Y UN ARTICULO 46 BIS A LA LEY GENERAL DE ACCESO DE LAS MUJERES A UNA VIDA LIBRE DE VIOLENCIA (EN LO GENERAL Y EN LO PARTICULAR)",Segundo Periodo de Sesiones Ordinarias del Tercer Año
61-673,2012-03-28,"DECRETO POR EL QUE SE EXPIDE LA LEY FEDERAL DE JUSTICIA PARA ADOLESCENTES, SE ADICIONA LA LEY ORGANICA DEL PODER JUDICIAL DE LA FEDERACION, SE REFORMA LA LEY ORG. DE LA ADMIN. PUB. FEDERAL, SE ACIONA LA LEY ORG. DE LA PROC. GRAL. DE LA REP. Y SE RFORMA LA LEY FED. DE DEFENSORIA PUB. (EN LO PART. LOS ARTS. 72, 113 FRACCION VIII, 127 Y 179 RESERVADOS, CON LAS MOD. ACEPTADAS).",Segundo Periodo de Sesiones Ordinarias del Tercer Año
61-672,2012-03-28,"DECRETO POR EL QUE SE EXPIDE LA LEY FEDERAL DE JUSTICIA PARA ADOLESCENTES, SE ADICIONA LA LEY ORGANICA DEL PODER JUDICIAL DE LA FEDERACION, SE REFORMA LA LEY ORG. DE LA ADMIN. PUB. FEDERAL, SE ACIONA LA LEY ORG. DE LA PROC. GRAL. DE LA REP. Y SE RFORMA LA LEY FED. DE DEFENSORIA PUB. (EN LO GRAL Y EN LO PART. LOS ARTS. NO RESERVADOS).",Segundo Periodo de Sesiones Ordinarias del Tercer Año
61-671,2012-03-27,"DECRETO QUE REFORMA, ADICIONA Y DEROGA DIVERSAS DISPOSICIONES DE LA LEY FEDERAL DE EXTINCION DE DOMINIO, REGLAMENTARIA DEL ARTICULO 22 DE LA CPEUM (EN LO GENERAL Y EN LO PARTICULAR)",Segundo Periodo de Sesiones Ordinarias del Tercer Año
61-670,2012-03-27,DECRETO QUE CONCEDEN PERMISO A AL CIUDADANO JUAN IGNACIO GALLARDO PARA ACEPTAR Y USAR CONDECORACIONES QUE LES CONFIEREN GOBIERNOS EXTRANJEROS (EN LO GENERAL Y EN LO PARTICULAR),Segundo Periodo de Sesiones Ordinarias del Tercer Año
61-479,2011-11-04,"DECRETO QUE REFORMA Y ADICIONA DIVERSAS DISPOSICIONES DE LA CONSTITUCION POLITICA DE LOS ESTADOS UNIDOS MEXICANOS (EN LO PARTICULAR EL ARTICULO 116 FRACCION II RESERVADO, EN SUS TERMINOS)",Primer Período de Sesiones Ordinarias del Tercer Año
61-478,2011-11-04,"DECRETO QUE REFORMA Y ADICIONA DIVERSAS DISPOSICIONES DE LA CONSTITUCION POLITICA DE LOS ESTADOS UNIDOS MEXICANOS (EN LO PARTICULAR EL ARTICULO 89 FRACCION III RESERVADO, EN SUS TERMINOS)",Primer Período de Sesiones Ordinarias del Tercer Año
61-471,2011-11-04,"DECRETO QUE REFORMA Y ADICIONA DIVERSAS DISPOSICIONES DE LA CONSTITUCION POLITICA DE LOS ESTADOS UNIDOS MEXICANOS (EN LO PARTICULAR EL ARTICULO 76 FRACCION II RESERVADO, EN SUS TERMINOS)",Primer Período de Sesiones Ordinarias del Tercer Año
61-470,2011-11-04,"DECRETO QUE REFORMA Y ADICIONA DIVERSAS DISPOSICIONES DE LA CONSTITUCION POLITICA DE LOS ESTADOS UNIDOS MEXICANOS (EN LO PARTICULAR EL ARTICULO 74 FRACCION VI RESERVADO, EN SUS TERMINOS)",Primer Período de Sesiones Ordinarias del Tercer Año
61-473,2011-11-04,"DECRETO QUE REFORMA Y ADICIONA DIVERSAS DISPOSICIONES DE LA CONSTITUCION POLITICA DE LOS ESTADOS UNIDOS MEXICANOS (EN LO PARTICULAR EL ARTICULO 83 RESERVADO, CON LA MODIFICACION ACEPTADA POR LA ASAMBLEA)",Primer Período de Sesiones Ordinarias del Tercer Año
61-472,2011-11-04,"DECRETO QUE REFORMA Y ADICIONA DIVERSAS DISPOSICIONES DE LA CONSTITUCION POLITICA DE LOS ESTADOS UNIDOS MEXICANOS (EN LO PARTICULAR EL ARTICULO 78 FRACCION VII RESERVADO, EN SUS TERMINOS)",Primer Período de Sesiones Ordinarias del Tercer Año
61-475,2011-11-04,"DECRETO QUE REFORMA Y ADICIONA DIVERSAS DISPOSICIONES DE LA CONSTITUCION POLITICA DE LOS ESTADOS UNIDOS MEXICANOS (EN LO PARTICULAR EL ARTICULO 85 RESERVADO, EN SUS TERMINOS)",Primer Período de Sesiones Ordinarias del Tercer Año
61-474,2011-11-04,"DECRETO QUE REFORMA Y ADICIONA DIVERSAS DISPOSICIONES DE LA CONSTITUCION POLITICA DE LOS ESTADOS UNIDOS MEXICANOS (EN LO PARTICULAR EL ARTICULO 84 RESERVADO, CON LA MODIFICACION ACEPTADA POR LA ASAMBLEA)",Primer Período de Sesiones Ordinarias del Tercer Año
61-477,2011-11-04,"DECRETO QUE REFORMA Y ADICIONA DIVERSAS DISPOSICIONES DE LA CONSTITUCION POLITICA DE LOS ESTADOS UNIDOS MEXICANOS (EN LO PARTICULAR EL ARTICULO 89 FRACCION II RESERVADO, EN SUS TERMINOS)",Primer Período de Sesiones Ordinarias del Tercer Año
61-476,2011-11-04,"DECRETO QUE REFORMA Y ADICIONA DIVERSAS DISPOSICIONES DE LA CONSTITUCION POLITICA DE LOS ESTADOS UNIDOS MEXICANOS (EN LO PARTICULAR EL ARTICULO 87 RESERVADO, CON LA MODIFICACION ACEPTADA POR LA ASAMBLEA)",Primer Período de Sesiones Ordinarias del Tercer Año
61-539,2011-11-23,"DECRETO QUE EXPIDE LA LEY GENERAL DE ECONOMIA SOCIAL Y SOLIDARIA, REGLAMENTARIA DEL PARRAFO SEPTIMO DEL ARTICULO 25 DE LA CONSTITUCION POLITICA DE LOS ESTADOS UNIDOS MEXICANOS (EN LO GENERAL Y EN LO PARTICULAR LOS ARTICULOS NO RESERVADOS)",Primer Período de Sesiones Ordinarias del Tercer Año
61-94,2010-04-20,DECRETO POR EL QUE SE EXPIDE LA LEY QUE CREA LA AGENCIA ESPACIAL MEXICANA (EN LO GENERAL Y EN LO PARTICULAR),Segundo Período de Sesiones Ordinarias del Primer Año
61-95,2010-04-20,TRES DECRETOS QUE CONCEDEN PERMISO A 23 CIUDADANOS MEXICANOS PARA PRESTAR SERVICIOS EN REPRESENTACIONES EXTRANJERAS (EN LO GENERAL Y EN LO PARTICULAR),Segundo Período de Sesiones Ordinarias del Primer Año
61-96,2010-04-21,DECRETO POR EL QUE SE REFORMAN  DIVERSOS ARTICULOS DE LA LEY GENERAL DE DESARROLLO SOCIAL (EN LO GENERAL Y EN LO PARTICULAR LOS ARTICULOS NO RESERVADOS),Segundo Período de Sesiones Ordinarias del Primer Año
61-97,2010-04-21,"DECRETO POR EL QUE SE REFORMAN  DIVERSOS ARTICULOS DE LA LEY GENERAL DE DESARROLLO SOCIAL (EN LO PARTICULAR EL ARTICULO 5°,  CON LA MODIFICACION ACEPTADA Y LOS ARTICULOS 10,  FRACCION VIII,  27 BIS Y 36 RESERVADOS EN SUS TERMINOS )",Segundo Período de Sesiones Ordinarias del Primer Año
61-90,2010-04-20,DECRETO QUE REFORMA EL ARTICULO 7 BIS DE LA LEY FEDERAL DE PROTECCION AL CONSUMIDOR (EN LO GENERAL Y EN LO PARTICULAR),Segundo Período de Sesiones Ordinarias del Primer Año
61-91,2010-04-20,"DECRETO QUE REFORMA,  ADICIONA Y DEROGA DIVERSAS DISPOSICIONES DEL CODIGO DE COMERCIO (EN LO GENERAL Y EN LO PARTICULAR LOS ARTICULOS NO RESERVADOS)",Segundo Período de Sesiones Ordinarias del Primer Año
61-92,2010-04-20,"DECRETO QUE REFORMA,  ADICIONA Y DEROGA DIVERSAS DISPOSICIONES DEL CODIGO DE COMERCIO (EN LO PARTICULAR EL ARTICULO 1390 BIS RESERVADO,  EN SUS TERMINOS)",Segundo Período de Sesiones Ordinarias del Primer Año
61-93,2010-04-20,DECRETO QUE ADICIONA UNA FRACCION XVII AL ARTICULO 3° DE LA LEY GENERAL DE EQUILIBRIO ECOLOGICO Y LA PROTECCION AL AMBIENTE (EN LO GENERAL Y EN LO PARTICULAR),Segundo Período de Sesiones Ordinarias del Primer Año
61-98,2010-04-21,DECRETO POR EL QUE SE REFORMAN Y ADICIONAN DIVERSAS DISPOSICIONES DE LA LEY GENERAL DE ACCESO DE LAS MUJERES A UNA VIDA LIBRE DE VIOLENCIA (EN LO GENERAL Y EN LO PARTICULAR),Segundo Período de Sesiones Ordinarias del Primer Año
61-99,2010-04-21,DECRETO POR EL QUE SE REFORMAN  ADICIONAN Y DEROGAN DIVERSAS DISPOSICIONES DE LA LEY GENERAL DE POBLACION (EN LO GENERAL Y EN LO PARTICULAR  CON LAS MODIFICACIONES ACEPTADAS),Segundo Período de Sesiones Ordinarias del Primer Año
61-608,2011-12-15,DECRETO QUE REFORMA DIVERSAS DISPOSICIONES DE LA LEYES DEL SEGURO SOCIAL Y DEL INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES DEL ESTADO (EN LO GENERAL Y EN LO PARTICULAR),Primer Período de Sesiones Ordinarias del Tercer Año
61-609,2011-12-15,INICIATIVAS CON VENCIMIENTO DE PLAZOS (SI SE APRUEBAN),Primer Período de Sesiones Ordinarias del Tercer Año
61-602,2011-12-15,"DECRETO, MEDIANTE EL CUAL EL EJECUTIVO FEDERAL, POR CONDUCTO DE LA SECRETARIA DE HACIENDA Y CREDITO PUBLICO, INTEGRARA UN FONDO ESPECIAL DE DIEZ MIL MILLONES DE PESOS, PARA ATENDER LOS DAÑOS OCASIONADOS POR LAS CONTINGENCIAS CLIMATICAS EN LOS ESTADOS DE SONORA, BAJA CALIFORNIA, BAJA CALIFORNIA SUR, AGUASCALIENTES, TAMAULIPAS, COAHUILA, CHIHUAHUA, SINALOA, DURANGO, NUEVO LEÓN, ZACATECAS, SAN LUIS POTOSI, QUERETARO, GUANAJUATO, TLAXCALA, PUEBLA, MEXICO, HIDALGO, TABASCO, Y VERACRUZ. (EN LO GENERAL Y EN LO PARTICULAR)",Primer Período de Sesiones Ordinarias del Tercer Año
61-603,2011-12-15,"DECRETO QUE ADICIONA UN ULTIMO PARRAFO AL ARTICULO 33; UN SEGUNDO PARRAFO AL ARTICULO 40, RECORRIENDOSE EL SUBSECUENTE; Y SE REFORMA LA FRACCION VI DEL ARTICULO 142 DE LA LEY DEL INSTITUTO DE SEGURIDAD SOCIAL PARA LAS FUERZAS ARMADAS MEXICANAS. (EN LO GENERAL Y EN LO PARTICULAR)",Primer Período de Sesiones Ordinarias del Tercer Año
61-600,2011-12-15,"DECRETO QUE ADICIONA UNA FRACCION XIX AL ARTICULO 194 DEL CODIGO FEDERAL DE PROCEDIMIENTOS PENALES, EL ARTICULO 23 Y UN ARTICULO 53 BIS A LA LEY FEDERAL SOBRE MONUMENTOS Y ZONAS ARQUEOLOGICOS, ARTISTICOS E HISTORICOS. (EN LO GENERAL Y EN LO PARTICULAR LOS ARTICULOS NO RESERVADOS)",Primer Período de Sesiones Ordinarias del Tercer Año
61-601,2011-12-15,"DECRETO QUE ADICIONA UNA FRACCION XIX AL ARTICULO 194 DEL CODIGO FEDERAL DE PROCEDIMIENTOS PENALES, EL ARTICULO 23 Y UN ARTICULO 53 BIS A LA LEY FEDERAL SOBRE MONUMENTOS Y ZONAS ARQUEOLOGICOS, ARTISTICOS E HISTORICOS. (EN LO PARTICULAR EL ARTICULO 194 FRACCION XIX RESERVADO, EN SUS TERMINOS)",Primer Período de Sesiones Ordinarias del Tercer Año
61-606,2011-12-15,"DECRETO QUE REFORMA LOS ARTÍCULOS 20, 218, 225, Y SE ADICIONA EL ARTÍCULO 219 DEL CÓDIGO FEDERAL DE INSTITUCIONES Y PROCEDIMIENTOS ELECTORALES (EN LO GENERAL Y EN LO PARTICULAR LOS ARTICULOS NO RESERVADOS)",Primer Período de Sesiones Ordinarias del Tercer Año
61-607,2011-12-15,"DECRETO QUE REFORMA LOS ARTÍCULOS 20, 218, 225, Y SE ADICIONA EL ARTÍCULO 219 DEL CÓDIGO FEDERAL DE INSTITUCIONES Y PROCEDIMIENTOS ELECTORALES (EN LO PARTICULAR EL ARTICULO 219 FRACCION I RESERVADO, EN SUS TERMINOS)",Primer Período de Sesiones Ordinarias del Tercer Año
61-604,2011-12-15,DECRETO QUE REFORMA LA FRACCION IV DEL ARTICULO 35 DE LA LEY ORGANICA DE LA ADMINISTRACION PUBLICA FEDERAL. (EN LO GENERAL Y EN LO PARTICULAR CON LA MODIFICACION ACEPTADA),Primer Período de Sesiones Ordinarias del Tercer Año
61-605,2011-12-15,"DECRETO QUE REFORMA, ADICIONA Y DEROGA DIVERSAS DISPOSICIONES DEL CODIGO DE COMERCIO, EN MATERIA DE JUICIOS ORALES MERCANTILES. (EN LO GENERAL Y EN LO PARTICULAR)",Primer Período de Sesiones Ordinarias del Tercer Año
61-730,2012-04-27,DECRETO QUE REFORMA Y ADICIONA DIVERSAS DISPOSICIONES DE LA LEY DEL SEGURO SOCIAL Y DE LA LEY DEL INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES DEL ESTADO (EN LO GENERAL Y EN LO PARTICULAR)(2),Segundo Periodo de Sesiones Ordinarias del Tercer Año
61-354,2011-04-28,"DECRETO QUE REFORMA Y ADICIONA LOS ARTICULOS 6, 7 Y 17 DE LA LEY DE AVIACION CIVIL (EN LO GENERAL Y EN LO PARTICULAR)",Segundo Período de Sesiones Ordinarias del Segundo Año
61-355,2011-04-28,DECRETO QUE REFORMA LOS PARRAFOS SEXTO Y SEPTIMO DEL ARTICULO 4o. Y SE ADICIONA LA FRACCION XXIX-P AL ARTICULO 73 DE LA CONSTITUCION POLITICA DE LOS ESTADOS UNIDOS MEXICANOS (EN LO GENERAL Y EN LO PARTICULAR),Segundo Período de Sesiones Ordinarias del Segundo Año
61-356,2011-04-28,DECRETO QUE REFORMA Y ADICIONA EL ARTICULO 4. DE LA CONSTITUCION POLITICA DE LOS ESTADOS UNIDOS MEXICANOS (EN LO GENERAL Y EN LO PARTICULAR),Segundo Período de Sesiones Ordinarias del Segundo Año
61-357,2011-04-28,DECRETO QUE REFORMA EL ARTICULO 38 DE LA LEY GENERAL DE TURISMO (EN LO GENERAL Y EN LO PARTICULAR),Segundo Período de Sesiones Ordinarias del Segundo Año
61-350,2011-04-28,"DECRETO QUE REFORMA Y ADICIONA EL CODIGO FEDERAL DE PROCEDIMIENTOS CIVILES, CODIGO CIVIL FEDERAL, LEY FEDERAL DE COMPETENCIA ECONOMICA, L. FED. DE PROT. AL CONSUMIDOR, L. ORG. DEL PODER JUDICIAL DE LA FEDERACION, L. GENERAL DE EQUILIBRIO ECOLOGICO Y LA PROT. AL AMBIENTE Y LA L. DE PROT. Y DEFENSA AL USUARIO DE SERV. FINANCIEROS (EN LO GENERAL Y EN LO PARTICULAR LOS ARTICULOS NO RESERVADOS)",Segundo Período de Sesiones Ordinarias del Segundo Año
61-351,2011-04-28,"DECRETO QUE REFORMA Y ADICIONA EL CODIGO FEDERAL DE PROCEDIMIENTOS CIVILES, CODIGO CIVIL FEDERAL, LEY FEDERAL DE COMPETENCIA ECONOMICA, L. FED. DE PROT. AL CONSUMIDOR, L. ORG. DEL PODER JUDICIAL DE LA FEDERACION, L. GENERAL DE EQUILIBRIO ECOLOGICO Y LA PROT. AL AMBIENTE Y LA L. DE PROT. Y DEFENSA AL USUARIO DE SERV. FINANCIEROS (EN LO PARTICULAR LOS ARTICULOS 594, 597, 604, 610, 611, 617, 619 Y 620 RESERVADOS EN SUS TERMINOS)",Segundo Período de Sesiones Ordinarias del Segundo Año
61-352,2011-04-28,DECRETO QUE ADICIONA UN PARRAFO TERCERO AL ARTICULO 1424 DEL CODIGO DE COMERCIO (EN LO GENERAL Y EN LO PARTICULAR),Segundo Período de Sesiones Ordinarias del Segundo Año
61-353,2011-04-28,"DECRETO QUE ADICIONA, REFORMA Y DEROGA DIVERSAS DISPOSICIONES DE LA LEY GENERAL DE SOCIEDADES MERCANTILES (EN LO GENERAL Y EN LO PARTICULAR)",Segundo Período de Sesiones Ordinarias del Segundo Año
