vote_event_id,voter_id,option
30,16,no
30,17,abstain
30,18,yes
30,19,no
30,20,abstain
30,21,yes
30,22,abstain
30,23,no
30,24,no
31,1,no
31,2,no
31,3,yes
31,4,yes
31,5,yes
31,6,yes
31,7,yes
31,8,abstain
31,9,yes
31,10,yes
31,11,yes
31,12,yes
31,13,yes
31,14,yes
31,15,yes
31,16,no
31,17,yes
31,18,yes
31,19,yes
31,20,yes
31,21,yes
31,22,yes
31,23,yes
31,24,yes
32,1,no
32,2,no
32,3,abstain
32,4,no
32,5,yes
32,6,abstain
32,7,no
32,8,yes
32,9,abstain
32,10,abstain
32,11,no
32,12,no
32,13,yes
32,14,no
32,15,no
32,16,no
32,17,no
32,18,no
32,19,yes
32,20,abstain
32,21,no
32,22,yes
32,23,no
32,24,no
33,1,no
33,2,no
33,3,no
33,4,yes
33,5,abstain
33,6,yes
33,7,no
33,8,no
33,9,yes
33,10,abstain
33,11,no
33,12,no
33,13,yes
33,14,yes
33,15,no
33,16,abstain
33,17,yes
33,18,yes
33,19,no
33,20,abstain
33,21,abstain
33,22,no
33,23,no
33,24,no
34,1,yes
34,2,no
34,3,yes
34,4,no
34,5,no
34,6,yes
34,7,yes
34,8,yes
34,9,abstain
34,10,yes
34,11,no
34,12,yes
34,13,yes
34,14,no
34,15,yes
34,16,no
34,17,no
34,18,no
34,19,yes
34,20,yes
34,21,abstain
34,22,no
34,23,no
34,24,yes
35,1,no
35,2,yes
35,3,yes
35,4,yes
35,5,yes
35,6,no
35,7,no
35,8,yes
35,9,yes
35,10,no
35,11,yes
35,12,yes
35,13,no
35,14,yes
35,15,no
35,16,no
35,17,yes
35,18,yes
35,19,no
35,20,abstain
35,21,abstain
35,22,yes
35,23,yes
35,24,yes
36,1,no
36,2,abstain
36,3,no
36,4,yes
36,5,yes
36,6,abstain
36,7,no
36,8,no
36,9,yes
36,10,yes
36,11,yes
36,12,yes
36,13,no
36,14,yes
36,15,yes
36,16,yes
36,17,yes
36,18,yes
36,19,yes
36,20,yes
36,21,abstain
36,22,abstain
36,23,yes
36,24,abstain
37,1,yes
37,2,no
37,3,no
37,4,no
37,5,no
37,6,no
37,7,abstain
37,8,no
37,9,no
37,10,no
37,11,no
37,12,no
37,13,no
37,14,no
37,15,yes
37,16,no
37,17,no
37,18,no
37,19,no
37,20,yes
37,21,no
37,22,no
37,23,no
37,24,abstain
38,1,yes
38,2,yes
38,3,yes
38,4,yes
38,5,yes
38,6,no
38,7,abstain
38,8,abstain
38,9,no
38,10,yes
38,11,no
38,12,yes
38,13,yes
38,14,no
38,15,yes
38,16,no
38,17,abstain
38,18,no
38,19,yes
38,20,yes
38,21,yes
38,22,yes
38,23,no
38,24,no
