id,start_date,motion:text,motion:result,motion:requirement
56463,2012-09-19T10:42:00,Novela z. - občanský soudní řád,pass,all representatives majority
58130,2013-08-07T10:08:00,Pořad schůze,pass,simple majority
52882,2010-12-09T18:28:00,Sml. mezi ČR a Španělským král. o ochraně utaj. informací,pass,simple majority
55376,2011-12-16T09:57:00,Novela z. o úpravě vlastnických vztahů k půdě,pass,simple majority
54903,2011-11-06T22:37:00,Vl.n.z. v souvislosti s úspornými opatřeními v působ. MPSV,pass,all representatives majority
53052,2010-12-21T17:13:00,Pořad schůze,fail,simple majority
55933,2012-06-05T16:50:00,Novela z. o poštovních službách - EU,pass,simple majority
54648,2011-11-01T12:38:00,Pořad schůze,fail,simple majority
56839,2012-11-09T08:37:00,Pořad schůze,pass,simple majority
54660,2011-11-01T12:46:00,Pořad schůze,fail,simple majority
54682,2011-11-01T12:59:00,Pořad schůze,fail,simple majority
58196,2013-08-08T13:59:00,Vl.n.z. o zvláštních řízeních soudních - EU,pass,simple majority
58180,2013-08-08T13:34:00,"N.z., kterým se zrušuje karta sociálních systémů",pass,simple majority
55085,2011-11-09T17:10:00,Vl.n.z.související se zřízením jednoho inkasního místa - EU,fail,simple majority
54367,2011-09-20T18:18:00,Rámcová úmluva o kontrole tabáku,pass,simple majority
56407,2012-09-18T14:56:00,Pořad schůze,pass,simple majority
58282,2013-08-16T10:16:00,Novela z. o sociálních službách,pass,simple majority
58097,2013-07-17T15:18:00,Novela z. o výkonu vazby,fail,simple majority
53700,2011-05-11T10:43:00,Novela z. o soudních poplatcích,pass,simple majority
54880,2011-11-06T10:50:00,Sloučená rozprava k bodům 87 až 100,fail,simple majority
54376,2011-09-21T07:51:00,Vl.n.z. o ochraně ovzduší - EU,pass,simple majority
58280,2013-08-16T09:26:00,Novela z. o podporovaných zdrojích energie - EU,fail,simple majority
55732,2012-03-21T09:48:00,Novela z. - živnostenský zákon,pass,simple majority
54238,2011-09-07T11:35:00,Novela z. o veřejném zdravotním pojištění,pass,simple majority
54977,2011-11-09T12:45:00,Vl.n.z. - občanský zákoník - EU,pass,simple majority
53008,2010-12-16T11:47:00,Návrh na změny ve složení orgánů Poslanecké sněmovny,pass,simple majority
56019,2012-06-13T09:32:00,Novela z. o sociálně-právní ochraně dětí,pass,simple majority
57586,2013-03-21T10:16:00,Zpráva o činnosti a hospodaření ERÚ za rok 2011,pass,simple majority
57397,2013-02-13T10:51:00,Novela ústav. z. - Ústava České republiky,pass,two-thirds representatives majority
52396,2010-07-07T12:57:00,Náv. na ustavení výborů PS,pass,simple majority
53452,2011-03-25T11:24:00,Odvolání poslance D. Ratha proti rozhodnutí MIV,fail,simple majority
56013,2012-06-13T07:39:00,Novela z. o správních poplatcích,pass,simple majority
54150,2011-09-02T09:32:00,Vl.n.z. v souvislosti s úspornými opatřeními v působ. MPSV,pass,simple majority
52901,2010-12-10T08:20:00,"Novela z. o šlechtění, plemenitbě a evidenci hosp. zvířat - EU",pass,simple majority
55984,2012-06-12T12:29:00,Pořad schůze,pass,simple majority
56746,2012-11-06T13:48:00,Pořad schůze,pass,simple majority
52977,2010-12-15T14:59:00,Vl. n. z. o státním rozpočtu ČR na rok 2011,fail,simple majority
57830,2013-05-15T07:21:00,Pořad schůze,pass,simple majority
53733,2011-06-07T14:31:00,Novela z. o stavebním spoření a státní podp. staveb. spoření,pass,simple majority
56348,2012-09-05T08:08:00,Pořad schůze,fail,simple majority
55186,2011-12-08T16:16:00,Sml. mezi ČR a vl. Ázerbájd.rep. o ochr. utaj. informací,pass,simple majority
56506,2012-09-21T07:53:00,Zpráva o finanční stabilitě 2011/2012,pass,simple majority
55633,2012-03-13T14:22:00,Pořad schůze,pass,simple majority
52791,2010-12-07T13:51:00,Pořad schůze,fail,simple majority
54904,2011-11-06T22:38:00,Vl.n.z. v souvislosti s úspornými opatřeními v působ. MPSV,pass,all representatives majority
56622,2012-09-26T14:09:00,Novela z. o vyvlastnění,fail,simple majority
52583,2010-09-24T07:31:00,Návrh na volbu členů do stálých delegací Parlamentu,fail,simple majority
58061,2013-07-17T14:07:00,,pass,simple majority
57465,2013-02-15T12:00:00,Novela z. - zákoník práce,pass,simple majority
53151,2011-02-04T12:42:00,Novela z. o pohonných hmotách - EU,pass,simple majority
56701,2012-10-25T07:13:00,Pořad schůze,pass,simple majority
57691,2013-03-27T14:18:00,Novela z. o cestovních dokladech,pass,simple majority
56779,2012-11-07T12:23:00,"Vl.n.z. o změně daňových, pojistných a dalších zákonů - EU",fail,simple majority
52382,2010-07-07T12:48:00,Náv. na ustavení výborů PS,pass,simple majority
54206,2011-09-07T08:27:00,Vl.n.z. o zdravotních službách - EU,fail,simple majority
57218,2013-02-05T14:50:00,Pořad schůze,fail,simple majority
55601,2012-02-10T10:07:00,Vl.n.z. o ochraně ovzduší - EU,pass,simple majority
56431,2012-09-18T15:32:00,Pořad schůze,fail,simple majority
54662,2011-11-01T12:47:00,Pořad schůze,fail,simple majority
54229,2011-09-07T11:25:00,Vl.n.z.v souvislosti s přijetím zákonů o zdrav. službách,pass,simple majority
52891,2010-12-09T18:43:00,Návrh na přístup k prohlášení o využívání nosných raket,pass,simple majority
56656,2012-10-23T13:55:00,Pořad schůze,pass,simple majority
58175,2013-08-08T12:51:00,Novela z. - tiskový zákon,fail,simple majority
56759,2012-11-06T16:08:00,Novela z. o pojišťovnictví,pass,simple majority
55549,2012-02-08T11:41:00,Novela z. o rostlinolékařské péči - EU,pass,simple majority
53484,2011-04-27T13:14:00,Rámcová doh. mezi státy EU a Korejskou rep.,pass,simple majority
52814,2010-12-07T17:53:00,Novela z. o technických požadavcích na výrobky - EU,pass,simple majority
52571,2010-09-24T07:20:00,Návrh na volbu členů do stálých delegací Parlamentu,pass,simple majority
55891,2012-05-09T14:28:00,Novela z.o úpravě některých vztahů v oblasti veřejné podpory - EU,pass,simple majority
52706,2010-11-04T16:35:00,Vl.n. k souhlasu s ratifikací Memoranda o porozumění,pass,simple majority
54215,2011-09-07T11:10:00,Vl.n.z. o specifických zdravotních službách - EU,fail,simple majority
55706,2012-03-20T13:09:00,Pořad schůze,pass,simple majority
55741,2012-03-21T10:11:00,Novela z. o poštovních službách - EU,pass,simple majority
58137,2013-08-07T10:01:00,,pass,simple majority
57933,2013-05-17T10:00:00,Vl.n.z. o katastru nemovitostí (katastrální zákon),fail,simple majority
54732,2011-11-01T13:34:00,Pořad schůze,fail,simple majority
53633,2011-05-06T10:16:00,Novela z. o hornické činnosti,pass,simple majority
58148,2013-08-08T10:11:00,Vl.n.z.o změně daň.zák. v souv. s rekodifikací soukrom.práva - EU,fail,simple majority
56047,2012-06-14T07:23:00,Výroční zpráva o činnosti a účetní závěrka SFDI za rok 2011,pass,simple majority
54597,2011-10-27T10:39:00,Finanční rámec na období 2014 - 2020,pass,simple majority
55267,2011-12-14T11:06:00,Vl.n.z. o státním rozpočtu ČR na rok 2012,pass,simple majority
55536,2012-02-08T11:03:00,Novela z. o pozemních komunikacích - EU,pass,simple majority
53360,2011-03-22T16:33:00,Novela z. o jednacím řádu PS,pass,simple majority
54561,2011-10-25T16:29:00,Novela z. o vzdělávání - školský zákon,pass,simple majority
53514,2011-04-29T08:14:00,Novela z. - atomový zákon - EU,pass,simple majority
55060,2011-11-09T16:40:00,Vl.n.z.související se zřízením jednoho inkasního místa - EU,pass,simple majority
52792,2010-12-07T13:52:00,Pořad schůze,pass,simple majority
53171,2011-02-08T14:24:00,Novela z. o pojistném na všeobecné zdravotní pojištění,pass,simple majority
53764,2011-06-09T07:12:00,Pořad schůze,pass,simple majority
52665,2010-11-02T21:30:00,Novela z. o daních z příjmů,pass,simple majority
54759,2011-11-01T13:52:00,Pořad schůze,fail,simple majority
54339,2011-09-20T12:53:00,Pořad schůze,pass,simple majority
58206,2013-08-08T14:16:00,Novela z. o státním rozpočtu ČR na rok 2013,pass,simple majority
55100,2011-11-09T17:53:00,Vl.n.z. v souvislosti s přijetím zákona o Finanční správě ČR,fail,simple majority
57822,2013-05-14T16:56:00,Vl.n.z. o katastru nemovitostí (katastrální zákon),pass,simple majority
56652,2012-10-23T13:52:00,Pořad schůze,pass,simple majority
54574,2011-10-26T10:26:00,N.z. o způsobu uznávání nově vzniklých států Českou rep.,pass,simple majority
56104,2012-06-15T10:41:00,Vl.n.z. o pojistném na důchodové spoření - EU,pass,simple majority
57752,2013-05-07T16:11:00,Vl.n.z.o opatřen.ke zvýšení transparentnosti akciových spol.,pass,simple majority
53792,2011-06-14T12:19:00,Pořad schůze,pass,simple majority
52391,2010-07-07T12:54:00,Náv. na ustavení výborů PS,pass,simple majority
56467,2012-09-19T13:10:00,Novela z. o výkonu ústavní výchovy,pass,all representatives majority
57922,2013-05-16T10:52:00,Vl.n.z. o prekursorech drog - EU,pass,simple majority
56756,2012-11-06T14:38:00,Novela z. - transplantační zákon - EU,pass,simple majority
53092,2011-02-02T08:43:00,Zpráva o inflaci - červenec 2010,pass,simple majority
55731,2012-03-21T09:43:00,Novela z. o přestupcích,pass,simple majority
54773,2011-11-02T04:01:00,Novela z. o stavebním spoření a státní podp. staveb. spoření,fail,simple majority
58256,2013-08-13T12:17:00,Pořad schůze,pass,simple majority
53930,2011-06-21T13:55:00,Novela z. o veřejném zdravotním pojištění - EU,pass,simple majority
56103,2012-06-15T10:41:00,Vl.n.z. o pojistném na důchodové spoření - EU,fail,simple majority
53103,2011-02-02T09:56:00,Novela z. o opatřeních týkajících se dovozu a vývozu zboží - EU,pass,simple majority
58227,2013-08-08T14:56:00,Vl.n.z.o veřejných rejstřících právnických a fyzických osob - EU,pass,simple majority
53957,2011-06-21T15:54:00,Novela z. o Celní správě ČR - EU,pass,simple majority
52565,2010-09-24T07:13:00,Pořad schůze,pass,simple majority
54852,2011-11-04T17:15:00,Pořad schůze,fail,simple majority
55511,2012-02-07T15:55:00,Novela z. o obcích,pass,simple majority
55789,2012-04-24T12:08:00,,pass,simple majority
56628,2012-09-26T14:17:00,Vl.n.z. o Státním pozemkovém úřadu,pass,simple majority
53149,2011-02-04T12:32:00,Novela z - občanský zákoník,pass,simple majority
52961,2010-12-15T14:47:00,Vl. n. z. o státním rozpočtu ČR na rok 2011,fail,simple majority
58188,2013-08-08T13:48:00,Novela z. v souv. s přijetím rekodifikace soukromého práva - EU,pass,simple majority
52875,2010-12-09T18:13:00,Vl.n.změny Přílohy II Mezinárod.úml. proti dopingu ve sportu,pass,simple majority
56338,2012-07-18T12:33:00,,pass,simple majority
54470,2011-09-23T12:10:00,Novela obchodního zákoníku - EU,pass,simple majority
55164,2011-12-08T08:15:00,Pořad schůze,pass,simple majority
53246,2011-02-11T09:29:00,Novela z - občanský zákoník,fail,simple majority
56108,2012-06-15T10:52:00,Vl.n.z.o pojistném na důchodové spoření - související - EU,pass,simple majority
55703,2012-03-16T10:45:00,Návrh rozpočtu Pozemkového fondu ČR na rok 2012,pass,simple majority
57642,2013-03-27T11:09:00,Novela z. o nouzových zásobách ropy - EU,fail,simple majority
53884,2011-06-17T08:17:00,Vl.n.z. o podporovaných zdrojích energie - EU,fail,simple majority
55418,2012-01-31T14:42:00,Pořad schůze,pass,simple majority
54651,2011-11-01T12:41:00,Pořad schůze,fail,simple majority
56056,2012-06-14T08:27:00,Sml.mezi ČR a vl. Král. Saúdské Arábie o zamez.dvoj.zdanění,pass,simple majority
57487,2013-02-19T12:54:00,Návrh na volbu člena Rady Českého rozhlasu,pass,simple majority
52722,2010-11-05T08:13:00,Pořad schůze,pass,simple majority
57874,2013-05-15T09:32:00,Novela z. o pohonných hmotách,pass,simple majority
56928,2012-12-04T17:14:00,N.z. o obětech trestných činů - EU,pass,simple majority
58095,2013-07-17T15:17:00,Novela z. o výkonu vazby,pass,simple majority
52634,2010-10-29T11:31:00,Roční účetní závěrka a výroční zpráva SFRB za rok 2008,pass,simple majority
56667,2012-10-23T14:04:00,Pořad schůze,pass,simple majority
55640,2012-03-13T14:26:00,Pořad schůze,fail,simple majority
53635,2011-05-06T10:20:00,Novela devizového zákona - EU,pass,simple majority
58158,2013-08-08T10:19:00,Vl.n.z.o změně daň.zák. v souv. s rekodifikací soukrom.práva - EU,fail,simple majority
54787,2011-11-02T08:22:00,Pořad schůze,fail,simple majority
55922,2012-06-05T12:15:00,Pořad schůze,pass,simple majority
52590,2010-09-24T07:37:00,Návrh na volbu členů do stálých delegací Parlamentu,pass,simple majority
53818,2011-06-14T16:44:00,Novela z. o pedagogických pracovnících,pass,simple majority
53598,2011-05-06T09:47:00,Novela z. - energetický zákon - EU,pass,simple majority
56079,2012-06-15T09:21:00,Pořad schůze,pass,simple majority
56426,2012-09-18T15:24:00,Pořad schůze,fail,simple majority
54059,2011-07-13T14:51:00,Vl.n.z. o doplňkovém penzijním spoření - EU,pass,simple majority
53518,2011-04-29T09:32:00,Novela z. - energetický zákon - EU,fail,simple majority
55717,2012-03-20T14:09:00,Novela z. o státní sociální podpoře,pass,simple majority
53150,2011-02-04T12:41:00,Novela z. o pohonných hmotách - EU,pass,simple majority
56857,2012-11-09T11:58:00,Návrh na změny ve složení orgánů Poslanecké sněmovny,pass,simple majority
55836,2012-05-03T10:06:00,Doh. mezi ČR a Rep. San Marino o výměně inf. v daň. záležit.,pass,simple majority
56831,2012-11-09T08:31:00,Pořad schůze,pass,simple majority
53739,2011-06-08T07:12:00,Pořad schůze,pass,simple majority
56436,2012-09-18T15:37:00,Pořad schůze,pass,simple majority
58132,2013-08-07T09:38:00,,pass,simple majority
58115,2013-07-17T15:42:00,Novela z. o vodovodech a kanalizacích - EU,pass,simple majority
53705,2011-05-11T11:01:00,Novela z. o důchodovém pojištění,fail,simple majority
54857,2011-11-04T18:45:00,Pořad schůze,fail,simple majority
58253,2013-08-13T12:14:00,Pořad schůze,pass,simple majority
57227,2013-02-05T14:56:00,Pořad schůze,pass,simple majority
52458,2010-09-21T13:45:00,Pořad schůze,pass,simple majority
56355,2012-09-05T08:14:00,Pořad schůze,fail,simple majority
53872,2011-06-16T08:23:00,Písemná interpelace Z. Boháče na R. Šmerdu ve věci situace ohledně klí,pass,simple majority
57743,2013-05-07T14:11:00,Pořad schůze,fail,simple majority
56179,2012-07-10T12:39:00,Novela z. na ochranu zvířat proti týrání - EU,pass,simple majority
55488,2012-02-07T13:12:00,Pořad schůze,pass,simple majority
53101,2011-02-02T09:41:00,Novela z. o nakládání se surovými diamanty - EU,pass,simple majority
58198,2013-08-08T14:01:00,Vl.n.z. o zvláštních řízeních soudních - EU,pass,simple majority
58243,2013-08-08T15:19:00,"Novela z. o matrikách, jménu a příjmení",pass,simple majority
57539,2013-03-19T14:15:00,Pořad schůze,pass,simple majority
56220,2012-07-13T07:57:00,Pořad schůze,pass,simple majority
53394,2011-03-23T10:27:00,Novela z. - trestní zákoník,fail,simple majority
52999,2010-12-16T10:26:00,Sml. mezi ČR a Arménskou rep. o předávání a přebírání osob,pass,simple majority
52726,2010-11-05T08:17:00,Pořad schůze,pass,simple majority
55436,2012-02-01T10:38:00,Vládní návrh zákona o zásluhách Václava Havla,pass,simple majority
55425,2012-01-31T15:39:00,Novela z. o veřejných zakázkách,fail,simple majority
54441,2011-09-22T16:41:00,Zpráva o vývoji malého a středního podnikání v roce 2010,pass,simple majority
52690,2010-11-03T14:49:00,Novela celního zákona - EU,pass,simple majority
52506,2010-09-22T11:22:00,Novela z. o veřejném zdravotním pojištění,pass,simple majority
57407,2013-02-13T11:11:00,Novela z. - autorský zákon,pass,simple majority
55115,2011-12-06T14:57:00,Pořad schůze,fail,simple majority
56256,2012-07-13T17:37:00,Vl.n.z. o majetkovém vyrovnání s církvemi a nábožen. společ.,fail,simple majority
54379,2011-09-21T08:14:00,Novela z. o Rejstříku trestů - EU,fail,simple majority
53990,2011-06-21T18:06:00,Novela z. o loteriích,fail,simple majority
53656,2011-05-06T11:11:00,Návrh změny rozpočtu SFRB na rok 2011,pass,simple majority
53210,2011-02-10T10:23:00,Doh.mezi státy EU a Norsk.král.o spolupr. v obl.druž.navig.,pass,simple majority
56526,2012-09-25T13:22:00,Pořad schůze,fail,simple majority
53766,2011-06-09T07:14:00,Pořad schůze,pass,simple majority
52417,2010-07-09T09:55:00,Náv. na potvrzení předsedů výborů PS,pass,simple majority
53426,2011-03-25T09:12:00,Novela z. o pozemních komunikacích - EU,pass,simple majority
52678,2010-11-03T11:08:00,Novela z. v souvislosti se stanovením kapitálových požadavků - EU,pass,simple majority
54260,2011-09-09T07:29:00,Novela z. - zákoník práce - EU,pass,simple majority
57145,2012-12-18T19:01:00,Novela z. - transplantační zákon - EU,pass,simple majority
57238,2013-02-06T11:05:00,Vl.n.ústav.z. o rozpočtové odpovědnosti - EU,fail,simple majority
55291,2011-12-14T15:43:00,Vl.n.z. o státním rozpočtu ČR na rok 2012,pass,simple majority
56442,2012-09-18T15:44:00,Pořad schůze,fail,simple majority
53193,2011-02-09T13:51:00,Návrh změny Úmluvy o odstranění všech forem diskrim. žen,pass,simple majority
55127,2011-12-06T15:07:00,Pořad schůze,pass,simple majority
52487,2010-09-22T07:14:00,Pořad schůze,pass,simple majority
53619,2011-05-06T10:01:00,Novela z. - energetický zákon - EU,fail,simple majority
55375,2011-12-16T09:56:00,Novela z. o úpravě vlastnických vztahů k půdě,pass,simple majority
54685,2011-11-01T13:01:00,Pořad schůze,fail,simple majority
54258,2011-09-09T07:28:00,Novela z. - zákoník práce - EU,fail,simple majority
55884,2012-05-09T13:55:00,Novela z. o Státním fondu rozvoje bydlení,pass,simple majority
54539,2011-10-25T13:03:00,Pořad schůze,pass,simple majority
56263,2012-07-13T18:03:00,Vl.n.z. o majetkovém vyrovnání s církvemi a nábožen. společ.,fail,simple majority
57005,2012-12-11T13:45:00,Pořad schůze,pass,simple majority
55739,2012-03-21T10:08:00,Novela z. o poštovních službách - EU,fail,simple majority
52868,2010-12-09T17:58:00,Doh.mezi ČR a Estonskou rep. o změně Dohody o ochr. investic,pass,simple majority
52582,2010-09-24T07:30:00,Návrh na volbu členů do stálých delegací Parlamentu,pass,simple majority
57150,2012-12-18T19:18:00,N.z. o obětech trestných činů - EU,pass,simple majority
54134,2011-09-01T13:22:00,Novela z. o službě státních zaměstnanců,fail,simple majority
54328,2011-09-20T12:45:00,Pořad schůze,fail,simple majority
56266,2012-07-13T19:37:00,Vl.n.z. o majetkovém vyrovnání s církvemi a nábožen. společ.,fail,simple majority
54920,2011-11-09T08:56:00,Vl.n.z. o podporovaných zdrojích energie - EU,pass,simple majority
53688,2011-05-11T10:10:00,Pořad schůze,pass,simple majority
58269,2013-08-16T09:18:00,Novela z. o podporovaných zdrojích energie - EU,pass,simple majority
53205,2011-02-10T10:10:00,Sml.mezi ČR a vl. Černé Hory o výměně a ochr. utaj.informací,pass,simple majority
55559,2012-02-08T11:56:00,Novela z. o pedagogických pracovnících,pass,simple majority
56171,2012-07-10T12:29:00,Pořad schůze,pass,simple majority
58154,2013-08-08T10:16:00,Vl.n.z.o změně daň.zák. v souv. s rekodifikací soukrom.práva - EU,fail,simple majority
55284,2011-12-14T15:37:00,Vl.n.z. o státním rozpočtu ČR na rok 2012,fail,simple majority
53691,2011-05-11T10:28:00,Novela z. o urychlení výstavby dopravní infrastruktury,pass,simple majority
52651,2010-11-02T19:41:00,Vl.n.z. v souvislosti s úspornými opatřeními v působ. MPSV,fail,simple majority
55757,2012-03-21T10:52:00,Novela z. o rozpočtových pravidlech,pass,simple majority
56762,2012-11-06T16:10:00,Novela z. o pojišťovnictví,fail,simple majority
56055,2012-06-14T08:24:00,Smlouva Kolum.rep.-ČR dvojí zdanění,pass,simple majority
53235,2011-02-11T08:49:00,Novela z. o výkonu povolání autorizovaných architektů,fail,simple majority
52953,2010-12-15T14:42:00,Vl. n. z. o státním rozpočtu ČR na rok 2011,fail,simple majority
55318,2011-12-15T11:30:00,Návrh na potvrzení předsedů výborů,pass,simple majority
56455,2012-09-18T20:40:00,Vl.n.z. o podmínkách obch. s povol. na emise skleník.plynů - EU,fail,simple majority
52870,2010-12-09T18:03:00,Úmluvy MOP o inspekci práce v prům. a obch. a v zemědělství,pass,simple majority
55728,2012-03-21T09:40:00,Novela z. o přestupcích,pass,simple majority
53340,2011-03-22T13:07:00,Pořad schůze,pass,simple majority
55043,2011-11-09T15:19:00,Novela z. o nemocenském pojištění,pass,simple majority
57080,2012-12-14T09:20:00,Pořad schůze,pass,simple majority
52930,2010-12-14T13:44:00,Novela z. o technických požadavcích na výrobky - EU,pass,simple majority
54898,2011-11-06T22:20:00,Vl.n.z. o zdravotnické záchranné službě,fail,simple majority
53967,2011-06-21T16:11:00,Novela z. - atomový zákon,pass,simple majority
54296,2011-09-09T09:48:00,Novela z. o pomoci v hmotné nouzi,fail,simple majority
57410,2013-02-13T11:13:00,Novela z. - autorský zákon,fail,simple majority
52876,2010-12-09T18:16:00,Statut Mezinárodní agentury pro obnovitelné zdroje energie,pass,simple majority
54623,2011-11-01T12:24:00,Pořad schůze,fail,simple majority
57968,2013-06-11T13:00:00,Pořad schůze,pass,simple majority
57332,2013-02-12T13:51:00,Pořad schůze,fail,simple majority
55669,2012-03-14T11:26:00,Novela z. o finanční kontrole - EU,pass,simple majority
55814,2012-05-02T13:34:00,Novela z. o místních poplatcích,pass,simple majority
54652,2011-11-01T12:42:00,Pořad schůze,fail,simple majority
54573,2011-10-26T09:57:00,Novela z. - trestní zákoník,pass,simple majority
56969,2012-12-07T11:20:00,Novela z. o Nejvyšším kontrolním úřadu,pass,simple majority
53903,2011-06-17T10:19:00,Sml. mezi ČR a Švýc. spol. radou o ochr. utaj. informací,pass,simple majority
57630,2013-03-26T17:05:00,"N.z.o bezp.pohyb.při lyž.,snowboard. a jízdě na jízdním kole",pass,simple majority
55539,2012-02-08T11:05:00,Novela z. o pozemních komunikacích - EU,fail,simple majority
58044,2013-06-19T07:32:00,Sml. mezi ČR a SRN o přeshraniční spolupráci,pass,simple majority
52683,2010-11-03T11:20:00,Vl.n.z. o státním dluhopisovém programu,pass,simple majority
56063,2012-06-14T08:48:00,Inf. o realizaci protipovodňových opatření v ČR za rok 2011,pass,simple majority
57603,2013-03-22T11:40:00,Informace ministryně práce a sociálních věcí k s-Kartám,pass,simple majority
53562,2011-05-03T19:22:00,Novela z. o veřejném zdravotním pojištění - EU,fail,simple majority
56334,2012-07-18T08:14:00,Vl.n.z.o pojistném na důchodové spoření - související - EU,pass,simple majority
55561,2012-02-08T13:37:00,Novela z. o místních poplatcích,fail,simple majority
54512,2011-09-27T08:57:00,Novela z. o rozpočtových pravidlech,fail,simple majority
54588,2011-10-26T15:33:00,Novela z. o úpravě vlastnických vztahů k půdě,pass,simple majority
54000,2011-06-21T18:21:00,Novela z. o loteriích,pass,simple majority
57021,2012-12-11T18:01:00,Novela z. o specifických zdravotních službách,pass,simple majority
55807,2012-05-02T12:50:00,Pořad schůze,pass,simple majority
54310,2011-09-09T10:16:00,Novela z. o zaměstnanosti,pass,simple majority
52965,2010-12-15T14:50:00,Vl. n. z. o státním rozpočtu ČR na rok 2011,fail,simple majority
56974,2012-12-07T11:24:00,Novela z. o Nejvyšším kontrolním úřadu,pass,simple majority
55168,2011-12-08T10:00:00,Písemná interpelace D. Ratha na P. Nečase ve věci informace o výši pla,fail,simple majority
56204,2012-07-11T08:11:00,Novela z. o spotřebních daních - EU,fail,simple majority
57098,2012-12-14T11:30:00,Novela z. o specifických zdravotních službách,pass,simple majority
57283,2013-02-07T10:56:00,Sml.mezi ČR a Brazil.fed.rep.o pomoci v celních otázkách,pass,simple majority
54946,2011-11-09T12:23:00,Vl.n.z. - občanský zákoník - EU,pass,simple majority
58159,2013-08-08T10:19:00,Vl.n.z.o změně daň.zák. v souv. s rekodifikací soukrom.práva - EU,fail,simple majority
56606,2012-09-26T13:14:00,Novela z. o provozování rozhlasového a tel. vysílání,pass,simple majority
53042,2010-12-21T11:15:00,Pořad schůze,fail,simple majority
54174,2011-09-06T15:49:00,Novela z. - veterinární zákon - EU,pass,all representatives majority
55842,2012-05-03T10:29:00,Zpráva o životním prostředí ČR v roce 2010,pass,simple majority
53589,2011-05-06T07:18:00,Zpráva o inflaci - leden 2011,pass,simple majority
56780,2012-11-07T12:23:00,"Vl.n.z. o změně daňových, pojistných a dalších zákonů - EU",fail,simple majority
54718,2011-11-01T13:20:00,Pořad schůze,fail,simple majority
52448,2010-09-07T11:25:00,,pass,simple majority
52625,2010-10-29T09:01:00,Novela z. o podpoře využívání obnovitelných zdrojů,fail,simple majority
53541,2011-05-03T12:34:00,Pořad schůze,pass,simple majority
55786,2012-03-21T13:58:00,,pass,simple majority
53828,2011-06-15T09:12:00,Novela z. o jednacím řádu PS,pass,simple majority
56823,2012-11-08T10:46:00,Třetí dodatkový protokol k Evropské úmluvě o vydávání,pass,simple majority
57091,2012-12-14T11:13:00,Novela z. o léčivech - EU,pass,simple majority
54179,2011-09-06T16:36:00,Novela z. - trestní zákoník - EU,fail,simple majority
57069,2012-12-13T12:05:00,Návrh na změny zasedacího pořádku PS,pass,simple majority
55454,2012-02-01T15:08:00,Novela z. o rozpočtovém určení daní,fail,simple majority
55614,2012-02-10T10:16:00,Vl.n.z. o ochraně ovzduší - EU,pass,simple majority
54221,2011-09-07T11:16:00,Vl.n.z. o specifických zdravotních službách - EU,pass,simple majority
56352,2012-09-05T08:12:00,Pořad schůze,fail,simple majority
52430,2010-07-09T10:04:00,Náv. na potvrzení předsedů výborů PS,pass,simple majority
54230,2011-09-07T11:26:00,Vl.n.z.v souvislosti s přijetím zákonů o zdrav. službách,pass,simple majority
54452,2011-09-23T09:53:00,Novela z. o získávání způsob. k výkonu zdrav. povolání,pass,simple majority
52541,2010-09-23T16:53:00,Prot. mezi ČR a Guatemalskou rep. o podpoře a ochr. investic,pass,simple majority
54585,2011-10-26T14:30:00,Novela z. o obcích,pass,simple majority
55566,2012-02-08T13:47:00,Novela z. o veřejných sbírkách,pass,simple majority
56289,2012-07-13T21:33:00,Vl.n.z. o majetkovém vyrovnání s církvemi a nábožen. společ.,pass,simple majority
55245,2011-12-13T16:10:00,Novela z. o daňovém poradenství,fail,simple majority
56980,2012-12-07T12:03:00,Novela z. o léčivech,fail,simple majority
55090,2011-11-09T17:41:00,,pass,simple majority
53826,2011-06-15T09:09:00,Novela z. o jednacím řádu PS,pass,simple majority
53762,2011-06-08T17:09:00,Vl.n.z. o poskytování dávek osobám se zdravotním postižením,fail,simple majority
54008,2011-06-21T18:41:00,Novela z. o rodině,fail,simple majority
57643,2013-03-27T11:11:00,Novela z. o nouzových zásobách ropy - EU,pass,simple majority
57557,2013-03-19T16:33:00,Novela z. v souv. s přijetím rekodifikace soukromého práva - EU,fail,simple majority
55133,2011-12-06T15:11:00,Pořad schůze,pass,simple majority
55126,2011-12-06T15:06:00,Pořad schůze,pass,simple majority
57970,2013-06-11T13:02:00,Pořad schůze,pass,simple majority
56247,2012-07-13T16:03:00,Vl.n.z. o majetkovém vyrovnání s církvemi a nábožen. společ.,fail,simple majority
54227,2011-09-07T11:23:00,Vl.n.z.v souvislosti s přijetím zákonů o zdrav. službách,fail,simple majority
58250,2013-08-08T16:01:00,Novela z. o sociálních službách,pass,simple majority
53871,2011-06-16T07:06:00,Pořad schůze,pass,simple majority
58135,2013-08-07T09:57:00,,pass,simple majority
55391,2011-12-20T10:40:00,Novela z. o rozhodčím řízení,fail,simple majority
57195,2012-12-19T18:43:00,Návrh na potvrzení předsedů výborů Poslanecké sněmovny,pass,simple majority
56562,2012-09-26T08:03:00,Vl.n.z. o podmínkách obch. s povol. na emise skleník.plynů - EU,fail,simple majority
55068,2011-11-09T16:47:00,Vl.n.z.související se zřízením jednoho inkasního místa - EU,fail,simple majority
53480,2011-04-27T07:34:00,,pass,simple majority
