vote_event_id,voter_id,option
15,17,yes
2,17,yes
17,17,yes
11,17,no
29,17,abstain
25,17,abstain
4,17,yes
27,17,yes
36,17,abstain
9,17,yes
31,17,abstain
6,17,abstain
32,17,yes
28,17,yes
33,17,yes
21,17,abstain
35,17,yes
22,17,yes
30,17,abstain
20,17,yes
34,17,yes
1,18,yes
16,18,yes
26,18,abstain
13,18,abstain
5,18,no
7,18,no
14,18,yes
3,18,yes
19,18,abstain
10,18,yes
37,18,abstain
8,18,abstain
23,18,yes
18,18,abstain
24,18,yes
38,18,yes
12,18,yes
15,18,yes
2,18,abstain
17,18,no
11,18,yes
29,18,abstain
25,18,abstain
4,18,no
27,18,yes
36,18,abstain
9,18,yes
31,18,yes
6,18,abstain
32,18,abstain
28,18,yes
33,18,yes
21,18,abstain
35,18,yes
22,18,yes
30,18,abstain
20,18,no
34,18,yes
1,19,yes
16,19,yes
26,19,no
13,19,yes
5,19,yes
7,19,abstain
14,19,abstain
3,19,no
19,19,abstain
10,19,yes
37,19,abstain
8,19,yes
23,19,no
18,19,abstain
24,19,no
38,19,yes
12,19,no
15,19,no
2,19,yes
17,19,yes
11,19,no
29,19,abstain
25,19,yes
4,19,yes
27,19,yes
36,19,no
9,19,no
31,19,yes
6,19,yes
32,19,yes
28,19,yes
33,19,no
21,19,no
35,19,yes
22,19,yes
30,19,no
20,19,abstain
34,19,yes
1,20,yes
16,20,yes
26,20,abstain
13,20,abstain
5,20,yes
7,20,yes
14,20,yes
3,20,yes
19,20,abstain
10,20,yes
37,20,abstain
8,20,abstain
23,20,yes
18,20,yes
24,20,yes
38,20,yes
12,20,no
15,20,yes
2,20,abstain
17,20,abstain
11,20,yes
29,20,abstain
25,20,abstain
4,20,abstain
27,20,yes
36,20,abstain
9,20,yes
31,20,yes
6,20,abstain
32,20,abstain
28,20,yes
33,20,yes
21,20,abstain
35,20,yes
22,20,yes
30,20,abstain
20,20,abstain
34,20,yes
1,21,abstain
16,21,yes
26,21,abstain
13,21,yes
5,21,abstain
7,21,abstain
14,21,abstain
3,21,abstain
19,21,abstain
10,21,abstain
37,21,no
8,21,abstain
23,21,no
18,21,abstain
24,21,abstain
38,21,yes
12,21,no
15,21,abstain
2,21,abstain
17,21,yes
11,21,abstain
29,21,yes
25,21,yes
4,21,abstain
27,21,yes
36,21,yes
9,21,yes
31,21,abstain
6,21,abstain
32,21,yes
28,21,abstain
33,21,abstain
21,21,yes
35,21,abstain
22,21,abstain
30,21,yes
20,21,abstain
34,21,yes
1,22,yes
16,22,yes
26,22,yes
13,22,yes
5,22,yes
7,22,yes
14,22,abstain
3,22,abstain
19,22,abstain
10,22,yes
37,22,abstain
8,22,abstain
23,22,yes
18,22,abstain
24,22,abstain
38,22,yes
12,22,yes
15,22,yes
2,22,abstain
17,22,yes
11,22,abstain
29,22,abstain
25,22,abstain
4,22,yes
27,22,yes
36,22,abstain
9,22,yes
31,22,yes
6,22,abstain
32,22,abstain
28,22,yes
33,22,abstain
21,22,abstain
35,22,yes
22,22,yes
30,22,yes
20,22,no
34,22,yes
1,23,yes
16,23,yes
26,23,abstain
13,23,yes
5,23,yes
7,23,abstain
14,23,abstain
3,23,abstain
19,23,yes
10,23,abstain
37,23,abstain
8,23,yes
23,23,abstain
18,23,yes
24,23,yes
38,23,yes
12,23,abstain
15,23,abstain
2,23,no
17,23,yes
11,23,yes
29,23,abstain
25,23,yes
4,23,abstain
27,23,yes
36,23,yes
9,23,abstain
31,23,yes
6,23,yes
32,23,yes
28,23,yes
33,23,abstain
21,23,no
35,23,abstain
22,23,yes
30,23,yes
20,23,abstain
34,23,yes
1,24,yes
16,24,yes
26,24,no
13,24,abstain
5,24,yes
7,24,no
14,24,yes
3,24,yes
19,24,abstain
10,24,yes
37,24,no
8,24,yes
23,24,yes
18,24,yes
24,24,yes
38,24,yes
12,24,yes
15,24,yes
2,24,abstain
17,24,no
11,24,yes
29,24,abstain
25,24,abstain
4,24,no
27,24,yes
36,24,abstain
9,24,yes
31,24,yes
6,24,no
32,24,abstain
28,24,yes
33,24,yes
21,24,abstain
35,24,yes
22,24,no
30,24,abstain
20,24,yes
34,24,yes
1,25,abstain
16,25,yes
26,25,abstain
13,25,yes
5,25,yes
7,25,abstain
14,25,abstain
3,25,abstain
19,25,abstain
10,25,abstain
37,25,abstain
8,25,abstain
23,25,yes
18,25,yes
24,25,abstain
38,25,yes
12,25,abstain
15,25,abstain
2,25,abstain
17,25,yes
11,25,abstain
29,25,yes
25,25,yes
4,25,yes
27,25,abstain
36,25,abstain
9,25,yes
31,25,abstain
6,25,yes
32,25,yes
28,25,yes
33,25,no
21,25,no
35,25,yes
22,25,yes
30,25,yes
20,25,abstain
34,25,abstain
1,26,no
16,26,no
26,26,no
13,26,no
5,26,yes
7,26,no
14,26,abstain
3,26,no
19,26,abstain
10,26,abstain
37,26,no
8,26,no
23,26,no
18,26,no
24,26,yes
38,26,yes
12,26,no
15,26,no
2,26,abstain
17,26,yes
11,26,abstain
29,26,no
25,26,no
4,26,yes
27,26,yes
36,26,abstain
9,26,no
31,26,no
6,26,no
32,26,no
28,26,yes
33,26,yes
21,26,no
35,26,no
22,26,no
30,26,no
20,26,no
34,26,yes
1,27,abstain
16,27,abstain
26,27,abstain
13,27,abstain
5,27,abstain
7,27,abstain
14,27,abstain
3,27,abstain
19,27,abstain
10,27,abstain
37,27,abstain
8,27,abstain
23,27,abstain
18,27,abstain
24,27,abstain
38,27,yes
12,27,abstain
15,27,abstain
2,27,abstain
17,27,abstain
11,27,yes
29,27,yes
25,27,abstain
4,27,abstain
27,27,abstain
36,27,abstain
9,27,abstain
31,27,abstain
6,27,abstain
32,27,yes
28,27,abstain
33,27,yes
21,27,yes
35,27,abstain
22,27,abstain
30,27,abstain
20,27,abstain
34,27,yes
1,28,yes
16,28,yes
26,28,abstain
13,28,abstain
5,28,yes
7,28,yes
14,28,yes
3,28,abstain
19,28,abstain
10,28,yes
37,28,yes
8,28,yes
23,28,yes
18,28,yes
24,28,yes
38,28,yes
12,28,no
15,28,yes
2,28,abstain
17,28,yes
11,28,abstain
29,28,abstain
25,28,yes
4,28,yes
27,28,yes
36,28,abstain
9,28,yes
31,28,no
6,28,abstain
32,28,no
28,28,yes
33,28,yes
21,28,abstain
35,28,yes
22,28,yes
30,28,abstain
20,28,yes
34,28,yes
