voter_id,vote_event_id,option,weight
unla2pa2aa0da5mj65esr8vh22-1,45,yes,2
unla2pa2aa0da5mj65esr8vh22-1,61,no,2
unla2pa2aa0da5mj65esr8vh22-1,54,yes,2
unla2pa2aa0da5mj65esr8vh22-1,33,yes,2
unla2pa2aa0da5mj65esr8vh22-1,63,yes,2
unla2pa2aa0da5mj65esr8vh22-1,64,yes,2
unla2pa2aa0da5mj65esr8vh22-1,18,yes,2
unla2pa2aa0da5mj65esr8vh22-1,44,yes,2
unla2pa2aa0da5mj65esr8vh22-1,23,no,2
unla2pa2aa0da5mj65esr8vh22-1,21,yes,2
unla2pa2aa0da5mj65esr8vh22-1,28,yes,2
1njeij6e1je212036b2c830m57-1,49,no,1
1njeij6e1je212036b2c830m57-1,112,no,1
1njeij6e1je212036b2c830m57-1,58,yes,1
1njeij6e1je212036b2c830m57-1,36,yes,1
1njeij6e1je212036b2c830m57-1,29,no,1
1njeij6e1je212036b2c830m57-1,101,yes,1
1njeij6e1je212036b2c830m57-1,13,no,1
1njeij6e1je212036b2c830m57-1,119,no,1
1njeij6e1je212036b2c830m57-1,120,no,1
1njeij6e1je212036b2c830m57-1,32,no,1
1njeij6e1je212036b2c830m57-1,48,no,1
1njeij6e1je212036b2c830m57-1,53,no,1
1njeij6e1je212036b2c830m57-1,37,no,1
1njeij6e1je212036b2c830m57-1,116,no,1
1njeij6e1je212036b2c830m57-1,113,no,1
1njeij6e1je212036b2c830m57-1,104,no,1
1njeij6e1je212036b2c830m57-1,108,yes,1
1njeij6e1je212036b2c830m57-1,25,yes,1
1njeij6e1je212036b2c830m57-1,111,yes,1
1njeij6e1je212036b2c830m57-1,55,no,1
1njeij6e1je212036b2c830m57-1,65,yes,1
1njeij6e1je212036b2c830m57-1,50,yes,1
1njeij6e1je212036b2c830m57-1,5,yes,1
1njeij6e1je212036b2c830m57-1,118,yes,1
1njeij6e1je212036b2c830m57-1,9,no,1
1njeij6e1je212036b2c830m57-1,52,yes,1
1njeij6e1je212036b2c830m57-1,56,yes,1
1njeij6e1je212036b2c830m57-1,7,no,1
1njeij6e1je212036b2c830m57-1,47,yes,1
1njeij6e1je212036b2c830m57-1,107,no,1
1njeij6e1je212036b2c830m57-1,17,no,1
1njeij6e1je212036b2c830m57-1,117,yes,1
1njeij6e1je212036b2c830m57-1,102,no,1
1njeij6e1je212036b2c830m57-1,34,yes,1
1njeij6e1je212036b2c830m57-1,30,no,1
1njeij6e1je212036b2c830m57-1,41,yes,1
1njeij6e1je212036b2c830m57-1,24,yes,1
1njeij6e1je212036b2c830m57-1,115,abstain,1
1njeij6e1je212036b2c830m57-1,46,abstain,1
1njeij6e1je212036b2c830m57-1,26,yes,1
1njeij6e1je212036b2c830m57-1,103,no,1
1njeij6e1je212036b2c830m57-1,109,yes,1
1njeij6e1je212036b2c830m57-1,3,yes,1
1njeij6e1je212036b2c830m57-1,38,yes,1
1njeij6e1je212036b2c830m57-1,105,yes,1
1njeij6e1je212036b2c830m57-1,12,no,1
1njeij6e1je212036b2c830m57-1,40,yes,1
1njeij6e1je212036b2c830m57-1,39,no,1
1njeij6e1je212036b2c830m57-1,51,abstain,1
1njeij6e1je212036b2c830m57-1,27,no,1
1njeij6e1je212036b2c830m57-1,110,yes,1
1njeij6e1je212036b2c830m57-1,20,yes,1
1njeij6e1je212036b2c830m57-1,2,yes,1
1njeij6e1je212036b2c830m57-1,15,yes,1
1njeij6e1je212036b2c830m57-1,8,yes,1
1njeij6e1je212036b2c830m57-1,11,yes,1
1njeij6e1je212036b2c830m57-1,42,no,1
1njeij6e1je212036b2c830m57-1,35,no,1
1njeij6e1je212036b2c830m57-1,106,yes,1
1njeij6e1je212036b2c830m57-1,22,yes,1
1njeij6e1je212036b2c830m57-1,31,yes,1
1njeij6e1je212036b2c830m57-1,62,no,1
1njeij6e1je212036b2c830m57-1,114,no,1
1njeij6e1je212036b2c830m57-1,60,yes,1
1njeij6e1je212036b2c830m57-1,57,yes,1
1njeij6e1je212036b2c830m57-1,43,yes,1
1njeij6e1je212036b2c830m57-1,4,no,1
1njeij6e1je212036b2c830m57-1,19,yes,1
1njeij6e1je212036b2c830m57-1,10,no,1
1njeij6e1je212036b2c830m57-1,45,no,1
1njeij6e1je212036b2c830m57-1,61,no,1
1njeij6e1je212036b2c830m57-1,54,yes,1
1njeij6e1je212036b2c830m57-1,33,yes,1
1njeij6e1je212036b2c830m57-1,63,yes,1
1njeij6e1je212036b2c830m57-1,64,yes,1
1njeij6e1je212036b2c830m57-1,18,yes,1
1njeij6e1je212036b2c830m57-1,44,yes,1
1njeij6e1je212036b2c830m57-1,23,yes,1
1njeij6e1je212036b2c830m57-1,21,yes,1
1njeij6e1je212036b2c830m57-1,28,yes,1
830rut3nje5of2s690htq0u3r7-1,49,yes,1
830rut3nje5of2s690htq0u3r7-1,112,no,1
830rut3nje5of2s690htq0u3r7-1,58,yes,1
830rut3nje5of2s690htq0u3r7-1,36,yes,1
830rut3nje5of2s690htq0u3r7-1,29,yes,1
830rut3nje5of2s690htq0u3r7-1,101,abstain,1
830rut3nje5of2s690htq0u3r7-1,13,yes,1
830rut3nje5of2s690htq0u3r7-1,119,yes,1
830rut3nje5of2s690htq0u3r7-1,120,no,1
830rut3nje5of2s690htq0u3r7-1,32,abstain,1
830rut3nje5of2s690htq0u3r7-1,48,no,1
830rut3nje5of2s690htq0u3r7-1,53,yes,1
830rut3nje5of2s690htq0u3r7-1,37,no,1
830rut3nje5of2s690htq0u3r7-1,116,abstain,1
830rut3nje5of2s690htq0u3r7-1,113,yes,1
830rut3nje5of2s690htq0u3r7-1,104,yes,1
830rut3nje5of2s690htq0u3r7-1,108,abstain,1
830rut3nje5of2s690htq0u3r7-1,25,yes,1
830rut3nje5of2s690htq0u3r7-1,111,yes,1
830rut3nje5of2s690htq0u3r7-1,55,abstain,1
830rut3nje5of2s690htq0u3r7-1,65,yes,1
830rut3nje5of2s690htq0u3r7-1,50,yes,1
830rut3nje5of2s690htq0u3r7-1,5,yes,1
830rut3nje5of2s690htq0u3r7-1,118,no,1
830rut3nje5of2s690htq0u3r7-1,9,no,1
830rut3nje5of2s690htq0u3r7-1,52,yes,1
830rut3nje5of2s690htq0u3r7-1,56,no,1
830rut3nje5of2s690htq0u3r7-1,7,no,1
830rut3nje5of2s690htq0u3r7-1,47,no,1
830rut3nje5of2s690htq0u3r7-1,107,yes,1
830rut3nje5of2s690htq0u3r7-1,17,yes,1
830rut3nje5of2s690htq0u3r7-1,117,yes,1
830rut3nje5of2s690htq0u3r7-1,102,yes,1
830rut3nje5of2s690htq0u3r7-1,34,yes,1
830rut3nje5of2s690htq0u3r7-1,30,abstain,1
830rut3nje5of2s690htq0u3r7-1,41,yes,1
830rut3nje5of2s690htq0u3r7-1,24,yes,1
830rut3nje5of2s690htq0u3r7-1,115,yes,1
830rut3nje5of2s690htq0u3r7-1,46,yes,1
830rut3nje5of2s690htq0u3r7-1,26,yes,1
830rut3nje5of2s690htq0u3r7-1,103,yes,1
830rut3nje5of2s690htq0u3r7-1,109,no,1
830rut3nje5of2s690htq0u3r7-1,3,yes,1
830rut3nje5of2s690htq0u3r7-1,38,yes,1
830rut3nje5of2s690htq0u3r7-1,105,no,1
830rut3nje5of2s690htq0u3r7-1,12,no,1
830rut3nje5of2s690htq0u3r7-1,40,yes,1
830rut3nje5of2s690htq0u3r7-1,39,yes,1
830rut3nje5of2s690htq0u3r7-1,51,yes,1
830rut3nje5of2s690htq0u3r7-1,27,yes,1
830rut3nje5of2s690htq0u3r7-1,110,abstain,1
830rut3nje5of2s690htq0u3r7-1,20,no,1
830rut3nje5of2s690htq0u3r7-1,2,yes,1
830rut3nje5of2s690htq0u3r7-1,15,yes,1
830rut3nje5of2s690htq0u3r7-1,8,yes,1
830rut3nje5of2s690htq0u3r7-1,11,abstain,1
830rut3nje5of2s690htq0u3r7-1,42,yes,1
830rut3nje5of2s690htq0u3r7-1,35,yes,1
830rut3nje5of2s690htq0u3r7-1,106,abstain,1
830rut3nje5of2s690htq0u3r7-1,22,yes,1
830rut3nje5of2s690htq0u3r7-1,31,no,1
830rut3nje5of2s690htq0u3r7-1,62,no,1
830rut3nje5of2s690htq0u3r7-1,114,yes,1
830rut3nje5of2s690htq0u3r7-1,60,yes,1
830rut3nje5of2s690htq0u3r7-1,57,yes,1
830rut3nje5of2s690htq0u3r7-1,43,abstain,1
830rut3nje5of2s690htq0u3r7-1,4,no,1
830rut3nje5of2s690htq0u3r7-1,19,abstain,1
830rut3nje5of2s690htq0u3r7-1,10,yes,1
830rut3nje5of2s690htq0u3r7-1,45,yes,1
830rut3nje5of2s690htq0u3r7-1,61,no,1
830rut3nje5of2s690htq0u3r7-1,54,yes,1
830rut3nje5of2s690htq0u3r7-1,33,no,1
830rut3nje5of2s690htq0u3r7-1,63,no,1
830rut3nje5of2s690htq0u3r7-1,64,yes,1
830rut3nje5of2s690htq0u3r7-1,18,yes,1
830rut3nje5of2s690htq0u3r7-1,44,yes,1
830rut3nje5of2s690htq0u3r7-1,23,yes,1
830rut3nje5of2s690htq0u3r7-1,21,yes,1
830rut3nje5of2s690htq0u3r7-1,28,abstain,1
qb693gcqbhfe8qabq9nr5nmcc2-1,49,yes,1
qb693gcqbhfe8qabq9nr5nmcc2-1,112,abstain,1
qb693gcqbhfe8qabq9nr5nmcc2-1,58,no,1
qb693gcqbhfe8qabq9nr5nmcc2-1,36,no,1
qb693gcqbhfe8qabq9nr5nmcc2-1,29,abstain,1
qb693gcqbhfe8qabq9nr5nmcc2-1,101,abstain,1
qb693gcqbhfe8qabq9nr5nmcc2-1,13,no,1
qb693gcqbhfe8qabq9nr5nmcc2-1,119,yes,1
qb693gcqbhfe8qabq9nr5nmcc2-1,120,abstain,1
qb693gcqbhfe8qabq9nr5nmcc2-1,32,abstain,1
qb693gcqbhfe8qabq9nr5nmcc2-1,48,no,1
qb693gcqbhfe8qabq9nr5nmcc2-1,53,yes,1
qb693gcqbhfe8qabq9nr5nmcc2-1,37,yes,1
qb693gcqbhfe8qabq9nr5nmcc2-1,116,yes,1
qb693gcqbhfe8qabq9nr5nmcc2-1,113,no,1
qb693gcqbhfe8qabq9nr5nmcc2-1,104,abstain,1
qb693gcqbhfe8qabq9nr5nmcc2-1,108,abstain,1
qb693gcqbhfe8qabq9nr5nmcc2-1,25,yes,2
qb693gcqbhfe8qabq9nr5nmcc2-1,111,yes,1
qb693gcqbhfe8qabq9nr5nmcc2-1,55,abstain,1
qb693gcqbhfe8qabq9nr5nmcc2-1,65,yes,1
qb693gcqbhfe8qabq9nr5nmcc2-1,50,yes,1
qb693gcqbhfe8qabq9nr5nmcc2-1,5,no,1
qb693gcqbhfe8qabq9nr5nmcc2-1,118,no,1
qb693gcqbhfe8qabq9nr5nmcc2-1,9,abstain,1
qb693gcqbhfe8qabq9nr5nmcc2-1,52,yes,1
qb693gcqbhfe8qabq9nr5nmcc2-1,56,yes,1
qb693gcqbhfe8qabq9nr5nmcc2-1,7,no,1
qb693gcqbhfe8qabq9nr5nmcc2-1,47,no,1
qb693gcqbhfe8qabq9nr5nmcc2-1,107,yes,1
qb693gcqbhfe8qabq9nr5nmcc2-1,17,yes,1
qb693gcqbhfe8qabq9nr5nmcc2-1,117,yes,1
qb693gcqbhfe8qabq9nr5nmcc2-1,102,no,1
qb693gcqbhfe8qabq9nr5nmcc2-1,34,yes,1
qb693gcqbhfe8qabq9nr5nmcc2-1,30,abstain,1
qb693gcqbhfe8qabq9nr5nmcc2-1,41,yes,1
qb693gcqbhfe8qabq9nr5nmcc2-1,24,abstain,1
qb693gcqbhfe8qabq9nr5nmcc2-1,115,yes,1
qb693gcqbhfe8qabq9nr5nmcc2-1,46,yes,1
qb693gcqbhfe8qabq9nr5nmcc2-1,26,yes,1
qb693gcqbhfe8qabq9nr5nmcc2-1,103,yes,1
qb693gcqbhfe8qabq9nr5nmcc2-1,109,yes,1
qb693gcqbhfe8qabq9nr5nmcc2-1,3,yes,1
qb693gcqbhfe8qabq9nr5nmcc2-1,38,yes,1
qb693gcqbhfe8qabq9nr5nmcc2-1,105,abstain,1
qb693gcqbhfe8qabq9nr5nmcc2-1,12,no,1
qb693gcqbhfe8qabq9nr5nmcc2-1,40,abstain,1
qb693gcqbhfe8qabq9nr5nmcc2-1,39,no,1
qb693gcqbhfe8qabq9nr5nmcc2-1,51,abstain,1
qb693gcqbhfe8qabq9nr5nmcc2-1,27,no,1
qb693gcqbhfe8qabq9nr5nmcc2-1,110,abstain,1
qb693gcqbhfe8qabq9nr5nmcc2-1,20,no,1
qb693gcqbhfe8qabq9nr5nmcc2-1,2,yes,1
qb693gcqbhfe8qabq9nr5nmcc2-1,15,no,1
qb693gcqbhfe8qabq9nr5nmcc2-1,8,abstain,1
qb693gcqbhfe8qabq9nr5nmcc2-1,11,no,1
qb693gcqbhfe8qabq9nr5nmcc2-1,42,abstain,1
qb693gcqbhfe8qabq9nr5nmcc2-1,35,yes,1
qb693gcqbhfe8qabq9nr5nmcc2-1,106,yes,1
qb693gcqbhfe8qabq9nr5nmcc2-1,22,no,1
qb693gcqbhfe8qabq9nr5nmcc2-1,31,no,1
qb693gcqbhfe8qabq9nr5nmcc2-1,62,no,1
qb693gcqbhfe8qabq9nr5nmcc2-1,114,no,1
qb693gcqbhfe8qabq9nr5nmcc2-1,60,no,1
qb693gcqbhfe8qabq9nr5nmcc2-1,57,no,1
qb693gcqbhfe8qabq9nr5nmcc2-1,43,yes,1
qb693gcqbhfe8qabq9nr5nmcc2-1,4,no,1
qb693gcqbhfe8qabq9nr5nmcc2-1,19,abstain,1
qb693gcqbhfe8qabq9nr5nmcc2-1,10,yes,1
qb693gcqbhfe8qabq9nr5nmcc2-1,45,abstain,1
qb693gcqbhfe8qabq9nr5nmcc2-1,61,yes,1
qb693gcqbhfe8qabq9nr5nmcc2-1,54,yes,1
qb693gcqbhfe8qabq9nr5nmcc2-1,33,yes,1
qb693gcqbhfe8qabq9nr5nmcc2-1,63,yes,1
qb693gcqbhfe8qabq9nr5nmcc2-1,64,yes,1
qb693gcqbhfe8qabq9nr5nmcc2-1,18,yes,1
qb693gcqbhfe8qabq9nr5nmcc2-1,44,yes,1
qb693gcqbhfe8qabq9nr5nmcc2-1,23,no,1
qb693gcqbhfe8qabq9nr5nmcc2-1,21,yes,1
qb693gcqbhfe8qabq9nr5nmcc2-1,28,yes,1
pefo5ph6uhsbsh1nru1cpfhq46-1,49,yes,1
pefo5ph6uhsbsh1nru1cpfhq46-1,112,no,1
pefo5ph6uhsbsh1nru1cpfhq46-1,58,abstain,1
pefo5ph6uhsbsh1nru1cpfhq46-1,36,yes,1
pefo5ph6uhsbsh1nru1cpfhq46-1,29,yes,1
pefo5ph6uhsbsh1nru1cpfhq46-1,101,yes,2
pefo5ph6uhsbsh1nru1cpfhq46-1,13,no,1
pefo5ph6uhsbsh1nru1cpfhq46-1,119,no,1
pefo5ph6uhsbsh1nru1cpfhq46-1,120,no,1
pefo5ph6uhsbsh1nru1cpfhq46-1,32,yes,1
pefo5ph6uhsbsh1nru1cpfhq46-1,48,yes,1
pefo5ph6uhsbsh1nru1cpfhq46-1,53,yes,1
pefo5ph6uhsbsh1nru1cpfhq46-1,37,yes,1
pefo5ph6uhsbsh1nru1cpfhq46-1,116,no,1
pefo5ph6uhsbsh1nru1cpfhq46-1,113,no,1
pefo5ph6uhsbsh1nru1cpfhq46-1,104,yes,1
pefo5ph6uhsbsh1nru1cpfhq46-1,108,yes,1
pefo5ph6uhsbsh1nru1cpfhq46-1,25,yes,1
pefo5ph6uhsbsh1nru1cpfhq46-1,111,yes,1
pefo5ph6uhsbsh1nru1cpfhq46-1,55,no,2
pefo5ph6uhsbsh1nru1cpfhq46-1,65,yes,1
pefo5ph6uhsbsh1nru1cpfhq46-1,50,yes,1
pefo5ph6uhsbsh1nru1cpfhq46-1,5,yes,1
pefo5ph6uhsbsh1nru1cpfhq46-1,118,yes,1
pefo5ph6uhsbsh1nru1cpfhq46-1,9,no,1
pefo5ph6uhsbsh1nru1cpfhq46-1,52,no,1
pefo5ph6uhsbsh1nru1cpfhq46-1,56,yes,1
pefo5ph6uhsbsh1nru1cpfhq46-1,7,no,1
pefo5ph6uhsbsh1nru1cpfhq46-1,47,yes,1
pefo5ph6uhsbsh1nru1cpfhq46-1,107,yes,1
pefo5ph6uhsbsh1nru1cpfhq46-1,17,no,1
pefo5ph6uhsbsh1nru1cpfhq46-1,117,yes,1
pefo5ph6uhsbsh1nru1cpfhq46-1,102,yes,1
pefo5ph6uhsbsh1nru1cpfhq46-1,34,yes,1
pefo5ph6uhsbsh1nru1cpfhq46-1,30,yes,1
pefo5ph6uhsbsh1nru1cpfhq46-1,41,yes,1
pefo5ph6uhsbsh1nru1cpfhq46-1,24,yes,1
pefo5ph6uhsbsh1nru1cpfhq46-1,115,yes,1
pefo5ph6uhsbsh1nru1cpfhq46-1,46,yes,1
pefo5ph6uhsbsh1nru1cpfhq46-1,26,yes,1
pefo5ph6uhsbsh1nru1cpfhq46-1,103,yes,1
pefo5ph6uhsbsh1nru1cpfhq46-1,109,yes,1
pefo5ph6uhsbsh1nru1cpfhq46-1,3,yes,1
pefo5ph6uhsbsh1nru1cpfhq46-1,38,yes,1
pefo5ph6uhsbsh1nru1cpfhq46-1,105,yes,1
pefo5ph6uhsbsh1nru1cpfhq46-1,12,yes,1
pefo5ph6uhsbsh1nru1cpfhq46-1,40,yes,1
pefo5ph6uhsbsh1nru1cpfhq46-1,39,yes,1
pefo5ph6uhsbsh1nru1cpfhq46-1,51,yes,1
pefo5ph6uhsbsh1nru1cpfhq46-1,27,no,1
pefo5ph6uhsbsh1nru1cpfhq46-1,110,yes,2
pefo5ph6uhsbsh1nru1cpfhq46-1,20,yes,1
pefo5ph6uhsbsh1nru1cpfhq46-1,2,yes,1
pefo5ph6uhsbsh1nru1cpfhq46-1,15,yes,1
pefo5ph6uhsbsh1nru1cpfhq46-1,8,yes,1
pefo5ph6uhsbsh1nru1cpfhq46-1,11,yes,1
pefo5ph6uhsbsh1nru1cpfhq46-1,42,no,1
pefo5ph6uhsbsh1nru1cpfhq46-1,35,no,1
pefo5ph6uhsbsh1nru1cpfhq46-1,106,yes,2
pefo5ph6uhsbsh1nru1cpfhq46-1,22,yes,1
pefo5ph6uhsbsh1nru1cpfhq46-1,31,no,1
pefo5ph6uhsbsh1nru1cpfhq46-1,62,yes,1
pefo5ph6uhsbsh1nru1cpfhq46-1,114,no,1
pefo5ph6uhsbsh1nru1cpfhq46-1,60,yes,1
pefo5ph6uhsbsh1nru1cpfhq46-1,57,yes,1
pefo5ph6uhsbsh1nru1cpfhq46-1,43,no,1
pefo5ph6uhsbsh1nru1cpfhq46-1,4,no,1
pefo5ph6uhsbsh1nru1cpfhq46-1,19,yes,1
pefo5ph6uhsbsh1nru1cpfhq46-1,10,no,1
pefo5ph6uhsbsh1nru1cpfhq46-1,45,yes,1
pefo5ph6uhsbsh1nru1cpfhq46-1,61,yes,1
pefo5ph6uhsbsh1nru1cpfhq46-1,54,yes,1
pefo5ph6uhsbsh1nru1cpfhq46-1,33,yes,1
pefo5ph6uhsbsh1nru1cpfhq46-1,63,yes,1
pefo5ph6uhsbsh1nru1cpfhq46-1,64,yes,1
pefo5ph6uhsbsh1nru1cpfhq46-1,18,yes,1
pefo5ph6uhsbsh1nru1cpfhq46-1,44,no,2
pefo5ph6uhsbsh1nru1cpfhq46-1,23,yes,1
pefo5ph6uhsbsh1nru1cpfhq46-1,21,yes,1
pefo5ph6uhsbsh1nru1cpfhq46-1,28,yes,1
fvkki41i594assmlmjngoes8u0-1,49,yes,1
fvkki41i594assmlmjngoes8u0-1,112,no,1
fvkki41i594assmlmjngoes8u0-1,58,abstain,1
fvkki41i594assmlmjngoes8u0-1,36,abstain,1
fvkki41i594assmlmjngoes8u0-1,29,yes,1
fvkki41i594assmlmjngoes8u0-1,101,no,1
fvkki41i594assmlmjngoes8u0-1,13,abstain,1
fvkki41i594assmlmjngoes8u0-1,119,yes,1
fvkki41i594assmlmjngoes8u0-1,120,yes,1
fvkki41i594assmlmjngoes8u0-1,32,yes,1
fvkki41i594assmlmjngoes8u0-1,48,yes,1
fvkki41i594assmlmjngoes8u0-1,53,no,1
fvkki41i594assmlmjngoes8u0-1,37,no,1
fvkki41i594assmlmjngoes8u0-1,116,yes,1
fvkki41i594assmlmjngoes8u0-1,113,abstain,1
fvkki41i594assmlmjngoes8u0-1,104,yes,1
fvkki41i594assmlmjngoes8u0-1,108,abstain,1
fvkki41i594assmlmjngoes8u0-1,25,yes,1
fvkki41i594assmlmjngoes8u0-1,111,yes,1
fvkki41i594assmlmjngoes8u0-1,55,abstain,1
fvkki41i594assmlmjngoes8u0-1,65,abstain,1
fvkki41i594assmlmjngoes8u0-1,50,yes,1
fvkki41i594assmlmjngoes8u0-1,5,yes,1
fvkki41i594assmlmjngoes8u0-1,118,yes,1
fvkki41i594assmlmjngoes8u0-1,9,abstain,1
fvkki41i594assmlmjngoes8u0-1,52,abstain,1
fvkki41i594assmlmjngoes8u0-1,56,yes,1
fvkki41i594assmlmjngoes8u0-1,7,yes,1
fvkki41i594assmlmjngoes8u0-1,47,yes,1
fvkki41i594assmlmjngoes8u0-1,107,yes,1
fvkki41i594assmlmjngoes8u0-1,17,yes,1
fvkki41i594assmlmjngoes8u0-1,117,yes,1
fvkki41i594assmlmjngoes8u0-1,102,no,1
fvkki41i594assmlmjngoes8u0-1,34,yes,1
fvkki41i594assmlmjngoes8u0-1,30,abstain,1
fvkki41i594assmlmjngoes8u0-1,41,yes,1
fvkki41i594assmlmjngoes8u0-1,24,abstain,1
fvkki41i594assmlmjngoes8u0-1,115,yes,1
fvkki41i594assmlmjngoes8u0-1,46,abstain,1
fvkki41i594assmlmjngoes8u0-1,26,yes,1
fvkki41i594assmlmjngoes8u0-1,103,yes,1
fvkki41i594assmlmjngoes8u0-1,109,no,1
fvkki41i594assmlmjngoes8u0-1,3,yes,1
fvkki41i594assmlmjngoes8u0-1,38,yes,1
fvkki41i594assmlmjngoes8u0-1,105,abstain,1
fvkki41i594assmlmjngoes8u0-1,12,abstain,1
fvkki41i594assmlmjngoes8u0-1,40,abstain,1
fvkki41i594assmlmjngoes8u0-1,39,yes,1
fvkki41i594assmlmjngoes8u0-1,51,yes,1
fvkki41i594assmlmjngoes8u0-1,27,abstain,1
fvkki41i594assmlmjngoes8u0-1,110,yes,1
fvkki41i594assmlmjngoes8u0-1,20,yes,1
fvkki41i594assmlmjngoes8u0-1,2,yes,1
fvkki41i594assmlmjngoes8u0-1,15,abstain,1
fvkki41i594assmlmjngoes8u0-1,8,yes,1
fvkki41i594assmlmjngoes8u0-1,11,yes,1
fvkki41i594assmlmjngoes8u0-1,42,abstain,1
fvkki41i594assmlmjngoes8u0-1,35,yes,1
fvkki41i594assmlmjngoes8u0-1,106,yes,1
fvkki41i594assmlmjngoes8u0-1,22,abstain,1
fvkki41i594assmlmjngoes8u0-1,31,yes,1
fvkki41i594assmlmjngoes8u0-1,62,abstain,1
fvkki41i594assmlmjngoes8u0-1,114,yes,1
fvkki41i594assmlmjngoes8u0-1,60,yes,1
fvkki41i594assmlmjngoes8u0-1,57,yes,1
fvkki41i594assmlmjngoes8u0-1,43,abstain,1
fvkki41i594assmlmjngoes8u0-1,4,no,1
fvkki41i594assmlmjngoes8u0-1,19,abstain,1
fvkki41i594assmlmjngoes8u0-1,10,yes,1
fvkki41i594assmlmjngoes8u0-1,45,yes,1
fvkki41i594assmlmjngoes8u0-1,61,no,1
fvkki41i594assmlmjngoes8u0-1,54,yes,1
fvkki41i594assmlmjngoes8u0-1,33,abstain,1
fvkki41i594assmlmjngoes8u0-1,63,abstain,1
fvkki41i594assmlmjngoes8u0-1,64,abstain,1
fvkki41i594assmlmjngoes8u0-1,18,yes,1
fvkki41i594assmlmjngoes8u0-1,44,no,1
fvkki41i594assmlmjngoes8u0-1,23,yes,1
fvkki41i594assmlmjngoes8u0-1,21,yes,1
fvkki41i594assmlmjngoes8u0-1,28,yes,1
82ovefml8mptdpk6o87i5fi052-1,49,no,2
82ovefml8mptdpk6o87i5fi052-1,112,no,2
82ovefml8mptdpk6o87i5fi052-1,58,abstain,1
82ovefml8mptdpk6o87i5fi052-1,36,abstain,1
82ovefml8mptdpk6o87i5fi052-1,29,no,2
82ovefml8mptdpk6o87i5fi052-1,101,abstain,1
82ovefml8mptdpk6o87i5fi052-1,13,abstain,1
82ovefml8mptdpk6o87i5fi052-1,119,no,2
82ovefml8mptdpk6o87i5fi052-1,120,abstain,1
82ovefml8mptdpk6o87i5fi052-1,32,no,2
82ovefml8mptdpk6o87i5fi052-1,48,abstain,1
82ovefml8mptdpk6o87i5fi052-1,53,no,2
82ovefml8mptdpk6o87i5fi052-1,37,abstain,1
82ovefml8mptdpk6o87i5fi052-1,116,no,1
82ovefml8mptdpk6o87i5fi052-1,113,no,1
82ovefml8mptdpk6o87i5fi052-1,104,abstain,1
82ovefml8mptdpk6o87i5fi052-1,108,abstain,1
82ovefml8mptdpk6o87i5fi052-1,25,abstain,1
82ovefml8mptdpk6o87i5fi052-1,111,abstain,1
82ovefml8mptdpk6o87i5fi052-1,55,yes,1
82ovefml8mptdpk6o87i5fi052-1,65,no,1
82ovefml8mptdpk6o87i5fi052-1,50,yes,1
82ovefml8mptdpk6o87i5fi052-1,5,yes,2
82ovefml8mptdpk6o87i5fi052-1,118,yes,1
82ovefml8mptdpk6o87i5fi052-1,9,no,2
82ovefml8mptdpk6o87i5fi052-1,52,abstain,1
82ovefml8mptdpk6o87i5fi052-1,56,yes,1
82ovefml8mptdpk6o87i5fi052-1,7,no,2
82ovefml8mptdpk6o87i5fi052-1,47,yes,2
82ovefml8mptdpk6o87i5fi052-1,107,yes,1
82ovefml8mptdpk6o87i5fi052-1,17,abstain,1
82ovefml8mptdpk6o87i5fi052-1,117,yes,2
82ovefml8mptdpk6o87i5fi052-1,102,no,2
82ovefml8mptdpk6o87i5fi052-1,34,yes,1
82ovefml8mptdpk6o87i5fi052-1,30,abstain,1
82ovefml8mptdpk6o87i5fi052-1,41,no,2
82ovefml8mptdpk6o87i5fi052-1,24,yes,1
82ovefml8mptdpk6o87i5fi052-1,115,abstain,1
82ovefml8mptdpk6o87i5fi052-1,46,yes,2
82ovefml8mptdpk6o87i5fi052-1,26,yes,1
82ovefml8mptdpk6o87i5fi052-1,103,abstain,2
82ovefml8mptdpk6o87i5fi052-1,109,yes,1
82ovefml8mptdpk6o87i5fi052-1,3,yes,2
82ovefml8mptdpk6o87i5fi052-1,38,yes,2
82ovefml8mptdpk6o87i5fi052-1,105,no,2
82ovefml8mptdpk6o87i5fi052-1,12,yes,2
82ovefml8mptdpk6o87i5fi052-1,40,yes,2
82ovefml8mptdpk6o87i5fi052-1,39,yes,2
82ovefml8mptdpk6o87i5fi052-1,51,yes,1
82ovefml8mptdpk6o87i5fi052-1,27,abstain,1
82ovefml8mptdpk6o87i5fi052-1,110,abstain,1
82ovefml8mptdpk6o87i5fi052-1,20,yes,2
82ovefml8mptdpk6o87i5fi052-1,2,abstain,1
82ovefml8mptdpk6o87i5fi052-1,15,yes,2
82ovefml8mptdpk6o87i5fi052-1,8,yes,2
82ovefml8mptdpk6o87i5fi052-1,11,no,1
82ovefml8mptdpk6o87i5fi052-1,42,abstain,1
82ovefml8mptdpk6o87i5fi052-1,35,yes,1
82ovefml8mptdpk6o87i5fi052-1,106,yes,2
82ovefml8mptdpk6o87i5fi052-1,22,abstain,1
82ovefml8mptdpk6o87i5fi052-1,31,no,2
82ovefml8mptdpk6o87i5fi052-1,62,no,2
82ovefml8mptdpk6o87i5fi052-1,114,no,1
