id,start_date,result,motion:title,motion:text,motion:article,motion:legislative_session,motion:tramite,motion:type,motion:classification,motion:observations
5335,2006-06-22T12:53:00,pass,Proyecto de Acuerdo N°128,Solicita al Gobierno cubano el respeto a la libertad de conciencia.,,42,,General y particular,,
5336,2006-06-22T12:57:00,pass,Proyecto de Acuerdo N°95,Solicita al Ministro de Hacienda estudiar viabilidad de condonación de intereses y multas a deudores de impuesto territorial que indica.,,42,,General y particular,,
5337,2006-06-22T12:58:00,pass,Proyecto de Acuerdo N°58,Solicita al Ejecutivo revisión de tratados que permiten el ejercicio profesional en Chile de médicos formados en el extranjero.,,42,,General y particular,,
5340,2006-07-04T12:15:00,pass,Boletín N°3814-03,"Modifica la ley N°19.496 y el decreto con fuerza de ley N°3, de 1997, de Hacienda, con el fin de establecer la obligación para bancos e instituciones financieras, de fundar por escrito la negativa a una solicitud de crédito.",,43,Primer Trámite Constitucional/Primer Informe,General,Quorum Simple,
5343,2006-07-05T11:22:00,pass,Boletín N°3224-04,Establece un sistema nacional de aseguramiento de la calidad de la educación superior.,,44,Comisión Mixta/Primer Informe,Particular,Ley Orgánica Constitucional,
5347,2006-07-05T20:50:00,pass,Proyecto de Acuerdo N°153,Propone diversas medidas en materia de desarrollo de la salmonicultura.,,45,,General y particular,,
5349,2006-07-06T11:49:00,pass,Proyecto de Acuerdo N°155,Solicita aumento de recursos para bomberos de Chile.,,46,,General y particular,,
5350,2006-07-06T13:00:00,pass,Proyecto de Acuerdo N°156,Propone medidas que indica en relación con actos terroristas y necesidad de pacificación en Israel y Palestina.,,46,,General y particular,,
5351,2006-07-06T13:02:00,fail,Proyecto de Acuerdo N°61,Regula pensiones de supervivencia en casos de divorcio.,,46,,General y particular,,
5357,2006-07-11T11:11:00,pass,Permiso constitucional solicitado por Diputado Raúl Súnico.,,,47,,Única,Quorum Simple,
5358,2006-07-11T13:23:00,fail,Boletín N°4200-16,Modifica el artículo 203 del Reglamento de la Corporación con el objeto de permitir que las comisiones puedan celebrar sesiones fuera del edificio sede de la Cámara de Diputados.,"Indicación renovada para eliminar, en el inciso segundo que se agrega en el artículo 203 del Reglamento la expresión ""y adoptar acuerdos"".",47,/Segundo Informe,Particular,Quorum Simple,
5360,2006-07-11T13:25:00,fail,Boletín N°4200-16,Modifica el artículo 203 del Reglamento de la Corporación con el objeto de permitir que las comisiones puedan celebrar sesiones fuera del edificio sede de la Cámara de Diputados.,único.,47,/Segundo Informe,Particular,Quorum Simple,
5361,2006-07-11T13:26:00,pass,Boletín N°4174-13,"Modifica el Estatuto de Capacitación y Empleo, en materia de bonificación al contrato de aprendizaje.",,47,Primer Trámite Constitucional/Primer Informe,General,Quorum Simple,
5362,2006-07-11T13:33:00,pass,Proyecto de Acuerdo N°63,Solicita creación de nuevos Tribunales de Familia y modificación de los procedimientos de la ley N°19.968.,,47,,Única,,
5363,2006-07-11T13:44:00,pass,Proyecto de Acuerdo N°65,Solicita otorgar facultades al Servicio Nacional de Turismo para el control del transporte turístico.,,47,,Única,,
5364,2006-07-11T13:48:00,pass,"Solicitud del Diputado Francisco Chahuán de conformidad con lo dispuesto en el artículo 52, N°1, letra a), inciso segundo, de la Constitución Política.",,,47,,Única,1/3 Se requiere la aprobación de un tercio de los señores Diputados en ejercicio,
5367,2006-07-12T10:38:00,pass,"Solicitud de 54 Diputados y Diputadas para constituir a la Comisión de Recursos Naturales, Bienes Nacionales y Medio Ambiente en Comisión Especial Investigadora de las irregularidades en que habría incurrido la División El Teniente de Codelco Chile por el vertimiento de relave en el embalse Carén, hecho ocurrido el 16 de abril de 2006, y cuyas aguas contaminadas escurrieron hacia los esteros Carén y Alhué.",,,48,,Única,2/5 Se requiere la aprobación de los dos quintos de los señores Diputados en ejercicio,
5368,2006-07-12T11:15:00,pass,Boletín N°2943-13,"Regula el trabajo en régimen de subcontratación, el funcionamiento de las empresas de servicios transitorios y el contrato de trabajo de servicios transitorios.",Observaciones formuladas por la Presidenta de la República.,48,Observaciones del PResidente de la República/Informe de observaciones,Particular,Ley Orgánica Constitucional,
5369,2006-07-12T11:16:00,pass,Boletín N°3682-07,"Reforma constitucional que modifica el numeral 10 del artículo 19 de la Carta Fundamental, con el objeto de establecer la obligatoriedad y gratuidad del segundo nivel de transición de la educación parvularia.",,48,Segundo Trámite Constitucional/Primer Informe,General,"Reforma Constitucional 2/3, se requiere la aprobación de los dos tercios de los señores Diputados en ejercicio",
5370,2006-07-12T11:22:00,pass,Proyecto de Acuerdo N°67,Solicita al Ministro de Transportes y Telecomunicaciones excluir de exigencias de emisión de gases a vehículos que ingresen a zonas francas.,,48,,Única,,
5371,2006-07-12T11:27:00,pass,Proyecto de Acuerdo N°71,Solicita reconocer derecho a sala cuna a trabajadores hombres con tuición de sus hijos.,,48,,Única,,
5377,2006-07-18T13:00:00,fail,Boletín N°4146-06,"Establece que partidos políticos que elijan un parlamentario, aun cuando no alcancen a obtener el 5% de los sufragios, no serán disueltos.",,49,Primer Trámite Constitucional/Primer Informe,General,Ley Orgánica Constitucional,
5378,2006-07-18T13:15:00,pass,Proyecto de Acuerdo N°74,Sobre reconocimiento previsional de los ex trabajadores del PEM y del POJH.,,49,,Única,,
5379,2006-07-18T13:19:00,pass,"Solicitud del Diputado Roberto Delmastro de conformidad con el artículo 52, número 1, letra a), inciso segundo, de la Constitución Política.",,,49,,Única,1/3 Se requiere la aprobación de un tercio de los señores Diputados en ejercicio,
5380,2006-07-18T13:23:00,pass,"Solicitud del Diputado Juan Lobos de conformidad con el artículo 52, número 1, letra a), inciso segundo, de la Constitución Política.",,,49,,Única,1/3 Se requiere la aprobación de un tercio de los señores Diputados en ejercicio,
5381,2006-07-18T13:27:00,pass,"Solicitud de la Diputada Ximena Valcarce de conformidad con el artículo 52, número 1, letra a), inciso segundo, de la Constitución Política.",,,49,,Única,1/3 Se requiere la aprobación de un tercio de los señores Diputados en ejercicio,
5382,2006-07-18T13:29:00,pass,"Solicitud del Diputado Nicolás Monckeberg de conformidad con el artículo 52, número 1, letra a), inciso segundo, de la Constitución Política.",,,49,,Única,1/3 Se requiere la aprobación de un tercio de los señores Diputados en ejercicio,
5383,2006-07-18T13:32:00,pass,"Solicitud del Diputado Francisco Chahuán de conformidad con el artículo 52, número 1, letra a), inciso segundo, de la Constitución Política.",,,49,,Única,1/3 Se requiere la aprobación de un tercio de los señores Diputados en ejercicio,
5386,2006-07-19T13:42:00,pass,Boletín N°4170-10,"Proyecto de acuerdo que aprueba el Tratado de Libre Comercio entre los Gobiernos de la República de Chile y de la República Popular China y sus anexos, suscrito en Busan, Corea del Sur, el 18 de noviembre de 2005.",,50,Primer Trámite Constitucional/Primer Informe,Única,Quorum Simple,
5387,2006-07-19T13:44:00,pass,Boletín N°4174-13,"Modifica el Estatuto de Capacitación y Empleo, en materia de bonificación al contrato de aprendizaje.","1°, número 2.",50,Primer Trámite Constitucional/Segundo Informe,Particular,Quorum Simple,
5388,2006-07-19T13:52:00,pass,Proyecto de Acuerdo N°75,Solicita al Ejecutivo conceder nuevo plazo para convenir el pago de las deudas por derechos municipales.,,50,,Única,,
5389,2006-07-19T14:00:00,pass,Proyecto de Acuerdo N°76,Solicita al Ejecutivo que envíe al Congreso Nacional proyecto de ley que cree incentivo para contratación de mano de obra mapuche.,,50,,Única,,
5390,2006-07-19T21:07:00,pass,Proyecto de Acuerdo N°164,Solicita medidas que indica en relación con el suministro desde Argentina de gas natural comprimido a empresas chilenas.,,51,,Única,,
5391,2006-07-19T21:11:00,fail,Proyecto de Acuerdo N°165,Solicita a la Presidenta de la República adoptar diversas medidas en relación con el suministro de gas desde Argentina.,,51,,Única,,
5392,2006-07-19T21:13:00,pass,Proyecto de Acuerdo N°166,Solicita a la Presidenta de la República medidas que indica en relación a la situación que se presenta actualmente con el gas.,,51,,Única,,
5395,2006-07-20T10:44:00,pass,Inadmisibilidad de la moción de los Diputados señores Marcelo Díaz y Francisco Encina que establece medidas de desarrollo a favor de la Tercera y Cuarta Región a partir de la explotación comercial de las empresas pisqueras.,,,52,,Única,Quorum Simple,
5396,2006-07-20T13:02:00,pass,Boletín N°4129-13,Sobre jornada laboral de los cuarteleros de las compañías de bomberos.,,52,Segundo Trámite Constitucional/,General,Quorum Simple,
5397,2006-07-20T13:09:00,pass,Proyecto de Acuerdo N°77,Solicita al Ministro de Hacienda la eliminación del impuesto de timbres y estampillas respecto de créditos bancarios.,,52,,Única,,
5399,2006-07-20T13:18:00,pass,Proyecto de Acuerdo N°78,Propone revisar las actividades y las acciones de sostenedores de establecimientos educacionales subvencionados.,,52,,Única,,
5404,2006-08-01T11:11:00,pass,"Creación de Comisión Investigadora para que, en el plazo de sesenta días, analice, estudie e investigue la existencia de presuntas irregularidades en la apertura de las compuertas de la Central Pangue, hecho ocurrido el día 11 de julio del año en curso, como asimismo los perjuicios causados a personas y agricultores en anteriores oportunidades.",,,53,,Única,2/5 Se requiere la aprobación de los dos quintos de los señores Diputados en ejercicio,
5405,2006-08-01T13:14:00,pass,Boletín N°3878-17,Crea el Instituto Nacional de Derechos Humanos.,"Texto contenido en el segundo informe de la Comisión de Derechos Humanos, con excepción del número 7 del artículo 4°, que tiene una indicación renovada; del número 8 del artículo 4°, sobre el que se ha pedido votación separada; del artículo 8°, inciso primero, letra a), que fue objeto de una indicación de la Comisión de Hacienda; del número 4 del artículo 16, y del artículo 3° transitorio, respecto de los cuales se ha pedido votación separada.",53,Primer Trámite Constitucional/Segundo Informe,Particular,Quorum Simple,
5406,2006-08-01T13:15:00,fail,Boletín N°3878-17,Crea el Instituto Nacional de Derechos Humanos.,"Indicación renovada al número 7 del artículo 4°, que agrega a continuación del punto seguido lo siguiente: ""cometidos a partir de la fecha de promulgación de la presente ley"".",53,Primer Trámite Constitucional/Segundo Informe,Particular,Quorum Simple,
5407,2006-08-01T13:15:00,pass,Boletín N°3878-17,Crea el Instituto Nacional de Derechos Humanos.,Número 7 del artículo 4° propuesto por la Comisión.,53,Primer Trámite Constitucional/Segundo Informe,Particular,Quorum Simple,
5408,2006-08-01T13:17:00,pass,Boletín N°3878-17,Crea el Instituto Nacional de Derechos Humanos.,"Número 8 del artículo 4°, sobre el que se pidió votación separada.",53,Primer Trámite Constitucional/Segundo Informe,Particular,Quorum Simple,
5409,2006-08-01T13:18:00,pass,Boletín N°3878-17,Crea el Instituto Nacional de Derechos Humanos.,"Indicación de la Comisión de Hacienda que agrega en la letra a) del inciso primero del artículo 8°, a continuación de la expresión ""República"", la frase ""quienes deberán ser de distintas regiones del país"".",53,Primer Trámite Constitucional/Segundo Informe,Particular,Quorum Simple,
5410,2006-08-01T13:19:00,pass,Boletín N°3878-17,Crea el Instituto Nacional de Derechos Humanos.,"Numero 4 del artículo 16, sobre el que se pidió votación separada.",53,Primer Trámite Constitucional/Segundo Informe,Particular,Quorum Simple,
5411,2006-08-01T13:20:00,pass,Boletín N°3878-17,Crea el Instituto Nacional de Derechos Humanos.,3° transitorio.,53,Primer Trámite Constitucional/Segundo Informe,Particular,Quorum Simple,
5412,2006-08-01T13:22:00,pass,Boletín N°4180-03,"Modifica la ley N°19.039, de propiedad industrial.",,53,Primer Trámite Constitucional/Primer Informe,General,Quorum Simple,
5416,2006-08-01T21:07:00,pass,Proyecto de Acuerdo N°171,Solicita a la Presidenta de la República que adopte medidas que indica en beneficios de afectados por temporales.,,54,,Única,,
5417,2006-08-01T21:09:00,pass,Proyecto de Acuerdo N°172,"Solicita a la Presidenta de la República medidas a favor de afectados por últimos temporales, especialmente en la Octava región.",,54,,Única,,
5418,2006-08-01T21:10:00,pass,Proyecto de Acuerdo N°173,Solicita a la Presidenta de la República crear el 1% constitucional permanente para atender catástrofes.,,54,,Única,,
5419,2006-08-01T21:11:00,pass,Proyecto de Acuerdo N°174,Solicita que Endesa compense a familias afectadas por variaciones de caudales de río Rapel.,,54,,Única,,
5421,2006-08-02T10:34:00,pass,"Mandato a la Comisión de Minería y Energía para que se constituya en Comisión Investigadora de las causas y consecuencias del derrumbe que afectó a la producción de la Mina Chuquicamata, y determine las eventuales responsabilidades administrativas y políticas involucradas en ese hecho, los efectos para el mercado de metales, los costos para la reconstrucción y los planes de seguridad laboral.",,,55,,Única,2/5 Se requiere la aprobación de los dos quintos de los señores Diputados en ejercicio,
5422,2006-08-02T12:21:00,pass,Boletín N°4091-07,División y especialización de la Corte de Apelaciones de Santiago.,,55,Primer Trámite Constitucional/Primer Informe,General,Ley Orgánica Constitucional,
5423,2006-08-02T13:09:00,pass,Proyecto de Acuerdo N°80,Solicita que los directores de obras de las municipalidades del país fiscalicen el cumplimiento de la normativa que obliga a los edificios públicos contar con acceso especial para personas con discapacidad.,,55,,Única,,
5424,2006-08-02T13:16:00,pass,Proyecto de Acuerdo N°82,Solicita al Ejecutivo crear oficinas juveniles en los municipios.,,55,,Única,,
5429,2006-08-02T20:29:00,fail,Proyecto de Acuerdo N°182,Solicita a la Presidenta de la República poner fin a la compra de armamento a Israel,,56,,Única,,
5432,2006-08-03T12:25:00,pass,Boletín N°3814-03,"Modifica la ley N°19.496 y el decreto con fuerza de ley N°3, de 1997, de Hacienda, con el fin de establecer la obligación para bancos e instituciones financieras, de fundar por escrito la negativa a una solicitud de crédito.",Texto contenido en el segundo informe de la Comisión de Economía.,57,Primer Trámite Constitucional/Segundo Informe,Particular,Quorum Simple,
5433,2006-08-03T12:25:00,pass,"Informe de la Comisión de Familia recaído en el mandato contenido en el proyecto de acuerdo N°715, de fecha 24 de enero de 2006, referido a la situación de crisis de los tribunales de familia.",,,57,,Única,Quorum Simple,
5434,2006-08-03T12:35:00,pass,Proyecto de Acuerdo N°86,"Solicita al Gobierno destinar excedentes del alto precio del cobre al pago de la ""deuda histórica"" que el Estado mantiene con los profesores.",,57,,Única,,
5438,2006-08-03T12:43:00,pass,Proyecto de Acuerdo N°87,Solicita que se instruya a la ENAP para que adopte medidas que promuevan la competencia en el mercado de distribución de combustibles.,,57,,Única,,
5439,2006-08-08T13:22:00,pass,Boletín N°4322-07,Modifica diversos cuerpos legales para suprimir funciones administrativas de Carabineros de Chile.,,58,Primer Trámite Constitucional/Primer Informe,General,Quorum Simple,
5440,2006-08-08T13:27:00,pass,Boletín N°4322-07,Modifica diversos cuerpos legales para suprimir funciones administrativas de Carabineros de Chile.,"Indicación para sustituir el artículo 4° del proyecto por el siguiente:""Artículo 4°.- Sustitúyese el artículo único del decreto con fuerza de ley Nº216, de 1931, cuyo texto fue sustituido por el artículo 2º de la ley Nº19.866, por el siguiente:""Artículo único.- El propietario u ocupante a cualquier otro título de una vivienda, para cambiar su domicilio, deberá comunicarlo a la Municipalidad respectiva, mediante la entrega de una declaración jurada simple, en la cual se deje constancia del domicilio del cual se mudará y del lugar al cual lo hará.Esta declaración jurada deberá dejar constancia, además, de que el declarante no tiene impedimento legal, judicial ni contractual para efectuar la mudanza.La aludida declaración, ya sea que quien la formule sea mero tenedor o propietario, deberá entregarse en la Municipalidad respectiva, que procederá pura y simplemente a estampar un timbre de recepción en dicho documento, con lo cual éste servirá como salvoconducto para todos los efectos legales.Si la mudanza se efectúa a un domicilio ubicado en otra comuna, una copia de esta declaración deberá entregarse además en la Municipalidad correspondiente a esa otra comuna."".",58,Primer Trámite Constitucional/Primer Informe,Particular,Quorum Simple,
5441,2006-08-08T13:27:00,pass,Boletín N°4322-07,Modifica diversos cuerpos legales para suprimir funciones administrativas de Carabineros de Chile.,9°.,58,Primer Trámite Constitucional/Primer Informe,Particular,Quorum Simple,
5442,2006-08-08T13:29:00,pass,Boletín N°4325-10,Proyecto de acuerdo que modifica el Convenio de Seguridad Social entre la República de Chile y el Reino de Suecia.,,58,Primer Trámite Constitucional/Primer Informe,Única,Quorum Calificado,
5443,2006-08-08T13:33:00,pass,Proyecto de Acuerdo N°93,Solicita campaña publicitaria nacional sobre importancia del ahorro de energía.,,58,,Única,,
5444,2006-08-08T13:38:00,pass,Proyecto de Acuerdo N°94,"Solicita al Ejecutivo el envío de un proyecto de ley que modifique el decreto ley N°3.063, al objeto de cambiar la fecha de renovación de permisos de circulación de vehículos que indica.",,58,,Única,,
5445,2006-08-08T13:43:00,pass,Proyecto de Acuerdo N°96,Solicita al Ejecutivo el envío de un proyecto de ley que derogue la ley reservada del cobre y que el presupuesto de la defensa nacional se tramite del mismo modo que el de los demás ministerios.,,58,,Única,,
5446,2006-08-08T18:07:00,fail,Proyecto de Acuerdo N°185,Solicita al Gobierno que mantenga decisión de construir el puente del canal de Chacao.,,59,,Única,,
5447,2006-08-08T18:08:00,fail,Proyecto de Acuerdo N°186,Solicita al Gobierno nuevo llamado a licitación internacional para construcción de puente en canal de Chacao.,,59,,Única,,
5448,2006-08-08T18:10:00,fail,Proyecto de Acuerdo N°187,Propone medidas sobre puente en canal de Chacao.,,59,,Única,,
5449,2006-08-09T13:05:00,pass,Boletín N°4395-05,Concede un bono extraordinario a los exonerados por motivos políticos que indica.,,60,Primer Trámite Constitucional/Primer Informe,General,Quorum Simple,
5450,2006-08-09T13:09:00,pass,Boletín N°4395-05,Concede un bono extraordinario a los exonerados por motivos políticos que indica.,"1° con indicación de la Presidenta de la República para reemplazar, en su inciso primero, la frase ""al momento de solicitar el bono extraordinario"" por ""a la fecha de publicación de esta ley"".",60,Primer Trámite Constitucional/Primer Informe,Particular,Quorum Simple,
5452,2006-08-09T13:10:00,pass,Boletín N°4395-05,Concede un bono extraordinario a los exonerados por motivos políticos que indica.,"3°, con indicación de la Presidenta de la República para intercalar, entre las palabras ""acreditados"" y ""los"", la expresión ""por éste"".",60,Primer Trámite Constitucional/Primer Informe,Particular,Quorum Simple,
5453,2006-08-09T13:17:00,pass,Proyecto de Acuerdo N°97,"Solicita establecer el último lunes de octubre de cada año el ""Día del comerciante de ferias libres"".",,60,,Única,,
5454,2006-08-09T13:25:00,pass,Proyecto de Acuerdo N°98,Solicita al Gobierno establecer un fondo de desarrollo para las regiones pisqueras.,,60,,Única,,
5455,2006-08-09T18:53:00,pass,Boletín N°4000-05,Sobre responsabilidad fiscal.,"Modificaciones introducidas por el Senado, con excepción del artículo 11, nuevo.",61,Tercer Trámite Constitucional/Informe de observaciones,Particular,Ley Orgánica Constitucional,
5456,2006-08-09T18:53:00,pass,Boletín N°4000-05,Sobre responsabilidad fiscal.,"11, nuevo, introducido por el Senado.",61,Tercer Trámite Constitucional/,Particular,Ley Orgánica Constitucional,
5458,2006-08-10T10:34:00,pass,Prórroga de plazo a Comisión Especial Investigadora de Intervención Electoral para emitir su informe.,,,62,,Única,Quorum Simple,
5459,2006-08-10T10:45:00,pass,Proyecto de Acuerdo N°100,"Solicita modificación del decreto supremo N°20, de 1982, que reglamenta el pase escolar en favor de los estudiantes de Educación Superior en la materia que indica.",,62,,Única,,
5460,2006-08-10T10:56:00,pass,Proyecto de Acuerdo N°101,"Solicita al Ejecutivo proyecto de ley que modifique la ley N°10.336, de Organización y Atribuciones de la Contraloría General de la República, al objeto de otorgarle mayores potestades.",,62,,Única,,
5461,2006-08-10T10:58:00,pass,Proyecto de Acuerdo N°109,Solicita regular los plazos para tramitación de licencias médicas de trabajadores dependientes de los sectores público y privado.,,62,,Única,,
5462,2006-08-10T11:02:00,pass,Proyecto de Acuerdo N°110,Solicita plan de inversión en vialidad y transporte en las ciudades intermedias del país.,,62,,Única,,
5464,2006-08-10T11:08:00,fail,Proyecto de Acuerdo N°111,Solicita creación de un sistema y una Oficina Permanente de Evaluación del Impacto de las Leyes.,,62,,Única,,
5468,2006-08-10T11:16:00,pass,Proyecto de Acuerdo N°112,"Encarga a Comisiones de Defensa Nacional y Especial para el Control del Sistema de Inteligencia del Estado, que recaben antecedentes sobre organizaciones ¿neonazis¿.",,62,,Única,,
5469,2006-08-10T11:22:00,pass,Proyecto de Acuerdo N°115,"Solicita a S.E. la Presidenta de la República que envíe un proyecto de ley que modifique el artículo 151 de la ley N° 18.834, a fin de derogar causal de extinción de responsabilidad administrativa por cese de funciones.",,62,,Única,,
5471,2006-08-10T11:24:00,pass,Proyecto de Acuerdo N°118,"Solicita al Gobierno incorporar las comunas consideradas como ""áreas de frontera interior"" a plan especial de desarrollo que indica.",,62,,Única,,
5472,2006-08-10T11:33:00,pass,Proyecto de Acuerdo N°119,Solicita al Gobierno modificar Ordenanza General de Urbanismo y Construcciones para garantizar calidad de vida a ocupantes de viviendas básicas.,,62,,Única,,
5475,2006-08-10T11:38:00,pass,Proyecto de Acuerdo N°122,Solicita derogación de los Aportes Financieros Reembolsables (AFR) de financiamiento para obras sanitarias.,,62,,Única,,
5476,2006-08-10T11:44:00,pass,Proyecto de Acuerdo N°123,Solicita estudio de la situación general del sistema de peajes laterales en el país.,,62,,Única,,
5478,2006-08-10T11:49:00,fail,Proyecto de Acuerdo N°124,"Creación de la comuna de Puerto Domínguez, en la Novena Región, de la Araucanía.",,62,,Única,,
5480,2006-08-10T11:58:00,fail,Proyecto de Acuerdo N°129,Solicita realizar catastro de personas mayores y con discapacidad inscritos en los registros electorales.,,62,,Única,,
5481,2006-08-10T12:15:00,fail,Proyecto de Acuerdo N°131,Solicita al Ejecutivo que envíe al Congreso Nacional proyecto de ley que establezca retiro parcial de fondos previsionales en casos que indica.,,62,,Única,,
5483,2006-08-16T13:06:00,pass,Boletín N°4392-03,Exime a vehículos internados al país bajo el régimen de zona franca de extensión del cumplimiento de normas de emisión dictadas con posterioridad a su fecha de fabricación.,,63,Primer Trámite Constitucional/Primer Informe,General,Quorum Simple,
5484,2006-08-16T13:11:00,pass,Boletín N°4392-03,Exime a vehículos internados al país bajo el régimen de zona franca de extensión del cumplimiento de normas de emisión dictadas con posterioridad a su fecha de fabricación.,"Declaración de inadmisibilidad de la indicación de los Diputados Muñoz, doña Adriana; Quintana, Accorsi, Girardi, Núñez, Alinco, Jiménez; Soto, doña Laura; Tuma, Farías, Leal y Valenzela, para eliminar la coma después de la palabra ""Extensión"" e intercalar a continuación la frase ""o de conformidad con lo dispuesto en el artículo 39 de la ley N°19.284."".",63,Primer Trámite Constitucional/Primer Informe,Particular,Quorum Simple,
5485,2006-08-16T13:12:00,pass,Boletín N°4138-13,"Proyectos de ley refundidos, de origen en moción, que otorga permiso laboral por muerte y nacimiento de parientes que indica, y que concede permiso a trabajadores que sufran el fallecimiento de un hijo o su cónyuge.",,63,Primer Trámite Constitucional/Primer Informe,General,Quorum Simple,
5486,2006-08-16T13:19:00,fail,Boletín N°4138-13,"Proyectos de ley refundidos, de origen en moción, que otorga permiso laboral por muerte y nacimiento de parientes que indica, y que concede permiso a trabajadores que sufran el fallecimiento de un hijo o su cónyuge.",Solicitud para omitir el segundo informe de Comisión y votar en particular (Art. 130 del Reglamento).,63,Primer Trámite Constitucional/Primer Informe,Única,Quorum Calificado,
5487,2006-08-16T13:27:00,pass,Solicitud de 87 diputados y diputadas para constituir a la Comisión de Salud en Investigadora de posibles irregularidades en contaminaciones por transfusión de sangre.,,,63,,Única,2/5 Se requiere la aprobación de los dos quintos de los señores Diputados en ejercicio,
5488,2006-08-16T13:32:00,pass,Proyecto de Acuerdo N°132,Solicita al Gobierno prórroga de vigencia del Reglamento de Mataderos.,,63,,Única,,
5489,2006-08-16T13:37:00,pass,Proyecto de Acuerdo N°133,"Solicita ampliación de feriado legal a los trabajadores de la provincia de Palena, regidos por el Estatuto Administrativo.",,63,,Única,,
5490,2006-08-16T20:36:00,pass,Proyecto de Acuerdo N°195,Solicita a la Presidenta de la República el envío de un proyecto que regule integralmente las antenas de telefonía móvil y telefonía fija inalámbrica.,,64,,Única,,
5491,2006-08-16T20:38:00,pass,Proyecto de Acuerdo N°196,Solicita al Gobierno revisión de normativa y regulación de antenas de telefonía inalámbrica y móvil.,,64,,Única,,
5495,2006-08-17T10:47:00,pass,"Inadmisibilidad de proyecto, iniciado en moción del Diputado Alberto Robles, que ""deroga la ley N°18.678, que fijó la sede en que debe celebrar sus sesiones el Congreso Nacional"".",,,65,,Única,Quorum Simple,
5496,2006-08-17T13:21:00,pass,Boletín N°4229-21,Suspende la sustitución de embarcaciones pesqueras artesanales.,,65,Primer Trámite Constitucional/Primer Informe,General,Quorum Simple,
5497,2006-08-17T13:23:00,pass,Boletín N°4229-21,Suspende la sustitución de embarcaciones pesqueras artesanales.,"único, con indicación de los Diputados Ulloa; Melero; Bauer; Vallespín; Venegas, don Samuel, y Goic, doña Carolina, para agregar, a continuación de la expresión ""pérdida total"" la siguiente oración: ""En este caso, la nave sustituida deberá tener las mismas características y eslora que la nave siniestrada.""",65,Primer Trámite Constitucional/Primer Informe,Particular,Quorum Simple,
5498,2006-08-17T13:23:00,pass,Boletín N°4369-05,"Introduce modificaciones en el decreto ley N°3.475, de 1980, ley sobre Impuestos de Timbres y Estampillas.",,65,Primer Trámite Constitucional/Primer Informe,General,Quorum Simple,
5499,2006-08-17T13:26:00,pass,Boletín N°4369-05,"Introduce modificaciones en el decreto ley N°3.475, de 1980, ley sobre Impuestos de Timbres y Estampillas.","Inadmisibilidad de indicación de los Diputados Lorenzini, Tuma; Sepúlveda, doña Alejandra; Araya, Olivares, y Venegas, don Mario, por la cual:1) sustituye en el texto del artículo único del proyecto el guarismo ""2009"" por ""2007"".2) elimina los incisos primero, segundo y tercero del artículo transitorio.",65,Primer Trámite Constitucional/Primer Informe,Única,Quorum Simple,
5500,2006-08-17T13:32:00,pass,Proyecto de Acuerdo N°134,Obliga a municipios a velar por el aseo en lugares autorizados para ferias libres.,,65,,Única,,
5504,2006-08-22T12:47:00,pass,Boletín N°3770-01,"Modifica el decreto ley N°3.557, de 1981, que establece disposiciones para la protección agrícola.","Modificaciones del Senado, con excepción de aquellas recaídas en la letra b) del número 2 del artículo 1°, y en la letra b) del artículo 2°, sobre las que se pidió votación separada.",66,Tercer Trámite Constitucional/,Particular,Quorum Simple,
5505,2006-08-22T12:48:00,fail,Boletín N°3770-01,"Modifica el decreto ley N°3.557, de 1981, que establece disposiciones para la protección agrícola.",Modificación del Senado recaída en la letra b) del número 2 del artículo 1°.,66,Tercer Trámite Constitucional/,Particular,Quorum Simple,
5506,2006-08-22T12:49:00,fail,Boletín N°3770-01,"Modifica el decreto ley N°3.557, de 1981, que establece disposiciones para la protección agrícola.",Enmienda del Senado recaída en la letra b) del artículo 2°.,66,Tercer Trámite Constitucional/,Particular,Quorum Simple,
5507,2006-08-22T12:51:00,pass,Boletín N°4348-17,"Incluye en la ley N°19.962, sobre eliminación de ciertas anotaciones prontuariales, a los condenados por tribunales ordinarios.",,66,Primer Trámite Constitucional/Primer Informe,General,Quorum Simple,
5508,2006-08-22T12:53:00,pass,Boletín N°4348-17,"Incluye en la ley N°19.962, sobre eliminación de ciertas anotaciones prontuariales, a los condenados por tribunales ordinarios.","Articulado del proyecto con indicación de los Diputados Errázuriz; señora Soto, doña Laura; Salaberry, Ojeda, García, Montes, Ascencio, Jaramillo y Egaña, para agregar el siguiente artículo 2°:""Artículo 2°.- Los certificados de que la sentencia está ejecutoriada y la copia de la misma, para los efectos de esta ley, serán gratuitos para el requirente.""",66,Primer Trámite Constitucional/Primer Informe,Particular,Quorum Simple,
5509,2006-08-22T12:54:00,pass,Boletín N°4308-06,Traslada el Día del Huaso al 1 de septiembre.,,66,Primer Trámite Constitucional/Primer Informe,General,Quorum Simple,
5510,2006-08-22T12:56:00,pass,Proyecto de Acuerdo N°135,Propone establecer incompatibilidad entre calidades de consejero regional y funcionario público.,,66,,Única,,
5511,2006-08-22T12:59:00,pass,Proyecto de Acuerdo N°136,Respalda posición de Cancillería sobre candidatura de Venezuela como miembro no permanente del Consejo de Seguridad de las Naciones Unidas.,,66,,Única,,
