id,start_date,motion:title,motion:number,motions:document,sources:link:url,motion:legislative_session,motion:result,counts:option:yes,counts:option:no,counts:option:abstain,counts:number_of_people,counts:present
19356,2004-12-16,Návrh personální změny ve výboru ZHMP (usnesení),23/02,414,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18281&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=19356,23,pass,50,0,1,70,51
19413,2004-12-16,Usnesení k návrhu na úpravu rozpočtu hl.m.Prahy v souvislosti s dodatečnými přiznáními k dani z příjmů právnických osob hl.m.Prahy a s poskytnutím neinvestiční dotace městským částem (usnesení),23/03,975,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18281&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=19413,23,pass,54,0,2,70,56
19414,2004-12-16,Usnesení k revokaci usnesení ZHMP č. 18/03 z 27.5.2004 k návrhu na uvolnění části rezervy pro městské části Praha 14-57 vytvořené v kap.1016  rozpočtu hl.m.Prahy na rok 2004 (usnesení),23/04,379,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18281&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=19414,23,pass,49,0,2,70,51
19415,2004-12-16,Usnesení k revokaci usnesení ZHMP č. 21/19 ze dne 21.10.2004 k návrhu na uvolnění rezervy pro městské části Praha 14-57 vytvořené v kap. 1016 rozpočtu hl.m. Prahy na rok 2004 (2.kolo) (usnesení),23/05,367,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18281&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=19415,23,pass,51,1,1,70,53
19416,2004-12-16,Usnesení k revokaci usnesení ZHMP č. 19/05 ze dne 24.6.2004 ke Zprávě o plnění rozpočtu hl.m.Prahy a vyúčtování výsledků hospodaření hl.m.Prahy za rok 2003 (usnesení),23/06,369,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18281&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=19416,23,pass,53,0,1,70,54
19417,2004-12-16,Usnesení k oznámení záměru městské části Praha - Lipence na přijetí půjčky od SFŽP ČR (usnesení),23/07,406,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18281&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=19417,23,pass,43,0,9,70,52
19418,2004-12-16,Usnensení k úpravě rozpočtu vlastního hl.m. Prahy o přijatý úvěr ze SFRB (usnesení),23/08,386,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18281&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=19418,23,pass,48,0,4,70,52
19419,2004-12-16,"Usnesení k návrhu dodatku č.2 ke Smlouvě o sdružení č. SDR/24/01/001343/2003 uzavřené mezi Bytovým družstvem Kulatý Chodovec, hl.m. Prahou a společností P+T spol. s r.o. dne 29.1.2003, ve znění jejího dodatku č.1 ze dne 14.7.2003 (usnesení)",23/09,353,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18281&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=19419,23,pass,47,0,12,70,59
19420,2004-12-16,Usnesení k návrhu na změnu charakteru a účelu dotace poskytnuté MČ Praha 21 na základě usnesení ZHMP č.21/19 ze dne 21.10.2004 (usnesení),23/10,398,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18281&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=19420,23,pass,60,0,0,70,60
19421,2004-12-16,Usnesení k návrhu na uzavření splátkových dohod o úhradě dlužného nájemného s nájemci bytů a nebytových prostor ve vlastnictví hl. m. Prahy (usnesení),23/11,269,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18281&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=19421,23,pass,59,0,0,70,59
19427,2004-12-16,"Usnesení k návrhu na revokaci usnesení ZHMP č. 16/07 z 25.3.2004 k návrhu na úplatné nabytí pozemků parc. č. 668/48, 668/49 a 668/50 ( o celkové výměře 438 m2 ) v k.ú. Zličín, do majetku hl. m. Prahy  (usnesení)",23/12,329,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18281&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=19427,23,pass,60,0,0,70,60
19428,2004-12-16,"Usnesení k návrhu na úplatné nabytí vlastnictví pozemků parc.č. 676/47, 676/48 a 676/64 v k.ú. Dolní Měcholupy z vlastnictví firmy ESTATE, spol. s r.o., do vlastnictví hl.m. Prahy (usnesení)",23/13,912,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18281&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=19428,23,pass,54,0,1,70,55
19429,2004-12-16,Usnesení k návrhu na schválení nabytí a vzdání se práva převodu pozemků do vlastnictví hlavního města Prahy dle zákona č. 95/1999 Sb. ve znění pozdějších předpisů (usnesení),23/14,326,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18281&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=19429,23,pass,55,0,1,70,56
19430,2004-12-16,Usnesení k návrhu obecně závazné vyhlášky hlavního města Prahy o aktualizaci cenové mapy stavebních pozemků na území hlavního města Prahy (usnesení),23/15,304,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18281&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=19430,23,pass,56,0,0,70,56
19431,2004-12-16,Usnesení k volbě přísedících Městského soudu v Praze (usnesení),23/16,13,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18281&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=19431,23,pass,56,1,0,70,57
19432,2004-12-16,"Usnesení k návrhu na úpravu rozpočtu Dopravního podniku hl.m. Prahy, akciové společnosti na rok 2004 (usnesení)",23/17,388,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18281&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=19432,23,pass,55,0,3,70,58
19433,2004-12-16,Usnesení k návrhu na úplatné i bezúplatné  nabytí  nemovitostí do vlastnictví hl. m. Prahy za účelem výstavby Městského okruhu - stavby č. 0079 Špejchar - Pelc/Tyrolka (usnesení),23/18,316,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18281&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=19433,23,pass,56,0,3,70,59
19438,2004-12-16,Usnesení k návrhu na revokaci usnesení Zastupitelstva HMP č. 11/33 ze dne 30.10.2003 - nabytí pozemků do vlastnictví hl. m. Prahy v souvislosti s realizací stavby č. 0053 Vysočanská radiála (usnesení),23/19,145,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18281&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=19438,23,pass,57,0,1,70,58
19434,2004-12-16,Usnesení k návrhu na úplatné nabytí vlastnictví pozemku parc.č. 36/4 v k.ú. Libeň z vlastnictví Tělocvičné jednoty Sokol Libeň (usnesení),23/20,403,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18281&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=19434,23,pass,54,1,0,70,55
19435,2004-12-16,"Usnesení k záměru založení akciové společnosti Obecní dům, a.s. (usnesení)",23/21,132,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18281&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=19435,23,pass,55,0,4,70,59
19436,2004-12-16,Usensení ke schválení projektů doporučených k uzavření smlouvy (usnesení),23/22,371,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18281&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=19436,23,pass,62,0,0,70,62
19439,2004-12-16,Usnesení k návrhu na stanovení paušální hodinové částky pro poskytnutí náhrady ušlého výdělku v souvislosti s výkonem funkce neuvolněného člena Zastupitelstva hl. m. Prahy (usnesení),23/23,324,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18281&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=19439,23,pass,58,0,1,70,59
19437,2004-12-16,Usnesení k návrhu na navýšení účelové neinvestiční dotace městským částem Praha 4 a 8 - zkoušky zvláštní odborné způsobilosti (usnesení),23/24,385,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18281&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=19437,23,pass,63,0,0,70,63
19440,2004-12-16,"Usnesení k návrhu změny zřizovací listiny Středního odborného učiliště obchodu a služeb, Praha 9, Za Černým mostem 3 (usnesení)",23/25,242,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18281&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=19440,23,pass,57,0,0,70,57
19441,2004-12-16,"Usnesení k návrhu  na úpravu rozpočtu běžných výdajů v kap.04 - Školství, mládež a samospráva na rok 2004 u předškolních zařízení, škol a školských zařízení, jejichž zřizovatelem jsou městské části hl.m.Prahy, na základě rozpočtového řízení II. (usnesení)",23/26,320,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18281&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=19441,23,pass,60,0,0,70,60
19442,2004-12-16,Usnesení k návrhu na navýšení rozpočtu vlastního hl.m.Prahy k poskytnutí dotací městským částem hl.m.Prahy  v roce 2004 o neinvestiční dotaci ze státního rozpočtu z MŠMT ČR a z prostředků hl.m.Prahy (usnesení),23/27,364,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18281&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=19442,23,pass,58,0,0,70,58
19443,2004-12-16,Usnesení k návrhu na navýšení rozpočtu vlastního hl.m. Prahy a k poskytnutí dotace MČ Praha 9 (usnesení),23/28,409,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18281&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=19443,23,pass,58,0,0,70,58
19444,2004-12-16,Usnesení k bezúplatnému nabytí majetku Učebního střediska Podhradí z majetku státu do majetku hlavního města Prahy (usnesení),23/29,315,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18281&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=19444,23,pass,56,0,0,70,56
19445,2004-12-16,Usnesení k návrhu na revokaci usnesení ZHMP č. 19/05 ze dne 24.06.2004 (usnesení),23/30,405,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18281&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=19445,23,pass,52,0,1,70,53
19446,2004-12-16,Usnesení k návrhu na změnu zřizovacích listin příspěvkových organizací hlavního města Prahy v působnosti odboru SOC MHMP (usnesení),23/30,405,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18281&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=19446,23,pass,44,0,0,70,44
19447,2004-12-16,"Usnesení k návrhu obecně závazné vyhlášky, kterou se mění obecně závazná vyhláška č. 55/2000 Sb. hl.m. Prahy, kterou se vydává Statut hlavního města Prahy, ve znění pozdějších předpisů, svěření správy věcí z vlastnictví hlavního města Prahy městské části Praha - Zbraslav (dům s pečovatelskou službou (usnesení - zmatečné)",23/32,393,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18281&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=19447,23,fail,33,0,2,70,35
19448,2004-12-16,"Usnesení k návrhu obecně závazné vyhlášky, kterou se mění obecně závazná vyhláška č. 55/2000 Sb. hl.m. Prahy, kterou se vydává Statut hlavního města Prahy, ve znění pozdějších předpisů, svěření správy věcí z vlastnictví hlavního města Prahy městské části Praha - Zbraslav (dům s pečovatelskou službou (usnesení)",23/32,393,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18281&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=19448,23,pass,57,0,2,70,59
19449,2004-12-16,Usnesení k návrhu na úpravu rozpočtu v souvislosti s energetickými audity (usnesení),23/33,378,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18281&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=19449,23,pass,54,0,0,70,54
19450,2004-12-16,"Usnesení k návrhu úplatného převodu části pozemku  parc.č. 1992/1 v k.ú. Košíře z vlastnictví hl.m. Prahy do vlastnictví společnosti CENTRAL GROUP, a.s. (usnesení)",23/34,345,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18281&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=19450,23,pass,50,0,1,70,51
19451,2004-12-16,"Usnesení k návrhu na schválení úplatného převodu pozemků parc. č. 617/8, 645/53 a 645/54 o celkové výměře 10.509 m2 v k.ú. Třebonice  z vlastnictví HMP do vlastnictví Ředitelství silnic a dálnic ČR (usnesení)",23/35,389,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18281&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=19451,23,pass,54,0,0,70,54
19452,2004-12-16,"Usnesení k návrhu úplatného převodu pozemků parc. č. 2778/14-20 k.ú. Žižkov o celkové výměře 143 m2 z vlastnictví hl. m. Prahy do SJM Šumberových, Ulmajerových, Malých, Kočových, do vlastnictví paní Složilové a paní Jandové (usnesení)",23/36,402,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18281&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=19452,23,pass,53,1,0,70,54
19456,2004-12-16,"Usnesení k návrhu na úplatný převod pozemku parc. č. 2272/1 v k. ú. Krč z vlastnictví hl. m. Prahy do vlastnictví družstva KOMORGA, komerční a organizační (usnesení)",23/37,303,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18281&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=19456,23,pass,52,0,4,70,56
19457,2004-12-16,"Usnesení k návrhu na úplatný převod pozemků parc. č. 3059/2 a parc. č. 2075, oba v k. ú. Braník z vlastnictví hl. m. Praha do vlastnictví pana Štefana Chrenšče (usnesení)",23/38,318,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18281&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=19457,23,pass,56,0,0,70,56
19458,2004-12-16,"Usnesení k návrhu na schválení úplatného převodu vlastnictví  části pozemku parc. č. 2519/12 o výměře 87 m2 a a části pozemku parc. č. 2519/48 o výměře 30 m2 v katastrálním území Dejvice, za účelem rozšíření zahrady, z vlastnictví hl.m.Prahy do vlastnictví Ing. arch. Míny Norlin, bytem Praha 6, Janá (usnesení)",23/39,360,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18281&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=19458,23,pass,55,0,1,70,56
19459,2004-12-16,Usnesení k návrhu úplatného převodu části pozemku parc. č. 523/268 k.ú. Horní Měcholupy o výměře 19 m2 z vlastnictví hl. m. Prahy do vlastnictví Ing. Evžena Kučery (usnesení),23/40,362,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18281&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=19459,23,pass,55,0,0,70,55
19460,2004-12-16,"Usnesení k návrhu na úplatný převod pozemku parc.č. 2051 o výměře 690 m2 v kat. území Chodov z vlastnictví hlavního města Prahy do vlastnictví pana Luďka Žídka, bytem Praha 4, Starochodovská 674/1 (usnesení)",23/41,370,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18281&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=19460,23,pass,56,0,0,70,56
19465,2004-12-16,"Usnesení k návrhu na úplatný převod pozemku parc. č. 2131/524 v k.ú. Stodůlky o výměře 306 m2 z vlastnictví hl. m. Prahy do vlastnictví Družstva vlastníků garáží LUKA se sídlem Praha 5- Stodůlky, Kettnerova 1940 (usnesení)",23/42,981,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18281&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=19465,23,pass,56,0,0,70,56
19461,2004-12-16,Usnesení k návrhu na úplatný převod pozemkl k.ú. Krč (usnesení),23/43,154,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18281&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=19461,23,pass,54,0,2,70,56
19462,2004-12-16,"Usnesení k návrhu na bezúplatné nabytí věcí do vlastnictví hl.m. Prahy od M-Invest, s.r.o. a od Čs reality, a.s. (usnesení)",23/44,349,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18281&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=19462,23,pass,53,0,0,70,53
19466,2004-12-16,"Usnesení k návrhu na bezúplatné nabytí věcí do vlastnictví hl.m. Prahy od Ing. P. Švehly, od Uniga - cz a.s., od OCS Leasing spol. s r.o., od SICOM stavební družstvo Šeberov IV., od ing. J. Černocha - Osvětlení Černoch, od HOCHTIEF VSB a.s., od APV INVEST s.r.o. a od GOLD SFINX, s.r.o. (usnesení)",23/45,396,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18281&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=19466,23,pass,56,0,0,70,56
19467,2004-12-16,"Usnesení k návrhu na bezúplatné nabytí vlastnictví pozemku parc.č. 764/11 o výměře 50 m2 v k.ú. Jinonice, včetně na něm umístěné stavby chodníku, z vlastnictví PRODOMUS s.r.o., Kartouzská 200/4 Praha 5 do vlastnictví hl.m. Prahy (usnesení)",23/46,906,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18281&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=19467,23,pass,55,0,1,70,56
19468,2004-12-16,"Usnesení k návrhu na bezúplatné nabytí věcí do vlastnictví hl.m. Prahy od Ing.Chlum a syn s.r.o. a Kolínský s.r.o., od Stavebního bytového družstva POKROK, od DCRC, a.s. (usnesení)",23/47,401,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18281&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=19468,23,pass,56,0,0,70,56
19469,2004-12-16,Usnesení k úplatnému převodu pozemků z majetku hl.m. Prahy do vlastnictví majitelů staveb postavených v rámci legislativy družstevní výstavby platné do roku 1991 (usnesení),23/48,313,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18281&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=19469,23,pass,58,0,0,70,58
19470,2004-12-16,"Usnesení k návrhu obecně závazné vyhlášky, kterou se mění obecně závazná vyhláška č. 55/2000 Sb. hl.m. Prahy, kterou se vydává Statut hlavního města Prahy, ve znění pozdějších předpisů, svěření správy věcí z vlastnictví hlavního města Prahy městské části Praha 4, Praha 5, Praha 10, Praha 14 a Praha  (usnesení)",23/49,392,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18281&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=19470,23,pass,58,0,0,70,58
19613,2004-12-16,"Usnesení k návrhu obecně závazné vyhlášky, kterou se mění obecně závazná vyhláška č. 55/2000 Sb. hl.m. Prahy, kterou se vydává Statut hlavního města Prahy, ve znění pozdějších předpisů, svěření správy věcí z vlastnictví hlavního města Prahy městským částem Praha 3 a Praha 17 (usnesení)",23/50,394,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18281&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=19613,23,pass,59,0,0,70,59
19614,2004-12-16,"Usnesení k návrhu obecně závazné vyhlášky, kterou se měni obecně závazná vyhláška č. 55/2000 Sb. hl.m. Prahy, kterou se vydává Statut hlavního města Prahy, ve znění pozdějších předpisů, odejmutí správy svěřených věcí z vlastnictví hlavního města Prahy městským částem Praha - Šeberov a Praha - Kolovr (usnesení)",23/51,395,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18281&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=19614,23,pass,60,0,0,70,60
19615,2004-12-16,"Usnesení k návrhu na schválení směny pozemku parc. č. 3707/4 o výměře 12 m2 v k.ú. Břevnov ve vlastnictví hl.m.Prahy za pozemek parc. č. 1890/3 o výměře 15 m2 v k.ú. Břevnov ve vlastnictví  SULTRADE Praha, spol. s. r.o., se sídlem  Bělohorská 238/85, Praha 6 za účelem majetkoprávního vypořádání (usnesení)",23/52,361,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18281&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=19615,23,pass,54,0,0,70,54
19616,2004-12-16,"Usnesení k návrhu na úplatné nabytí vlastnictví pozemku parc.č. 321/1 o výměře 23 m2 v k.ú. Malá Strana z vlastnictví SBD mládeže Praha, Práčská 228, Praha 10, IČ: 00033278 do vlastnictví hl.m. Prahy (usnesení)",23/53,817,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18281&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=19616,23,pass,55,0,0,70,55
19617,2004-12-16,"Usnesení k návrhu na úplatné nabytí vlastnictví id.1/2 pozemků parc. č. 1427/59, parc.č. 1427/69, parc. č. 1479/114, id. 10/16 pozemků parc. č. 1427/74, parc. č. 1427/75, celých pozemků parc. č. 1427/61, parc. č. 1427/73, parc. č. 1427/63, id. 1/2 pozemku parc. č. 1432/55 v k.ú. Košíře ze spoluvlast (usnesení)",23/54,373,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18281&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=19617,23,pass,50,0,0,70,50
19463,2004-12-16,"Usnesení k návrhu na úplatné nabytí vlatnictví pozemku parc. č. 4488/5 v k.ú. Strašnice ve vlastnictví Skanska CZ, a.s. (usnesení)",23/55,391,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18281&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=19463,23,pass,53,0,1,70,54
19618,2004-12-16,"Usnesení k návrhu na úplatné nabytí vlastnictví nemovitostí v k.ú. Karlín, a to pozemků a staveb na nich umístěných, za účelem stavby protipovodňové hráze, z vlastnictví Těšnovské společnosti, s.r.o. do vlastnictví hl.m. Prahy (usnesení)",23/56,404,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18281&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=19618,23,pass,54,0,1,70,55
19619,2004-12-16,Usnesení k návrhu na revokaci usnesení Z HMP č. 47/39 ze dne 17.10.2002 ( majetkoprávní vypořádání pozemku parc. č. 52/3 v k.ú. Klánovice - František Grünwald) (usnesení),23/57,372,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18281&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=19619,23,pass,53,0,1,70,54
19620,2004-12-16,Usnesení k návrhu revokace usnesení ZHMP č. 20/56 ze dne 16.9.2004 k návrhu na úplatný převod pozemků parc.č. 2131/103 a 2131/104 v k.ú. Stodůlky z vlastnictví hl.m. Prahy do vlastnictví Bytového družstva Blaník (usnesení),23/58,336,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18281&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=19620,23,pass,58,0,0,70,58
19274,2005-01-27,.zasedání (změna programu),,,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18281&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=19274,24,fail,22,9,18,70,49
19275,2005-01-27,.zasedání (změna programu),,,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18281&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=19275,24,pass,52,0,0,70,52
19276,2005-01-27,.zasedání (změna programu),,,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=18281&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=19276,24,fail,10,12,27,70,49
