id,name,state
50-602,SÍLVIO PESSOA,Pernambuco
50-603,COLBERT MARTINS,Bahia
50-604,DALILA FIGUEIREDO,São Paulo
50-605,JOSE DA PAIXÃO,Rio de Janeiro
50-606,VANIO DOS SANTOS,Santa Catarina
50-607,ROBSON ROMERO,Rio de Janeiro
50-608,MARCUS VICENTE,Espírito Santo
50-609,OCTÁVIO ELÍSIO,Minas Gerais
50-610,RAIMUNDO COLOMBO,Santa Catarina
50-611,MOACIR MICHELETTO,Paraná
50-612,ADELAIDE NERI,Acre
50-613,PAULO LUSTOSA,Ceará
50-614,JOÃO TOTA,Acre
50-615,EMÍLIO ASSMAR,Acre
50-616,EDUARDO COELHO,São Paulo
50-617,NELSON HARTER,Rio Grande do Sul
50-618,AECIO DE BORBA,Ceará
50-619,MARCOS VINÍCIUS DE CAMPOS,São Paulo
50-620,CÂNDIDO MENDES,Rio de Janeiro
50-621,ÁLVARO RIBEIRO,Pernambuco
50-622,ANA CATARINA,Rio Grande do Norte
50-624,MESSIAS GÓIS,Sergipe
50-625,JOSE COSTA,Alagoas
50-626,ASSIS CANUTO,Rondonia
50-627,ODAISA FERNANDES,Rondonia
50-628,MARIO ASSAD JUNIOR,Minas Gerais
50-629,ANTÔNIO EBLING,Rio Grande do Sul
50-630,VITURIANO DE ABREU,Paraíba
50-631,ANTONIO FERREIRA,Alagoas
50-632,MARCIO MATOS,Paraná
50-633,ANTONIO FALEIROS,Goiás
50-634,JOÃO BROCHADO,Distrito Federal
50-635,EDSON MENEZES DA SILVA,Rio Grande do Sul
50-636,ENYR LAPROVITA VIEIRA,Distrito Federal
50-637,MILTON BARBOSA,Bahia
50-638,JAMIL HADDAD,Rio de Janeiro
50-639,LUIZ SALOMÃO,Rio de Janeiro
50-801,BERNARDO CABRAL,Amazonas
50-802,JEFFERSON PERES,Amazonas
50-803,GILBERTO MIRANDA,Amazonas
50-804,JUVÊNCIO DIAS,Pará
50-805,JADER BARBALHO,Pará
50-806,EDISON LOBÃO,Maranhão
50-807,EPITÁCIO CAFETEIRA,Maranhão
50-808,ADEMIR ANDRADE,Pará
50-810,LUCÍDIO PORTELLA,Piauí
50-811,HUGO NAPOLEÃO,Piauí
50-812,ELÓI PORTELA,Piauí
50-813,LÚCIO ALCÂNTARA,Ceará
50-814,BENI VERAS,Ceará
50-815,SÉRGIO MACHADO,Ceará
50-816,FERNANDO BEZERRA,Rio Grande do Norte
50-817,GERALDO MELO,Rio Grande do Norte
50-818,JOSÉ AGRIPINO MAIA,Rio Grande do Norte
50-819,NEY SUASSUNA,Paraíba
50-820,WELLINGTON ROBERTO,Paraíba
50-821,RONALDO CUNHA LIMA,Paraíba
50-822,JOEL DE HOLLANDA,Pernambuco
50-823,CARLOS WILSON,Pernambuco
50-824,ROBERTO FREIRE,Pernambuco
50-825,GUILHERME PALMEIRA,Alagoas
50-826,PEDRO PIVA,São Paulo
50-827,DJALMA FALCÃO,Alagoas
50-828,JOSÉ ALVES,Sergipe
50-829,ANTÔNIO CARLOS VALADARES,Sergipe
50-830,JOSÉ EDUARDO DUTRA,Sergipe
50-831,JOSAPHAT MARINHO,Bahia
50-832,ANTONIO CARLOS MAGALHÃES,Bahia
50-833,DJALMA BESSA,Bahia
50-834,ELCIO ALVARES,Espírito Santo
50-835,GERSON CAMATA,Espírito Santo
50-836,JOSÉ IGNÁCIO FERREIRA,Espírito Santo
50-837,ODACIR SOARES,Rondonia
50-838,TEOTÔNIO VILELA FILHO,Alagoas
50-839,BENEDITA DA SILVA,Rio de Janeiro
50-840,ABDIAS NASCIMENTO,Rio de Janeiro
50-841,ARTUR DA TÁVOLA,Rio de Janeiro
50-842,JONAS PINHEIRO,Mato Grosso
50-843,JÚNIA MARISE,Minas Gerais
50-844,FRANCELINO PEREIRA,Minas Gerais
50-845,ARLINDO PORTO,Minas Gerais
50-846,EDUARDO SUPLICY,São Paulo
50-847,JÚLIO CAMPOS,Mato Grosso
50-848,ROMEU TUMA,São Paulo
50-849,FLAVIANO MELO,Acre
50-850,ÍRIS REZENDE,Goiás
50-851,MAURO MIRANDA,Goiás
50-852,LEVY DIAS,Mato Grosso do Sul
50-853,LÚDIO COELHO,Mato Grosso do Sul
50-854,RAMEZ TEBET,Mato Grosso do Sul
50-855,JOSÉ EDUARDO VIEIRA,Paraná
50-856,ROBERTO REQUIÃO,Paraná
50-857,OSMAR DIAS,Paraná
50-858,ESPERIDIÃO AMIN,Santa Catarina
50-859,GERALDO ALTHOFF,Santa Catarina
50-860,CASILDO MALDANER,Santa Catarina
50-861,PEDRO SIMON,Rio Grande do Sul
50-862,EMÍLIA FERNANDES,Rio Grande do Sul
50-863,JOSÉ FOGACA,Rio Grande do Sul
50-864,NABOR JÚNIOR,Acre
50-865,JOSÉ SAAD,Goiás
50-866,MARINA SILVA,Acre
50-867,CARLOS BEZERRA,Mato Grosso
50-868,JOSÉ BIANCO,Rondonia
50-869,ERNANDES AMORIM,Rondonia
50-870,LAURO CAMPOS,Distrito Federal
50-871,JOSÉ ROBERTO ARRUDA,Distrito Federal
50-872,LEONEL PAIVA,Distrito Federal
50-873,LEOMAR QUINTANILHA,Tocantins
50-874,CARLOS PATROCÍNIO,Tocantins
50-875,JOÃO ROCHA,Tocantins
50-876,PAULO GUERRA,Amapá
50-877,GILVAM BORGES,Amapá
50-878,SEBASTIÃO ROCHA,Amapá
50-879,JOÃO FRANÇA,Roraima
50-880,MARLUCE PINTO,Roraima
50-881,ROMERO JUCÁ,Roraima
50-882,BELLO PARGA,Maranhão
50-883,JÔNICE TRISTÃO,Espírito Santo
50-884,MOREIRA MENDES,Rondonia
50-885,SANDRA GUIDI,Santa Catarina
50-886,FREITAS NETO,Piauí
50-887,REGINALDO DUARTE,Ceará
50-889,GERALDO CÂNDIDO,Rio de Janeiro
50-891,LUZIA TOLEDO,Espírito Santo
