id,start_date,motion:text,motion:result,motion:requirement
6284,1994-06-02T09:33:00,Odpovědi čl. vlády na interpelace,fail,simple majority
6543,1993-12-03T08:33:00,Nov.zák.o spotřebních daních,pass,simple majority
2196,1995-06-29T08:24:00,Vl.náv.novely trestního zákona,pass,simple majority
4711,1994-12-13T14:42:00,Odpovědi členů vlády na interpelace posl.,fail,simple majority
5907,1996-04-25T10:09:00,Zadávání veřejných zakázek 3. čtení,pass,simple majority
4416,1995-02-09T10:24:00,Odpovědi členů vl. na blok souhlas.inter. posl.,pass,simple majority
6292,1994-06-02T10:02:00,Odpovědi čl. vlády na interpelace,fail,simple majority
7248,1994-04-26T15:09:00,Vl. návrh zákona o silniční dopravě,fail,simple majority
2688,1995-11-03T09:05:00,Vl.náv.nov.zákona o lesích,fail,simple majority
7269,1994-04-27T08:30:00,Novela zák. o daních z příjmů,pass,simple majority
4375,1995-02-08T10:21:00,Nov.zák. o služebním poměru přísluš. Policie,pass,simple majority
5012,1994-11-02T09:48:00,Vl. návrh zákona o podmínkách podnikání,fail,simple majority
2872,1995-11-03T14:17:00,Vl.náv. zák. o střelných zbraních,fail,simple majority
4232,1995-03-16T15:37:00,Zpráva o kontrole činnosti BIS ČR,pass,simple majority
4085,1995-04-20T14:36:00,Zák. o státní statistické službě,fail,simple majority
2752,1995-11-03T10:14:00,Vl.náv.nov.zákona o lesích,fail,simple majority
2967,1995-12-07T12:00:00,Posl.náv.novely trestního zákona,fail,simple majority
7264,1994-04-26T16:01:00,Návrh zák. o územní samosprávě,fail,simple majority
4287,1995-03-17T09:58:00,Vl.náv. novely zák. o VZP,fail,simple majority
6254,1994-06-01T13:14:00,Návrh statutu Fondu nár. majetku ČR,fail,simple majority
6724,1993-12-08T18:26:00,Výroční zpráva BIS za rok 1993,fail,simple majority
2915,1995-12-05T13:21:00,N.usn.PS na účast čl.vl. při projed. rozpočtu,pass,simple majority
6563,1993-12-03T09:45:00,Nov.zák.o daních z příjmů,fail,simple majority
3344,1996-02-15T08:18:00,Informace o pořadu,pass,simple majority
3594,1995-05-23T12:33:00,Bod 35 zařadit mezi body 8 a 9,pass,simple majority
4457,1995-02-09T15:00:00,Odpověď min. sprav. Nováka na int. posl. Vrchy,pass,simple majority
2844,1995-11-03T13:52:00,Vl.náv. zák. o střelných zbraních,pass,simple majority
4482,1995-02-09T17:12:00,Odpověď min.práce Vodičky na int.posl. Vrchy,pass,simple majority
2314,1995-06-29T21:45:00,Vl.náv.zákona o důchodovém pojištění,fail,simple majority
3384,1996-02-21T10:06:00,Způsob volby ved.stát. delegace PS do PSRE,fail,simple majority
3996,1995-04-19T14:32:00,Zák. o jednacím řádu PS,fail,simple majority
2818,1995-11-03T13:26:00,Vl.náv. zák. o střelných zbraních,fail,simple majority
3299,1996-02-13T14:28:00,Posl.návrh zemědělského zákona,fail,simple majority
6241,1994-05-31T16:19:00,Vl. návrh novely silničního zákona,fail,simple majority
3442,1996-03-13T13:20:00,Vl.náv.nov.zák. o barvení paliv,pass,simple majority
6837,1994-02-16T11:43:00,Neplatné hlasování,fail,simple majority
3599,1995-05-23T12:41:00,Náv.org. výb. na vyjím. upuštění od zásad zák.,pass,simple majority
6682,1993-12-07T15:17:00,,pass,simple majority
7049,1994-03-22T17:15:00,Novela zákoníku práce,fail,simple majority
6751,1993-12-09T14:35:00,Vl. návrh zák. o přísp. na nájemné,fail,simple majority
2930,1995-12-05T14:00:00,Změna pořadu,fail,simple majority
2792,1995-11-03T11:04:00,Vl.náv.nov.zákona o lesích,fail,simple majority
3537,1996-03-14T14:18:00,Vl.náv.zák.o provozování soukr.bezp.služeb b,fail,simple majority
4252,1995-03-16T16:55:00,Odpovědi členů vlády na interpelace posl.PS,fail,simple majority
5428,1994-07-09T09:20:00,Vl.náv.zák. o ochraně ovzduší,pass,simple majority
3677,1995-05-25T12:43:00,Odpovědi na interpelace,pass,simple majority
5179,1994-09-28T14:46:00,Náv.zák. o zadávání veřejných zakázek,fail,simple majority
4755,1994-12-13T17:34:00,Odpovědi členů vlády na interpelace posl.,fail,simple majority
2848,1995-11-03T13:52:00,Vl.náv. zák. o střelných zbraních,pass,simple majority
5305,1994-07-07T11:45:00,,pass,simple majority
7185,1994-03-24T13:37:00,Novela zák.o správních poplatcích,pass,simple majority
5033,1994-11-02T10:07:00,Vl. návrh zákona o podmínkách podnikání,fail,simple majority
5155,1994-09-27T16:27:00,,pass,simple majority
3661,1995-05-24T14:48:00,Účetní závěrka FDM za r.1994,pass,simple majority
5181,1994-09-28T14:49:00,Náv.zák. o zadávání veřejných zakázek,pass,simple majority
6808,1994-02-15T13:43:00,Návrh org.v. na vyjímečné upuštění od zásad,pass,simple majority
5124,1994-09-27T12:30:00,,pass,simple majority
2282,1995-06-29T16:45:00,Vl.náv.novely zák. o daních z příjmů,pass,simple majority
2366,1995-09-26T13:49:00,Změna programu,pass,simple majority
6594,1993-12-03T14:35:00,Nov.zák.o všeob.zdrav.pojištění,pass,simple majority
6935,1994-02-17T13:59:00,Odp. členů vlády na interpelace,pass,simple majority
6198,1994-05-31T11:35:00,,fail,simple majority
1892,1995-06-20T13:12:00,Náv. org.v. na upušt. od zásad zákonů,pass,simple majority
3654,1995-05-24T13:21:00,Náv.zák. o mimosoudních rehabilitacích,pass,simple majority
5222,1994-09-29T10:50:00,Odpovědi na interpelace,pass,simple majority
5975,1996-04-26T08:17:00,Novela zákona o investičních společnostech,pass,simple majority
3731,1995-05-25T19:25:00,Vl.náv. státního závěrečného účtu ČR za 94 4,fail,simple majority
2255,1995-06-29T15:54:00,Vl.náv.novely zák. o daních z příjmů,fail,simple majority
7208,1994-03-24T15:52:00,Odpovědi členů vlády na interpelace poslanců,pass,simple majority
5538,1996-04-16T12:12:00,"Určení ověřovatelů - Karas, Zeman",pass,simple majority
7413,1994-04-29T15:19:00,Novela zák. o sdruž. v polit. stranách,pass,simple majority
1901,1995-06-20T13:37:00,Náv. usn.PS k problem. reformy veřej.správy,pass,simple majority
6227,1994-05-31T13:18:00,Rezignace členky výboru Fondu dětí a mládeže,pass,simple majority
5274,1994-09-08T11:24:00,Upuštění od zásad,pass,simple majority
2667,1995-11-02T18:07:00,Vl.náv.nov.zák. o obcích,pass,simple majority
4603,1994-12-07T16:16:00,Vl. návrh novely zák. o dani silniční,fail,simple majority
2594,1995-10-31T14:26:00,Náv. voleb.komise na zařaz. posl. do výborů,pass,simple majority
5378,1994-07-08T10:52:00,Odp.členů vlády na interpelace poslanců,fail,simple majority
4637,1994-12-08T16:56:00,Vl. návrh novely zák. o daních z příjmů,pass,simple majority
3864,1995-04-19T09:55:00,Zák. o jednacím řádu PS,fail,simple majority
5543,1996-04-16T14:19:00,T 2007 přeřadit jako bod 68 a 118,pass,simple majority
3647,1995-05-24T12:55:00,Vl.náv.zák. o ochraně spotřebitele,fail,simple majority
3323,1996-02-14T13:15:00,II. čtení,pass,simple majority
4823,1994-12-14T16:33:00,Vl.návrh zák. o státním rozp. ČR na rok 1995,pass,simple majority
3773,1995-05-26T14:29:00,Vl.náv.zák. o státní sociální podpoře,fail,simple majority
3566,1996-03-15T09:03:00,Vl.náv.zák.o provozování soukr.bezp.služeb b,fail,simple majority
4724,1994-12-13T15:37:00,Odpovědi členů vlády na interpelace posl.,fail,simple majority
4747,1994-12-13T16:57:00,Odpovědi členů vlády na interpelace posl.,fail,simple majority
6657,1993-12-07T13:44:00,Návrh zák. o stát.rozpočtu ČR na r. 1994,fail,simple majority
2410,1995-09-26T17:09:00,Přeřazení bodu č. 8,pass,simple majority
5367,1994-07-08T09:39:00,Odp.členů vlády na interpelace poslanců,fail,simple majority
7382,1994-04-29T14:54:00,Novela zák. o sdruž. v polit. stranách,pass,simple majority
3169,1996-02-06T13:52:00,Pořad 39. schůze PS,pass,simple majority
6276,1994-06-01T16:52:00,Vl. návrh st. záv. účtu ČR za r. 1993,pass,simple majority
7258,1994-04-26T15:24:00,Vl. návrh zákona o silniční dopravě,pass,simple majority
2274,1995-06-29T16:35:00,Vl.náv.novely zák. o daních z příjmů,pass,simple majority
5208,1994-09-29T10:12:00,Odpovědi na interpelace,fail,simple majority
7080,1994-03-23T11:26:00,Vl.návrh zák. o prod. a výv. předm. kult.hodn.,fail,simple majority
6821,1994-02-15T14:51:00,Vl.návrh zákona o zahr.obchodu s vojen. mater.,fail,simple majority
4013,1995-04-19T16:27:00,Zák. o zvýšení vyplác.důchodů a důch.za r.95,pass,simple majority
4647,1994-12-08T17:06:00,Vl. návrh novely zák. o daních z příjmů,fail,simple majority
2168,1995-06-28T13:43:00,Posl.náv.novely zák. o obecní policii,pass,simple majority
2763,1995-11-03T10:26:00,Vl.náv.nov.zákona o lesích,pass,simple majority
5429,1994-07-09T09:23:00,Vl.náv.zák. o ochraně ovzduší,pass,simple majority
5464,1994-07-09T13:49:00,Posl.náv.zák. o úpravě vlast.vztahů k půdě,pass,simple majority
5920,1996-04-25T10:09:00,Zadávání veřejných zakázek 3. čtení,pass,simple majority
5380,1994-07-08T11:05:00,Odp.členů vlády na interpelace poslanců,pass,simple majority
2365,1995-09-26T13:26:00,Návrh na účast členů vlády na 34. a dal. sch.PS,pass,simple majority
5024,1994-11-02T10:00:00,Vl. návrh zákona o podmínkách podnikání,fail,simple majority
7404,1994-04-29T15:17:00,Novela zák. o sdruž. v polit. stranách,fail,simple majority
1852,1995-10-18T17:44:00,Vl.návrh zákona o st. rozpočtu ČR na rok 19966,fail,simple majority
5239,1994-09-29T11:58:00,Odpovědi na interpelace,pass,simple majority
4243,1995-03-16T16:37:00,Odpovědi členů vlády na interpelace posl.PS,pass,simple majority
4250,1995-03-16T16:53:00,Odpovědi členů vlády na interpelace posl.PS,pass,simple majority
5121,1994-11-03T21:08:00,Zpráva o opatřeních předsedy PS,fail,simple majority
6328,1994-06-02T16:06:00,Zpráva o činnosti Rady ČR pro rozhl. a TV,pass,simple majority
5339,1994-07-07T14:07:00,Vl.náv. zák. o zpravodaj. službách ČR,fail,simple majority
5199,1994-09-29T09:32:00,Odpovědi na interpelace,pass,simple majority
3099,1995-12-19T16:22:00,Sml. mezi ČR a Ruskou federací,pass,simple majority
3741,1995-05-26T07:22:00,Vl.náv.zák. o státní sociální podpoře,pass,simple majority
6424,1994-06-03T14:04:00,Návrh zák. o volbách do zastup. v obcích,fail,simple majority
3616,1995-05-23T13:53:00,Vl.náv.-Smlouva mezi ČR a Slovenskem,pass,simple majority
3019,1995-12-12T15:28:00,Vl.náv.zák.o st.rozpočtu na r.1996,fail,simple majority
1849,1995-10-18T14:08:00,Novela zákona č.451/91 Sb. o st. organizacích,pass,all representatives majority
3465,1996-03-13T14:17:00,Pojistné na sociál. zabezpečení ...,pass,simple majority
3755,1995-05-26T13:52:00,Vl.náv.zák. o vinohradnictví a vinařství,fail,simple majority
3029,1995-12-12T15:44:00,Vl.náv.zák.o st.rozpočtu na r.1996,fail,simple majority
6565,1993-12-03T10:00:00,Nov.zák.o daních z příjmů,pass,simple majority
3875,1995-04-19T10:08:00,Zák. o jednacím řádu PS,pass,simple majority
1859,1995-10-18T18:03:00,K pořadu schůze,pass,simple majority
5161,1994-09-27T17:18:00,Návrh na změny členství ve vyšetř. komisi PS,pass,simple majority
6945,1994-02-17T14:18:00,Odp. členů vlády na interpelace,fail,simple majority
6598,1993-12-03T14:41:00,Nov.zák.o všeob.zdrav.pojištění,fail,simple majority
2719,1995-11-03T09:36:00,Vl.náv.nov.zákona o lesích,fail,simple majority
6536,1993-12-02T17:32:00,Návrh zák. o zrušení st.tabák.monopolu,fail,simple majority
7042,1994-03-22T13:20:00,Návrh org.výb. na výjim.zkrác.zák.lhůty 60dnů,pass,simple majority
5465,1994-07-09T13:52:00,Posl.náv.zák. o úpravě vlast.vztahů k půdě,pass,simple majority
5997,1996-04-26T12:08:00,Vl.návrh zák. o zpříst. svazků st. bezp.,fail,simple majority
3933,1995-04-19T13:15:00,Zák. o jednacím řádu PS,fail,simple majority
7102,1994-03-24T08:57:00,Vl.návrh zák.-vlastn.vztahy k bytům,fail,simple majority
6447,1994-06-03T14:33:00,Návrh zák. o volbách do zastup. v obcích,pass,simple majority
3789,1995-05-26T15:54:00,Náv.rozpočtu FNM na r. 1995,fail,simple majority
2396,1995-09-26T15:19:00,Vl. návrh devizového zákona,fail,simple majority
3439,1996-03-13T13:16:00,Vl.náv.nov.zák. o barvení paliv,pass,simple majority
2578,1995-10-31T13:08:00,Určení ověřovatelů,pass,simple majority
5472,1994-07-09T13:57:00,Posl.náv.zák. o úpravě vlast.vztahů k půdě,pass,simple majority
7323,1994-04-28T14:24:00,Odpovědi čl. vlády na interp. posl. PS,pass,simple majority
3002,1995-12-08T12:30:00,Účast v mírových silách v bývalé Jugoslávii,pass,simple majority
7250,1994-04-26T15:11:00,Vl. návrh zákona o silniční dopravě,fail,simple majority
5377,1994-07-08T10:52:00,Odp.členů vlády na interpelace poslanců,fail,simple majority
4708,1994-12-13T14:20:00,Odpovědi členů vlády na interpelace posl.,fail,simple majority
4463,1995-02-09T15:20:00,Odpověď min.zdrav. Rubáše na int.posl. Vrchy,fail,simple majority
3015,1995-12-08T15:14:00,Vl.náv.nov.zák. o konkursu,pass,simple majority
6439,1994-06-03T14:21:00,Návrh zák. o volbách do zastup. v obcích,pass,simple majority
5926,1996-04-25T10:09:00,Zadávání veřejných zakázek 3. čtení,pass,simple majority
2483,1995-09-27T17:33:00,Náv. zák. o volbách do Parlamentu ČR,fail,simple majority
5158,1994-09-27T16:43:00,,pass,simple majority
4842,1994-12-14T17:03:00,Vl.návrh zák. o státním rozp. ČR na rok 1995,fail,simple majority
3332,1996-02-14T17:06:00,Evropská doh. o soudu pro lidská práva,pass,simple majority
5258,1994-09-29T15:28:00,Návrh zákona o zeměměřictví,fail,simple majority
1974,1995-06-22T15:15:00,Vl.náv.novely zákona o školách,fail,simple majority
5190,1994-09-28T14:58:00,Náv.zák. o zadávání veřejných zakázek,pass,simple majority
2650,1995-11-02T09:17:00,Odp. členů vlády na pís. interpelace,fail,simple majority
3704,1995-05-25T13:37:00,Odpovědi na interpelace,pass,simple majority
6416,1994-06-03T13:57:00,Návrh zák. o volbách do zastup. v obcích,fail,simple majority
2073,1995-06-27T12:57:00,Odpovědi členů vlády na interpelace,fail,simple majority
4337,1995-02-07T15:11:00,Novela zákona o soudních poplatcích,pass,simple majority
3140,1995-12-20T15:45:00,Náv. zdravotně pojistných plánů VZP ČR,fail,simple majority
4141,1995-04-20T17:37:00,Zákon o spořitelních a úvěrních družstev,pass,simple majority
3173,1996-02-06T13:52:00,Pořad 39. schůze PS,fail,simple majority
7161,1994-03-24T10:29:00,Vl.návrh zák.-vlastn.vztahy k bytům,fail,simple majority
3681,1995-05-25T07:25:00,Změna pořadu,pass,simple majority
5895,1996-04-25T10:09:00,Zadávání veřejných zakázek 3. čtení,pass,simple majority
4820,1994-12-14T16:33:00,Vl.návrh zák. o státním rozp. ČR na rok 1995,pass,simple majority
5559,1996-04-16T14:40:00,T 2055 vyřadit z pořadu,pass,simple majority
6673,1993-12-07T14:05:00,Návrh zák. o stát.rozpočtu ČR na r. 1994,fail,simple majority
5151,1994-09-27T15:42:00,Nov.zák. na ochranu zvířat proti týrání,pass,simple majority
4540,1994-12-06T14:29:00,,pass,simple majority
3769,1995-05-26T14:29:00,Vl.náv.zák. o státní sociální podpoře,fail,simple majority
2851,1995-11-03T14:02:00,Vl.náv. zák. o střelných zbraních,fail,simple majority
5466,1994-07-09T13:52:00,Posl.náv.zák. o úpravě vlast.vztahů k půdě,pass,simple majority
5286,1994-09-08T15:42:00,Zvýšení důchodů,pass,simple majority
3790,1995-05-26T15:54:00,Náv.rozpočtu FNM na r. 1995,fail,simple majority
3716,1995-05-25T18:16:00,Vl.náv.zák. o příspěvku na nájemné,pass,simple majority
6834,1994-02-16T11:33:00,Návrh na zrušení stát. tabák. monopolu,fail,simple majority
1839,1995-10-18T13:09:00,Volba ověřovatelů,pass,simple majority
4659,1994-12-08T17:18:00,Vl. návrh novely zák. o daních z příjmů,fail,simple majority
2951,1995-12-07T08:30:00,Odpovědi členů vlády na pís.interp.poslanců,fail,simple majority
6979,1994-02-18T15:00:00,Neplatné hlasování,fail,simple majority
2264,1995-06-29T16:24:00,Vl.náv.novely zák. o daních z příjmů,fail,simple majority
2416,1995-09-27T09:02:00,Smlouva mezi ČR a SRN o pohranič.odbavování,pass,simple majority
6554,1993-12-03T09:38:00,Nov.zák.o daních z příjmů,fail,simple majority
2970,1995-12-07T13:52:00,Posl.náv.zákona o advokacii,pass,simple majority
6363,1994-06-02T18:03:00,Návrh zák. o volbách do PS a Senátu ČR,fail,simple majority
3426,1996-03-13T10:51:00,Vl.náv.nov.zák.o konkursu a vyrovnání,pass,simple majority
6359,1994-06-02T18:03:00,Návrh zák. o volbách do PS a Senátu ČR,fail,simple majority
6985,1994-02-18T15:06:00,Nov. zák. o místních poplatcích,fail,simple majority
3359,1996-02-15T10:43:00,Sml. mezi ČR a Rumunskem,pass,simple majority
7383,1994-04-29T14:54:00,Novela zák. o sdruž. v polit. stranách,fail,simple majority
4110,1995-04-20T16:05:00,Návrh na změnu ve slož.stálé komise pro KPS,pass,simple majority
1929,1995-06-22T10:06:00,Vl.náv.novely zák. o dani z přidané hodnoty,pass,simple majority
2375,1995-09-26T13:53:00,Změna programu,pass,simple majority
4588,1994-12-07T15:35:00,Vl.návrh novely zák. o dani z přidané hodnoty,pass,simple majority
2776,1995-11-03T10:37:00,Vl.náv.nov.zákona o lesích,pass,simple majority
3617,1995-05-23T14:04:00,Vl.náv.-Úmluva o jader. bezpečnosti,pass,simple majority
6710,1993-12-08T13:29:00,Nov.zák.o Policii ČR,fail,simple majority
5415,1994-07-09T07:26:00,Posl.náv.zák.o působ.org.ČR při přev.majetku,fail,simple majority
6722,1993-12-08T16:49:00,,pass,simple majority
4415,1995-02-09T10:19:00,Procedurální návrh,pass,simple majority
5527,1994-07-09T19:30:00,Zpráva o opatřeních předsedy PS,pass,simple majority
2944,1995-12-06T15:11:00,Vl.náv.nov.zákona o odpadech,fail,simple majority
2291,1995-06-29T21:28:00,Vl.náv.zákona o důchodovém pojištění,pass,simple majority
2992,1995-12-08T09:48:00,Posl.náv.nov.zák.o provozování rozhl. a TV,fail,simple majority
2076,1995-06-27T13:03:00,Odpovědi členů vlády na interpelace,fail,simple majority
5180,1994-09-28T14:47:00,Náv.zák. o zadávání veřejných zakázek,pass,simple majority
5047,1994-11-02T14:16:00,Vl. návrh zákona o podmínkách podnikání,pass,simple majority
2614,1995-11-01T09:35:00,Vl. návrh zákona na změnu živnost. zákona,fail,simple majority
7334,1994-04-28T15:11:00,Odpovědi čl. vlády na interp. posl. PS,pass,simple majority
2981,1995-12-08T09:33:00,Posl.náv.nov.zák.o provozování rozhl. a TV,pass,simple majority
3588,1996-03-15T14:02:00,Změna práv.předpisů souvis.se z.o odrůdách,pass,simple majority
2385,1995-09-26T14:07:00,Změna programu,pass,simple majority
2228,1995-06-29T15:54:00,Vl.náv.novely zák. o daních z příjmů,fail,simple majority
6423,1994-06-03T14:04:00,Návrh zák. o volbách do zastup. v obcích,fail,simple majority
2560,1995-09-28T11:48:00,Vl.náv.zák. o nezisk.práv.osobách a daních h,pass,simple majority
7292,1994-04-28T12:26:00,Odpovědi čl. vlády na interp. posl. PS,pass,simple majority
6562,1993-12-03T09:45:00,Nov.zák.o daních z příjmů,pass,simple majority
5182,1994-09-28T14:50:00,Náv.zák. o zadávání veřejných zakázek,fail,simple majority
5257,1994-09-29T15:24:00,Návrh zákona o zeměměřictví,fail,simple majority
2344,1995-06-29T22:57:00,Vl.náv.novel zákonů k důchod. pojištění,pass,simple majority
3368,1996-02-15T10:59:00,Vl.náv.zák. opatřeních proti legal trest.čin,pass,simple majority
3977,1995-04-19T14:09:00,Zák. o jednacím řádu PS,fail,simple majority
4100,1995-04-20T14:58:00,Zák. o ochraně ozónové vrstvy Země,pass,simple majority
6791,1994-02-15T12:51:00,,fail,simple majority
2376,1995-09-26T13:53:00,Změna programu,pass,simple majority
3209,1996-02-07T15:13:00,VL.náv.nov.zák.o všeob.zdrav.pojištění,fail,simple majority
2896,1995-11-03T14:40:00,Usnesení na odvolání posl. Doubravy,pass,simple majority
5116,1994-11-03T20:42:00,Vl.návrh novely zák. o podm.převodu majetku,fail,simple majority
1864,1995-06-20T12:45:00,Stažení bodu 15,pass,simple majority
2825,1995-11-03T13:33:00,Vl.náv. zák. o střelných zbraních,fail,simple majority
3425,1996-03-13T10:44:00,Vl.náv.novely autorského zákona,fail,simple majority
2494,1995-09-27T17:43:00,Náv. zák. o volbách do Parlamentu ČR,fail,simple majority
2563,1995-09-28T14:13:00,Nov. zákona o přestupcích,fail,simple majority
4426,1995-02-09T11:00:00,Odpověď př. vl. Klause na inter. posl. Bláhy,pass,simple majority
4267,1995-03-17T09:29:00,Vl.náv. novely zák. o všeob. zdr.pojištění,fail,simple majority
5405,1994-07-08T14:13:00,,pass,simple majority
2651,1995-11-02T09:17:00,Odp. členů vlády na pís. interpelace,fail,simple majority
3962,1995-04-19T13:53:00,Zák. o jednacím řádu PS,fail,simple majority
6228,1994-05-31T13:22:00,Návrh na vyhl. voleb do zastup. v obci Lhotka,pass,simple majority
5291,1994-09-08T15:51:00,Státní vyrovnávací příspěvek dětem,pass,simple majority
3548,1996-03-15T08:23:00,Vl.náv.zák.o provozování soukr.bezp.služeb b,pass,simple majority
5213,1994-09-29T10:22:00,Odpovědi na interpelace,pass,simple majority
3665,1995-05-24T15:01:00,Zpráva o činnisti Grantové agentury ČR,pass,simple majority
5362,1994-07-08T09:03:00,Odp.členů vlády na interpelace poslanců,fail,simple majority
5478,1994-07-09T14:03:00,Posl.náv.zák. o úpravě vlast.vztahů k půdě,fail,simple majority
4401,1995-02-08T16:13:00,Náv.zák. o šíření neperiod. publikací,fail,simple majority
3396,1996-03-12T14:49:00,Pořad 40. schůze PS,pass,simple majority
5201,1994-09-29T09:42:00,Odpovědi na interpelace,fail,simple majority
4526,1994-12-15T08:42:00,,fail,simple majority
3249,1996-02-09T08:24:00,Vl.náv.zák.- zákaz chemických zbraní,pass,simple majority
7385,1994-04-29T14:56:00,Novela zák. o sdruž. v polit. stranách,fail,simple majority
6513,1993-12-02T09:01:00,Nov.zák. o dani z přidané hodnoty,fail,simple majority
3861,1995-04-19T09:50:00,Zák. o jednacím řádu PS,fail,simple majority
3753,1995-05-26T13:47:00,Vl.náv.zák. o vinohradnictví a vinařství,fail,simple majority
3924,1995-04-19T13:03:00,Zák. o jednacím řádu PS,fail,simple majority
6356,1994-06-02T17:50:00,Návrh zák. o volbách do PS a Senátu ČR,fail,simple majority
2426,1995-09-27T13:23:00,Zák. o zaháj. čin.Vrchního soudu v Olomoucicii,pass,simple majority
2473,1995-09-27T17:24:00,Náv. zák. o volbách do Parlamentu ČR,fail,simple majority
7233,1994-04-26T11:31:00,,pass,simple majority
5793,1996-04-24T14:50:00,Posl.náv. o VÚSC,pass,simple majority
7333,1994-04-28T15:08:00,Odpovědi čl. vlády na interp. posl. PS,fail,simple majority
2587,1995-10-31T13:34:00,Změna pořadu,pass,simple majority
4094,1995-04-20T14:50:00,Zák. o ochraně ozónové vrstvy Země,pass,simple majority
3932,1995-04-19T13:15:00,Zák. o jednacím řádu PS,pass,simple majority
1870,1995-06-20T12:45:00,Přeřadit bod 17,pass,simple majority
7180,1994-03-24T10:51:00,Vl.návrh zák.-vlastn.vztahy k bytům,fail,simple majority
2166,1995-06-28T13:39:00,Posl.náv.novely zák. o obecní policii,pass,simple majority
3444,1996-03-13T13:21:00,Vl.náv.nov.zák. o barvení paliv,fail,simple majority
2220,1995-06-29T15:43:00,Vl.náv.novely zák. o daních z příjmů,fail,simple majority
2471,1995-09-27T17:24:00,Náv. zák. o volbách do Parlamentu ČR,fail,simple majority
4413,1995-02-09T09:37:00,Interpelace na min. práce a soc. věcí Vodičku,pass,simple majority
3612,1995-05-23T13:02:00,"Vl.náv.-Dohoda mezi ČR-Eston.,Lotyš.a Litvou",pass,simple majority
3434,1996-03-13T11:18:00,Posl.náv.zákona o advokacii,pass,simple majority
4556,1994-12-07T09:08:00,Vl.návrh novely zák. o pojistném na soc.zabez.,fail,simple majority
2535,1995-09-28T11:12:00,Vl.náv.zák. o nezisk.práv.osobách a daních h,fail,simple majority
7109,1994-03-24T09:01:00,Vl.návrh zák.-vlastn.vztahy k bytům,pass,simple majority
3836,1995-04-18T16:29:00,Nov. zák. o přestupcích,pass,simple majority
5332,1994-07-07T13:14:00,Vl.náv. zák. o zpravodaj. službách ČR,fail,simple majority
6825,1994-02-15T15:20:00,Vl.návrh zákona o předčas.poskyt.starob.důch.,pass,simple majority
5867,1996-04-25T09:25:00,Zákon o sociální potřebnosti 3. čtení,pass,simple majority
2739,1995-11-03T09:52:00,Vl.náv.nov.zákona o lesích,fail,simple majority
7243,1994-04-26T11:46:00,,fail,simple majority
5310,1994-07-07T11:51:00,,pass,simple majority
4133,1995-04-20T17:24:00,Zákon o spořitelních a úvěrních družstev,pass,simple majority
3611,1995-05-23T12:57:00,Vl.náv. - Smlouva mezi ČR a Egyptem,pass,simple majority
6745,1993-12-09T14:29:00,Vl. návrh zák. o přísp. na nájemné,fail,simple majority
5177,1994-09-28T14:35:00,Náv.zák. o zadávání veřejných zakázek,pass,simple majority
3487,1996-03-14T08:19:00,Odpověď min. Dlouhého na písem. inter.,fail,simple majority
4179,1995-03-14T16:16:00,Vl.náv.-Smlouva mezi ČR a Slovenskou rep.,pass,simple majority
4399,1995-02-08T16:10:00,Náv.zák. o šíření neperiod. publikací,fail,simple majority
1890,1995-06-20T13:12:00,Náv. org.v. na upušt. od zásad zákonů,pass,simple majority
3561,1996-03-15T08:41:00,Vl.náv.zák.o provozování soukr.bezp.služeb b,fail,simple majority
2173,1995-06-28T14:36:00,Návrh rozpočtu Pozemk.fondu ČR na r.95,pass,simple majority
6267,1994-06-01T16:34:00,Vl. návrh st. záv. účtu ČR za r. 1993,fail,simple majority
2936,1995-12-05T14:28:00,Zpráva vlády o plnění státního rozpočtu,pass,simple majority
2610,1995-11-01T09:30:00,Vl. návrh zákona na změnu živnost. zákona,fail,simple majority
4050,1995-04-20T09:43:00,Odpovědi na interpelace,fail,simple majority
6986,1994-02-18T15:08:00,Nov. zák. o místních poplatcích,pass,simple majority
6402,1994-06-03T13:28:00,Návrh zák. o volbách do zastup. v obcích,fail,simple majority
5411,1994-07-08T17:10:00,Zpráva vlády o plnění stát. rozpočtu ČR,fail,simple majority
4884,1994-12-14T18:02:00,Vl. návrh zákona o dráhách,fail,simple majority
6647,1993-12-07T13:11:00,Návrh zák. o stát.rozpočtu ČR na r. 1994,fail,simple majority
4185,1995-03-14T17:11:00,Zařazení T 1379,pass,simple majority
4746,1994-12-13T16:57:00,Odpovědi členů vlády na interpelace posl.,fail,simple majority
6534,1993-12-02T15:46:00,,pass,simple majority
3917,1995-04-19T13:15:00,Zák. o jednacím řádu PS,fail,simple majority
4268,1995-03-17T09:30:00,Vl.náv. novely zák. o všeob. zdr.pojištění,pass,simple majority
5500,1994-07-09T16:46:00,Posl. náv.zák. o st. vyznamenáních ČR,fail,simple majority
4246,1995-03-16T16:48:00,Odpovědi členů vlády na interpelace posl.PS,fail,simple majority
3578,1996-03-15T13:39:00,Zpráva ministra zdravotnictví,fail,simple majority
5104,1994-11-03T18:16:00,Program soc.prevence a prevence kriminality   ty,pass,simple majority
2486,1995-09-27T17:36:00,Náv. zák. o volbách do Parlamentu ČR,fail,simple majority
6420,1994-06-03T13:57:00,Návrh zák. o volbách do zastup. v obcích,fail,simple majority
2562,1995-09-28T14:03:00,Náv.novely zákona - Ústava ČR,fail,simple majority
