id,start_date,motion:title,motion:legislative_session
60-535,2009-04-14,DECRETO QUE REFORMA DIVERSAS DISPOSICIONES DE LA LEY ORGANICA DE LA PROCURADURIA DE LA DEFENSA DEL CONTRIBUYENTE(EN LO GENERAL Y EN LO PARTICULAR),Segundo Período de Sesiones Ordinarias del Tercer Año de Ejercicio
60-589,2009-04-28,DECRETO QUE REFORMA Y ADICIONA DIVERSAS DISPOSICIONES DE LA LEY DE SEGURIDAD NACIONAL (EN LO GENERAL Y EN LO PARTICULAR),Segundo Período de Sesiones Ordinarias del Tercer Año de Ejercicio
60-566,2009-04-23,DECRETO QUE EXPIDE LA LEY ORGÁNICA DE LA PROCURADURÍA GENERAL DE LA REPÚBLICA; Y SE REFORMA EL PÁRRAFO CUARTO DEL ARTÍCULO 197 DE LA LEY DE AMPARO REGLAMENTARIA DE LOS ARTÍCULOS 103 Y 107 DE LA CONSTITUCIÓN POLÍTICA DE LOS ESTADOS UNIDOS MEXICANOS (EN LO GENERAL Y EN LO PARTICULAR),Segundo Período de Sesiones Ordinarias del Tercer Año de Ejercicio
60-534,2009-04-14,"DECRETO QUE REFORMA EL ARTICULO 72 DE LA LEY DE PREMIOS,  ESTIMULOS Y RECOMPENSAS CIVILES(EN LO GENERAL Y EN LO PARTICULAR)",Segundo Período de Sesiones Ordinarias del Tercer Año de Ejercicio
60-537,2009-04-15,"DECRETO QUE REFORMA EL ARTICULO 34 DE LA LEY SOBRE EL ESCUDO,  LA BANDERA Y EL HIMNO NACIONALES (EN LO GENERAL Y EN LO PARTICULAR)",Segundo Período de Sesiones Ordinarias del Tercer Año de Ejercicio
60-536,2009-04-14,DECRETO QUE REFORMA EL INCISO B) DEL NUMERAL 2 DEL ARTICULO 40 DE LA LEY ORGANICA DEL CONGRESO GENERAL DE LOS ESTADOS UNIDOS MEXICANOS(EN LO GENERAL Y EN LO PARTICULAR),Segundo Período de Sesiones Ordinarias del Tercer Año de Ejercicio
60-368,2008-10-14,"DECRETO QUE REFORMA,  ADICIONA Y DEROGA DIVERSAS DISPOSICIONES DE LA LEY DEL INSTITUTO DE SEGURIDAD SOCIAL PARA LAS FUERZAS ARMADAS MEXICANAS (EN LO PARTICULAR ART 31 RESERVADO, SI SE ACEPTA LA MODIFICACION, DIP. ALMA LILIA LUNA MUNGUIA(PRD))",Primer Período de Sesiones Ordinarias del Tercer Año de Ejercicio
60-369,2008-10-14,"DECRETO QUE REFORMA,  ADICIONA Y DEROGA DIVERSAS DISPOSICIONES DE LA LEY DEL INSTITUTO DE SEGURIDAD SOCIAL PARA LAS FUERZAS ARMADAS MEXICANAS (EN LO PARTICULAR ART 1 TRANSITORIO RESERVADO, SI SE ACEPTA LA MODIFICACION, DIP. CARLOS ROJAS GUTIERREZ(PRI))",Primer Período de Sesiones Ordinarias del Tercer Año de Ejercicio
60-360,2008-10-07, DECRETO QUE REFORMA EL PARRAFO TERCERO DEL ARTICULO 173 DE LA LEY GENERAL DEL EQUILIBRIO ECOLOGICO Y LA PROTECCION AL AMBIENTE (EN LO GENERAL Y EN LO PARTICULAR),Primer Período de Sesiones Ordinarias del Tercer Año de Ejercicio
60-361,2008-10-07, DECRETO QUE REFORMA Y ADICIONA DIVERSAS DISPOSICIONES DE LA LEY GENERAL DEL EQUILIBRIO ECOLOGICO Y LA PROTECCION AL AMBIENTE (EN LO GENERAL Y EN LO PARTICULAR),Primer Período de Sesiones Ordinarias del Tercer Año de Ejercicio
60-362,2008-10-07,DECRETO QUE REFORMA EL ARTICULO 11 DE LA LEY FEDERAL DE TRANSPARENCIA Y ACCESO A LA INFORMACION PUBLICA GUBERNAMENTAL (EN LO GENERAL Y EN LO PARTICULAR),Primer Período de Sesiones Ordinarias del Tercer Año de Ejercicio
60-363,2008-10-07,"DECRETO QUE REFORMA LA FRACCION III DEL ARTICULO 112,  LAS FRACCIONES II Y VIII DEL ARTICULO 115,  EL ARTICULO 307 Y SE ADICIONA UNA FRACCION IX AL ARTICULO 115 DE LA LEY GENERAL DE SALUD (EN LO GENERAL Y EN LO PARTICULAR)",Primer Período de Sesiones Ordinarias del Tercer Año de Ejercicio
60-364,2008-10-07,"DECRETO QUE ADICIONA UN ARTICULO 222 BIS A LA LEY GENERAL DE SALUD (EN LO GENERAL Y EN LO PARTICULAR, CON LA MODIFICACIÓN ACEPTADA POR LA ASAMBLEA)",Primer Período de Sesiones Ordinarias del Tercer Año de Ejercicio
60-365,2008-10-14,"DECRETO QUE REFORMA,  ADICIONA Y DEROGA DIVERSAS DISPOSICIONES DE LA LEY DEL INSTITUTO DE SEGURIDAD SOCIAL PARA LAS FUERZAS ARMADAS MEXICANAS (EN LO GENERAL Y EN LO PARTICULAR LOS ARTICULOS NO RESERVADOS)",Primer Período de Sesiones Ordinarias del Tercer Año de Ejercicio
60-366,2008-10-14,"DECRETO QUE REFORMA,  ADICIONA Y DEROGA DIVERSAS DISPOSICIONES DE LA LEY DEL INSTITUTO DE SEGURIDAD SOCIAL PARA LAS FUERZAS ARMADAS MEXICANAS (EN LO PARTICULAR ART 24 RESERVADO, SI SE ACEPTA LA MODIFICACION, DIP. DANIEL DEHESA MORA(PRD))",Primer Período de Sesiones Ordinarias del Tercer Año de Ejercicio
60-367,2008-10-14,"DECRETO QUE REFORMA,  ADICIONA Y DEROGA DIVERSAS DISPOSICIONES DE LA LEY DEL INSTITUTO DE SEGURIDAD SOCIAL PARA LAS FUERZAS ARMADAS MEXICANAS (EN LO PARTICULAR ART 30 RESERVADO, SI SE ACEPTA LA MODIFICACION, DIP. DANIEL DEHESA MORA(PRD))",Primer Período de Sesiones Ordinarias del Tercer Año de Ejercicio
60-203,2007-10-31,"DOS DECRETOS QUE CONCEDEN PERMISO AL C. LIC. FELIPE DE JESÚS CALDERÓN HINOJOSA PRESIDENTE DE LOS ESTADOS UNIDOS MEXICANOS  PARA ACEPTAR Y USAR LAS CONDECORACIONES DE LA ORDEN ""EL SOL DEL PERÚ""  EN GRADO DE GRAN CRUZ CON BRILLANTES Y LA MEDALLA DE HONOR EN EL GRADO DE GRAN CRUZ  QUE LE CONFIEREN EL GOBIERNO Y EL CONGRESO DE LA REPÚBLICA DEL PERÚ,  RESPECTIVAMENTE. (EN LO GENERAL Y EN LO PARTICULAR)",Primer Período de Sesiones Ordinarias del Segundo Año de Ejercicio
60-202,2007-10-30,DECRETO QUE CONCEDE AUTORIZACIÓN AL PRESIDENTE DE LOS ESTADOS UNIDOS MEXICANOS  FELIPE DE JESÚS CALDERÓN HINOJOSA  PARA AUSENTARSE DEL TERRITORIO NACIONAL DEL 6 AL 10 DE NOVIEMBRE DE 2007  A EFECTO DE QUE PARTICIPE EN LA XVII CUMBRE IBEROAMERICANA DE JEFES DE ESTADO Y DE GOBIERNO A CELEBRARSE EN LA CIUDAD DE SANTIAGO DE CHILE Y PARA QUE REALICE VISITAS OFICIALES A PANAMÁ COLOMBIA Y PERÚ. (EN LO GENERAL Y EN LO PARTICULAR).,Primer Período de Sesiones Ordinarias del Segundo Año de Ejercicio
60-201,2007-10-30,CINCO DECRETOS QUE CONCEDEN PERMISO A TRES CIUDADANOS PARA ACEPTAR Y USAR CONDECORACIONES QUE LES OTORGAN GOBIERNOS EXTRANJEROS Y A 36 CIUDADANOS PARA PRESTAR SERVICIOS EN REPRESENTACIONES EXTRANJERAS (EN LO GENERAL Y EN LO PARTICULAR).,Primer Período de Sesiones Ordinarias del Segundo Año de Ejercicio
60-169,2007-09-20,DECRETO QUE ADICIONA DOS PÁRRAFOS AL ARTÍCULO 16 DE LA CONSTITUCIÓN POLÍTICA DE LOS ESTADOS UNIDOS MEXICANOS. (EN LO GENERAL Y EN LO PARTICULAR,Primer Período de Sesiones Ordinarias del Segundo Año de Ejercicio
60-207,2007-11-06," PUNTO DE ACUERDO PARA EXHORTAR AL EJECUTIVO FEDERAL DECLARE EL 17 DE MAYO DE CADA AÑO COMO EL 'DIA NACIONAL DE LUCHA CONTRA LA HOMOFOBIA'; Y A LA COMISIÓN NACIONAL PARA PREVENIR LA DISCRIMINACIÓN, A FOTALECER SUS TAREAS DE LAS CAMPAÑAS NACIONALES DE EDUCACIÓN A NIVEL NACIONAL QUE PROMUEVAN EL RESPETO Y LA TOLERANCIA DE LA DIVERSIDAD SEXUAL. (SI SE APRUEBA)",Primer Período de Sesiones Ordinarias del Segundo Año de Ejercicio
60-206,2007-11-06,DOS DECRETOS QUE CONCEDEN PERMISO A 14 CIUDADANOS PARA PRESTAR SERVICIOS EN REPRESENTACIONES EXTRANJERAS. (EN LO GENERAL Y EN LO PARTICULAR),Primer Período de Sesiones Ordinarias del Segundo Año de Ejercicio
60-205,2007-11-06,DECRETO QUE ADICIONA DIVERSAS DISPOSICIONES DE LA LEY GENERAL DE SALUD (EN LO GENERAL Y EN LO PARTICULAR),Primer Período de Sesiones Ordinarias del Segundo Año de Ejercicio
60-204,2007-11-06,DECRETO QUE REFORMA Y ADICIONA DIVERSAS DISPOSICIONES DE LA LEY DE DESARROLLO RURAL SUSTENTABLE (EN LO GENERAL Y EN LO PARTUCULAR),Primer Período de Sesiones Ordinarias del Segundo Año de Ejercicio
60-162,2007-09-13,"DECRETO QUE EXPIDE LA LEY DEL IMPUESTO EMPRESARIAL A TASA UNICA (CON LAS MODIFICACIONES PRESENTADAS POR LA COMISION Y PUBLICADAS EN LA GACETA PARLAMENTARIA, ACEPTADAS POR EL PLENO)",Primer Período de Sesiones Ordinarias del Segundo Año de Ejercicio
60-163,2007-09-14,"DECRETO QUE REFORMA LOS ARTÍCULOS 6, 41, 85, 99, 108, 116 y 112 SE ADICIONA EL ARTÍCULO 134 Y SE DEROGA UN PÁRRAFO AL ARTÍCULO 97 DE LA CONSTITUCIÓN POLÍTICA DE LOS ESTADOS UNIDOS MEXICANOS, EN MATERIA ELECTORAL. (EN LO GENERAL Y EN LO PARTICULAR  CON EL ADENDUM APROBADO POR LA ASAMBLEA; LOS ARTÍCULOS NO RESERVADOS.)",Primer Período de Sesiones Ordinarias del Segundo Año de Ejercicio
60-160,2007-09-13,DECRETO QUE EXPIDE LA LEY DEL IMPUESTO EMPRESARIAL A TASA UNICA (EN LO PARTICULAR ARTICULOS RESERVADOS: EL ARTÍCULO DÉCIMO TRANSITORIO CON LAS MODIFICACIONES ADMITIDAS),Primer Período de Sesiones Ordinarias del Segundo Año de Ejercicio
60-161,2007-09-13,"DECRETO QUE EXPIDE LA LEY DEL IMPUESTO EMPRESARIAL A TASA UNICA (EN LO PARTICULAR ARTICULOS RESERVADOS: 1, 4, 5, 6, 7, 12, 17 Y SÉPTIMO TRANSITORIO, EN SUS TÉRMINOS)",Primer Período de Sesiones Ordinarias del Segundo Año de Ejercicio
60-166,2007-09-20,DECRETO QUE ADICIONA LAS FRACCIONES XIII Y XIV AL ARTÍCULO 75 Y UNA NUEVA FRACCIÓN III AL ARTÍCULO 76 DE LA LEY GENERAL DE EDUCACIÓN. (EN LO GENERAL Y EN LO PARTICULAR),Primer Período de Sesiones Ordinarias del Segundo Año de Ejercicio
60-167,2007-09-20,DECRETO POR EL QUE SE REFORMA LA FRACCIÓN II Y SE DEROGA LA FRACCIÓN IV DEL ARTÍCULO 38 DE LA CONSTITUCIÓN POLÍTICA DE LOS ESTADOS UNIDOS MEXICANOS. (EN LO GENERAL Y EN LO PARTICULAR),Primer Período de Sesiones Ordinarias del Segundo Año de Ejercicio
60-164,2007-09-14,"DECRETO QUE REFORMA LOS ARTÍCULOS 6, 41, 85, 99, 108, 116 y 112 SE ADICIONA EL ARTÍCULO 134 Y SE DEROGA UN PÁRRAFO AL ARTÍCULO 97 DE LA CONSTITUCIÓN POLÍTICA DE LOS ESTADOS UNIDOS MEXICANOS, EN MATERIA ELECTORAL. (ART. 41 FRACCION III APARTADO A, RESERVADO, SI SE ACEPTA LA MODIFICACION PROPUESTA PRESENTADA POR EL DIP. JORGE EMILIO GONZÁLEZ MARTÍNEZ- ).",Primer Período de Sesiones Ordinarias del Segundo Año de Ejercicio
60-165,2007-09-14,"DECRETO QUE REFORMA LOS ARTÍCULOS 6, 41, 85, 99, 108, 116 y 112 SE ADICIONA EL ARTÍCULO 134 Y SE DEROGA UN PÁRRAFO AL ARTÍCULO 97 DE LA CONSTITUCIÓN POLÍTICA DE LOS ESTADOS UNIDOS MEXICANOS, EN MATERIA ELECTORAL. (EN LO PARTICULAR LOS ARTÍCULOS 41, 85, 97, 99, 116 Y 122  Y EL ARTÍCULO SEGUNDO TRANSITORIO RESERVADOS, EN SUS TÉRMINOS  ).",Primer Período de Sesiones Ordinarias del Segundo Año de Ejercicio
60-449,2008-12-11,"DECRETO POR QUE EL QUE SE REFORMAN Y ADICIONAN LOS ARTÍCULOS 20, 26, 60, 61 Y 68 DE LA LEY PARA REGULAR LAS SOCIEDADES DE INFORMACIÓN CREDITICIA (EN LO GENERAL Y EN LO PARTICULAR)",Primer Período de Sesiones Ordinarias del Tercer Año de Ejercicio
60-448,2008-12-11,DECRETO POR EL QUE SE REFORMAN Y ADICIONAN DIVERSAS DISPOSICIONES DE LA LEY DE LOS SISTEMAS DE AHORRO PARA EL RETIRO (EN LO GENERAL Y EN LO PARTICULAR),Primer Período de Sesiones Ordinarias del Tercer Año de Ejercicio
60-564,2009-04-23,DECRETO QUE EXPIDE LA LEY DE LA POLICÍA FEDERAL (EN LO GENERAL Y EN LO PARTICULAR LOS ARTÍCULOS NO RESERVADOS),Segundo Período de Sesiones Ordinarias del Tercer Año de Ejercicio
60-406,2008-10-28,"DECRETO QUE EXPIDE LA LEY DE PETROLEOS MEXICANOS,  SE ADICIONAN EL ART. 3o. DE LA LEY FEDERAL DE LAS ENTIDADES PARAESTATALES,  EL ART. 1o. DE LA LOPySRM Y UN PARRAFO TERCERO AL ART. 1o DE LA LEY DE ADQUISICIONES,  ARRENDAMIENTOS Y SERV. DEL SECTOR PUBLICO (EN LO GENERAL Y EN LO PARTICULAR LOS ARTICULOS NO RESERVADOS)",Primer Período de Sesiones Ordinarias del Tercer Año de Ejercicio
60-565,2009-04-23,DECRETO QUE EXPIDE LA LEY DE LA POLICIA FEDERAL (EN LO PARTICULAR LOS ARTICULOS RESERVADOS EN SUS TERMINOS),Segundo Período de Sesiones Ordinarias del Tercer Año de Ejercicio
60-143,2007-09-13,"DECRETO QUE REFORMA ADICIONA Y DEROGA DIVERSAS DISPOSICIONES DE LA CONSTITUCIÓN POLÍTICA DE LOS ESTADOS UNIDOS MEXICANOS. (EN LO GENERAL Y EN LO PARTICULAR DE LOS ARTICULOS NO IMPUGNADOS, CON LAS MODIFICACIONES ACEPTADAS)",Primer Período de Sesiones Ordinarias del Segundo Año de Ejercicio
60-333,2008-04-30,DECRETO QUE REFORMA EL PARRAFO PRIMERO Y SE ADICIONA UN PARRAFO TERCERO AL ARTICULO 182-RDEL CODIGO FEDERAL DE PROCEDIMIENTOS PENALES ( EN LO GENERAL Y EN LO PARTICULAR),Segundo Período de Sesiones Ordinarias del Segundo Año de Ejercicio
60-563,2009-04-23,DECRETO QUE REFORMA DIVERSAS DISPOSICIONES DE LA LEY FEDERAL DE FOMENTO A LAS ACTIVIDADES REALIZADAS POR ORGANIZACIONES DE LA SOCIEDAD CIVIL (EN LO GENERAL Y EN LO PARTICULAR),Segundo Período de Sesiones Ordinarias del Tercer Año de Ejercicio
60-463,2009-02-12,"DECRETO QUE EXPIDE EL REGLAMENTO DE LA MEDALLA AL MERITO CÍVICO ""EDUARDO NERI LEGISLADORES DE 1913"" (EN LO GENERAL Y EN LO PARTICULAR)",Segundo Período de Sesiones Ordinarias del Tercer Año de Ejercicio
60-462,2009-02-12,"DECRETO QUE REFORMA, ADICIONA Y DEROGA DIVERSAS DISPOSICIONES DE LA LEY GENERAL DE PESCA Y ACUACULTURA SUSTENTABLES (EN LO PARTICULAR EL ARTICULO 8 BIS RESERVADO CON LAS MODIFICACIONES PROPUESTAS POR EL DIP. VICTOR LIZARRAGA)",Segundo Período de Sesiones Ordinarias del Tercer Año de Ejercicio
60-461,2009-02-12,"DECRETO QUE REFORMA, ADICIONA Y DEROGA DIVERSAS DISPOSICIONES DE LA LEY GENERAL DE PESCA Y ACUACULTURA SUSTENTABLES (EN LO PARTICULAR EL ARTICULO 8 BIS RESERVADO CON LAS MODIFICACIONES PROPUESTAS POR EL DIP. JOSE LUIS BLANCO PAJON Y ESCAROZ SOLER)",Segundo Período de Sesiones Ordinarias del Tercer Año de Ejercicio
60-460,2009-02-12,"DECRETO QUE REFORMA, ADICIONA Y DEROGA DIVERSAS DISPOSICIONES DE LA LEY GENERAL DE PESCA Y ACUACULTURA SUSTENTABLES (EN LO GENRAL Y EN LO PARTICULAR LOS ARTICULOS NO RESERVADOS)",Segundo Período de Sesiones Ordinarias del Tercer Año de Ejercicio
60-467,2009-02-19,DECRETO QUE ADICIONA UNA FRACCIÓN XV AL ARTÍCULO 13 DE LA LEY GENERAL DE DERECHOS LIGÜISTICOS DE LOS PUEBLOS INDÍGENAS (EN LO GENERAL Y EN LO PARTICULAR),Segundo Período de Sesiones Ordinarias del Tercer Año de Ejercicio
60-292,2008-04-03,DECRETO QUE REFORMA LA FRACCION II DEL APARTADO A DEL ARTICULO 13 Y SE ADICIONA UNA FRACCION XVII BIS AL ARTICULO 3o. Y UN ARTICULO 157 BIS A LA LEY GENERAL DE SALUD (EN LO GENERAL Y EN LO PARTICULAR),Segundo Período de Sesiones Ordinarias del Segundo Año de Ejercicio
60-465,2009-02-17,"PUNTO DE ACUERDO POR EL QUE SE EXHORTA AL TITULAR DEL EJECUTIVO FEDERAL, IMPLEMENTE ACCIONES EMERGENTES QUE PERMITAN DISMINUIR EL PRECIO DEL DIESESL, A FIN DE APOYAR A LOS SECTORES AGROPECUARIO Y DEL TRANSPORTE (SI SE APRUEBA)",Segundo Período de Sesiones Ordinarias del Tercer Año de Ejercicio
60-464,2009-02-12, DECRETO QUE REFORMA LA FRACCION IV DEL ARTICULO 36 Y SE ADICIONA UN SEGUNDO PARRAFO AL ARTICULO 80 DE LA LEY GENERAL DE CULTURA FISICA Y DEPORTE (EN LO GENERAL Y EN LO PARTICULAR),Segundo Período de Sesiones Ordinarias del Tercer Año de Ejercicio
60-482,2009-03-05,DECRETO QUE REFORMA EL PRIMER PARRAFO DEL ARTICULO 44 DE LA LEY DEL SEGURO SOCIAL (EN LO GENERAL Y EN LO PARTICULAR),Segundo Período de Sesiones Ordinarias del Tercer Año de Ejercicio
60-469,2009-02-24,DECRETO QUE EXPIDE LA LEY FEDERAL PARA EL CONTROL DE SUSTANCIAS QUIMICAS SUSCEPTIBLES DE DESVIO PARA LA FABRICACION DE ARMAS QUIMICAS; Y SE ADICIONA UNA FRACCION XVII AL ARTICULO 194 DEL CODIGO FEDERAL DE PROCEDIMIENTOS PENALES (EN LO GENERAL Y EN LO PARTICULAR LOS ARTICULOS NO RESERVADOS),Segundo Período de Sesiones Ordinarias del Tercer Año de Ejercicio
60-293,2008-04-03,DECRETO QUE ADICIONA UNA FRACCION IV AL ARTICULO 64 DE LA LEY GENERAL DE SALUD (EN LO GENERAL Y EN LO PARTICULAR CON LA MODIFICACION ADMITIDA),Segundo Período de Sesiones Ordinarias del Segundo Año de Ejercicio
60-567,2009-04-23,"DECRETO QUE EXPIDE LA LEY ORGÁNICA DE LA PROCURADURÍA GENERAL DE LA REPÚBLICA; Y SE REFORMA EL PÁRRAFO CUARTO DEL ARTÍCULO 197 DE LA LEY DE AMPARO REGLAMENTARIA DE LOS ARTÍCULOS 103 Y 107 DE LA CONSTITUCIÓN POLÍTICA DE LOS ESTADOS UNIDOS MEXICANOS (EN LO PARTICULAR  EL ARTICULO SEGUNDO RESERVADO,  EN SUS TERMINOS)",Segundo Período de Sesiones Ordinarias del Tercer Año de Ejercicio
60-441,2008-12-11,ELECCION DE INTEGRANTES DE LA COMISION PERMANENTE CORRESPONDIENTE AL PRIMER RECESO DEL TERCER AÑO DE EJERCICIO (SI SE APRUEBA),Primer Período de Sesiones Ordinarias del Tercer Año de Ejercicio
60-59,2007-03-01,DECRETO QUE REFORMA EL ARTÍCULO 79 DE LA LEY GENERAL DE SALUD. (EN LO GENERAL Y EN LO PARTICULAR),Segundo Período de Sesiones Ordinarias del Primer Año
60-58,2007-02-27,"DECRETO QUE CONCEDE AUTORIZACIÓN AL PRESIDENTE DE LOS ESTADOS UNIDOS MEXICANOS, PARA QUE PUEDA AUSENTARSE DE TERRITORIO NACIONAL LOS DÍAS 2 Y 3 DE MARZO DE 2007 A EFECTO DE QUE ASISTA A LA XIX REUNIÓN DE JEFES DE ESTADO Y GOBIERNO DEL MECANISMO GRUPO DE RÍO QUE SE CELEBRARÁ EN LA CD. DE GEORGETOWN, EN LA REP. DE GUYANA. (EN LO GENERAL Y EN LO PARTICULAR)",Segundo Período de Sesiones Ordinarias del Primer Año
60-440,2008-12-09,"DECRETO POR EL QUE SE REFORMAN, ADICIONAN Y DEROGAN DIVERSAS DISPOSICIONES DE LA LEY DE INSTITUCIONES DE CRÉDITO, LA LEY PARA LA TRANSPARENCIA Y ORDENAMIENTO DE LOS SERVICIOS FINANCIEROS Y LA LEY DE PROTECCIÓN Y DEFENSA AL USUARIO DE SERVICOS FINANCIEROS. (EN LO PARTICULAR LOS ARTICULOS 46 BIS 1 DE LA LEY DE INSTITUCIONES DE CREDITO Y 22 BIS,  24 Y 68 BIS 1 DE LA LEY DE PROTECCION Y DEFENSA AL USUARIO DE SERV. FINANCIEROS RESERVADOS,  EN SUS TERMINOS)",Primer Período de Sesiones Ordinarias del Tercer Año de Ejercicio
60-53,2007-02-20,"DECRETO QUE REFORMA DIVERSAS DISPOSICIONES DEL CPF; CFPP; DE LA LFCDO; DE LA LIC; DE LA LACP; DE LA LSAHR; DE LA LSI; DE LA LMV; DE LA LFIF; DE LA LGISMS; Y DE LA LGOAAC. (EN LO GENERAL Y EN LO PARTICULAR LOS ARTÍCULOS NO RESERVADOS Y CON LA FE DE ERRATAS ACEPTADA, PRESENTADA POR LA COMISIÓN)",Segundo Período de Sesiones Ordinarias del Primer Año
60-52,2007-02-20,"DECRETO QUE REFORMA, ADICIONA Y DEROGA DIVERSAS DISPOSICIONES DE LA LEY DE CONCURSOS MERCANTILES. (EN LO PARTICULAR LOS ARTÍCULOS 34, 41, 48, 47, 59, 60 Y 136 RESERVADOS. EN SUS TÉRMINOS).",Segundo Período de Sesiones Ordinarias del Primer Año
60-51,2007-02-20,"DECRETO QUE REFORMA, ADICIONA Y DEROGA DIVERSAS DISPOSICIONES DE LA LEY DE CONCURSOS MERCANTILES. (EN LO GENERAL Y EN LO PARTICULAR LOS ARTÍCULOS NO RESERVADOS).",Segundo Período de Sesiones Ordinarias del Primer Año
60-50,2007-02-20,"DECRETO QUE REFORMA, ADICIONA Y DEROGA DIV. DISP. DE LA LEY DE CONCURSOS MERCANTILES. (SI SE ACEPTA LA MOCIÓN SUSPENSIVA)",Segundo Período de Sesiones Ordinarias del Primer Año
60-57,2007-02-27,DECRETO QUE REFORMA Y ADICIONA LA LEY GENERAL DE CULTURA FÍSICA Y DEPORTE. (EN LO GENERAL Y EN LO PARTICULAR),Segundo Período de Sesiones Ordinarias del Primer Año
60-56,2007-02-22,DOS DECRETOS QUE CONCEDEN PERMISO A DOS CIUDADANOS PARA PRESTAR SERVICIOS EN REPRESENTACIONES EXTRANJERAS. (EN LO GENERAL Y EN LO PARTICULAR),Segundo Período de Sesiones Ordinarias del Primer Año
60-55,2007-02-22,"DECRETO PARA QUE SE INSCRIBAN CON LETRAS DE ORO EN EL MURO DE HONOR DEL PALACIO LEGISLATIVO DE SAN LÁZARO LA LEYENDA ""CONSTITUYENTES DE APATZINGAN"". (EN LO GENERAL Y EN LO PARTICULAR)",Segundo Período de Sesiones Ordinarias del Primer Año
60-54,2007-02-20,DECRETO QUE REFORMA DIVERSAS DISPOSICIONES DEL CPF; CFPP; DE LA LFCDO; DE LA LIC; DE LA LACP; DE LA LSAHR; DE LA LSI; DE LA LMV; DE LA LFIF; DE LA LGISMS; Y DE LA LGOAAC. (EN LO PARTICULAR LOS ARTÍCULOS  RESERVADOS EN SUS TÉRMINOS),Segundo Período de Sesiones Ordinarias del Primer Año
60-442,2008-12-11,"DECRETO QUE ADICIONA LOS ARTICULOS 4o.,  CON UN SEGUNDO,  TERCER Y CUARTO  PARRAFOS Y 10,  CON UN SEGUNDO PARRAFO A LA LEY FEDERAL DE JUEGOS Y SORTEOS (EN LO GENERAL Y EN LO PARTICULAR)",Primer Período de Sesiones Ordinarias del Tercer Año de Ejercicio
60-529,2009-04-14,"DECRETO QUE REFORMA LOS ARTS. 23 DE LA LEY DE AMPARO,  REGLAMENTARIA DE LOS ARTS. 103 Y 107 DE LA CPEUM,  163 Y NOVENO TRANSITORIO DE LA LEY ORGANICA DEL PODER JUDICIAL DE LA FEDERACION Y 28 DE LA LEY FEDERAL DE PROCEDIMIENTO ADMINISTRATIVO (EN LO GENERAL Y EN LO PARTICULAR)",Segundo Período de Sesiones Ordinarias del Tercer Año de Ejercicio
60-562,2009-04-23,DECRETO QUE REFORMA Y ADICIONA DIVERSAS DISPOSICIONES DE LA LEY FEDERAL DE FOMENTO A LAS ACTIVIDADES REALIZADAS POR ORGANIZACIONES DE LA SOCIEDAD CIVIL (EN LO GENERAL Y EN LO PARTICULAR),Segundo Período de Sesiones Ordinarias del Tercer Año de Ejercicio
60-445,2008-12-11,DECRETO QUE REFORMA EL ARTICULO 3o. DEL DECRETO QUE AUTORIZO AL EJECUTIVO FEDERAL A FORMAR EN REPRESENTACION DEL GOBIERNO DE MEXICO EL TEXO DEL CONVENIO SOBRE FONDO MONETARIO INTERNACIONAL (EN LO GENERAL Y EN LO PARTICULAR),Primer Período de Sesiones Ordinarias del Tercer Año de Ejercicio
60-444,2008-12-11,DECRETO QUE ADICIONA UN PARRAFO SEGUNDO AL ARTICULO 16 DE LA CONSTITUCION POLITICA DE LOS ESTADOS UNIDOS MEXICANOS (EN LO GENERAL Y EN LO PARTICULAR),Primer Período de Sesiones Ordinarias del Tercer Año de Ejercicio
60-548,2009-04-16,DECRETO QUE ADICIONA UN SEGUNDO PARRAFO AL ARTICULO 1o. DE LA LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (EN LO GENERAL Y EN LO PARTICULAR),Segundo Período de Sesiones Ordinarias del Tercer Año de Ejercicio
60-549,2009-04-16,DECRETO QUE REFORMA Y ADICIONA LOS ARTICULOS 6 Y 10 DE LA LEY QUE ESTABLECE LAS NORMAS MINIMAS SOBRE READAPTACION SOCIAL DE SENTENCIADOS (EN LO GENERAL Y EN LO PARTICULAR),Segundo Período de Sesiones Ordinarias del Tercer Año de Ejercicio
60-331,2008-04-30,DECRETO QUE REFORMA ADICIONA Y DEROGA DIVERSOS ARTICULOS DEL CODIGO FEDERAL DE PROCEDIMIENTOS PENALES (EN LO GENERAL Y EN LO PARTICULAR),Segundo Período de Sesiones Ordinarias del Segundo Año de Ejercicio
60-540,2009-04-15,"DECRETO QUE EXPIDE LA LEY GENERAL DE TURISMO Y SE REFORMA LA FRACCION VI Y DEROGA LA VII DEL ARTICULO 42 DE LA LEY ORGANICA DE LA ADMINISTRACION PUBLICA FEDERAL (EN LO PARTICULAR LOS ARTICULOS RESERVADOS,  EN SUS TERMINOS)",Segundo Período de Sesiones Ordinarias del Tercer Año de Ejercicio
60-541,2009-04-15,DECRETO QUE REFORMA Y ADICIONA DIVERSAS DISPOSICIONES DE LA LEY FEDERAL DE PROCEDIMIENTO CONTENCIOSO ADMINISTRATIVO Y DE LA LEY ORGANICA DEL TRIBUNAL FEDERAL DE JUSTICIA FISCAL Y ADMINISTRATIVA (EN LO GENERAL Y EN LO PARTICULAR),Segundo Período de Sesiones Ordinarias del Tercer Año de Ejercicio
